index,B19301_001E,state,county,tract,block group,B03002_001E,B03002_004E,B19055_001E,B19055_002E,B11001_001E,B11001_006E,B03002_005E,B19001_001E,B19001_017E,B23025_003E,B23025_005E,B01001_001E,B01001_026E,B25010_001E,B03002_006E,B11005_003E,B11005_005E,B01002_001E,B03001_001E,B03001_003E,B25077_001E,B25064_001E,B25024_001E,B25024_010E,B25003_001E,B25003_003E,B25002_001E,B25002_003E,B17021_001E,B17021_002E,C24010_001E,C24010_038E,B25044_001E,B25044_003E,B25044_010E,C24010_032E,C24010_068E,C24010_019E,C24010_055E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B01001_003E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B27001_001E,B27001_005E,B27001_008E,B27001_011E,B27001_014E,B27001_017E,B27001_020E,B27001_023E,B27001_026E,B27001_029E,B27001_033E,B27001_036E,B27001_039E,B27001_042E,B27001_045E,B27001_048E,B27001_051E,B27001_054E,B27001_057E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,B16004_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
211170612001,22233.0,21,117,061200,1,1033.0,26.0,304.0,95.0,304.0,60.0,0.0,304.0,0.0,471.0,56.0,1033.0,536.0,2.73,0.0,120.0,82.0,47.4,2494.0,49.0,94900.0,867.0,456.0,89.0,304.0,70.0,456.0,152.0,829.0,55.0,415.0,188.0,304.0,4.0,32.0,31.0,0.0,43.0,41.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,20.0,4.0,20.0,25.0,44.0,5.0,11.0,8.0,4.0,17.0,11.0,20.0,12.0,24.0,11.0,36.0,25.0,104.0,2290.0,8.0,8.0,11.0,18.0,23.0,14.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,211170612001,21117061200,21117,21117,21,117,061200,1,1500000US211170612001,211170612001,1,BG,1119205,138640,"POLYGON ((-84.498846 39.04984, -84.496898 39.050565, -84.49481399999999 39.05158, -84.493161 39.049387, -84.488119 39.045909, -84.48522 39.041016, -84.48530000000001 39.039802, -84.48768699999999 39.036502, -84.489401 39.03269, -84.489447 39.032585, -84.492465 39.033665, -84.49303999999999 39.033652, -84.493082 39.033769, -84.49511799999999 39.039493, -84.49408699999999 39.038236, -84.493132 39.038461, -84.493751 39.04175, -84.495735 39.041564, -84.497331 39.047486, -84.498014 39.047495, -84.498846 39.04984))"
211170612002,12992.0,21,117,061200,2,267.0,0.0,82.0,31.0,82.0,6.0,0.0,82.0,0.0,129.0,5.0,267.0,112.0,3.26,0.0,35.0,0.0,38.3,2494.0,49.0,61300.0,827.0,82.0,6.0,82.0,63.0,82.0,0.0,267.0,3.0,124.0,71.0,82.0,3.0,0.0,0.0,0.0,7.0,16.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,22.0,4.0,0.0,0.0,32.0,4.0,2.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,2290.0,8.0,8.0,11.0,18.0,23.0,14.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,211170612002,21117061200,21117,21117,21,117,061200,2,1500000US211170612002,211170612002,2,BG,64787,1753,"POLYGON ((-84.49571999999999 39.037324, -84.49467299999999 39.037319, -84.49511799999999 39.039493, -84.493082 39.033769, -84.49303999999999 39.033652, -84.49472299999999 39.033588, -84.49477499999999 39.033651, -84.495569 39.03505699999999, -84.49571999999999 39.037324))"
211170612003,23508.0,21,117,061200,3,1194.0,27.0,466.0,161.0,466.0,79.0,0.0,466.0,11.0,601.0,53.0,1194.0,615.0,2.56,0.0,147.0,50.0,36.1,2494.0,49.0,82800.0,713.0,525.0,14.0,466.0,169.0,525.0,59.0,1194.0,138.0,548.0,241.0,466.0,25.0,38.0,35.0,0.0,46.0,56.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,32.0,51.0,0.0,0.0,22.0,18.0,20.0,12.0,0.0,0.0,52.0,10.0,28.0,15.0,3.0,0.0,33.0,2290.0,8.0,8.0,11.0,18.0,23.0,14.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,211170612003,21117061200,21117,21117,21,117,061200,3,1500000US211170612003,211170612003,3,BG,306725,0,"POLYGON ((-84.50058799999999 39.047439, -84.498014 39.047495, -84.497331 39.047486, -84.495735 39.041564, -84.493751 39.04175, -84.493132 39.038461, -84.49408699999999 39.038236, -84.49511799999999 39.039493, -84.49467299999999 39.037319, -84.49571999999999 39.037324, -84.49625399999999 39.038829, -84.497491 39.040489, -84.499622 39.043411, -84.50058799999999 39.047439))"
211170613001,17933.0,21,117,061300,1,1019.0,16.0,583.0,281.0,583.0,34.0,0.0,583.0,0.0,451.0,16.0,1019.0,555.0,1.75,8.0,101.0,30.0,48.8,2380.0,37.0,95400.0,424.0,612.0,8.0,583.0,349.0,612.0,29.0,1019.0,294.0,435.0,161.0,583.0,0.0,207.0,87.0,0.0,34.0,68.0,844.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,106.0,10.0,33.0,11.0,26.0,36.0,28.0,0.0,24.0,55.0,0.0,0.0,61.0,0.0,47.0,56.0,38.0,0.0,22.0,2380.0,0.0,0.0,17.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,211170613001,21117061300,21117,21117,21,117,061300,1,1500000US211170613001,211170613001,1,BG,305452,0,"POLYGON ((-84.506007 39.048134, -84.50474 39.049023, -84.50317699999999 39.049411, -84.498846 39.04984, -84.498014 39.047495, -84.50058799999999 39.047439, -84.499622 39.043411, -84.50512499999999 39.043962, -84.50380899999999 39.046322, -84.506439 39.047773, -84.506007 39.048134))"
211170613002,23638.0,21,117,061300,2,570.0,0.0,241.0,51.0,241.0,0.0,0.0,241.0,0.0,312.0,12.0,570.0,224.0,2.37,0.0,95.0,10.0,42.6,2380.0,37.0,90600.0,667.0,262.0,0.0,241.0,28.0,262.0,21.0,570.0,54.0,300.0,167.0,241.0,12.0,19.0,0.0,0.0,0.0,45.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,12.0,0.0,63.0,24.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.0,0.0,0.0,17.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,211170613002,21117061300,21117,21117,21,117,061300,2,1500000US211170613002,211170613002,2,BG,191620,0,"POLYGON ((-84.50512499999999 39.043962, -84.499622 39.043411, -84.497491 39.040489, -84.506569 39.04134699999999, -84.50512499999999 39.043962))"
211170613003,30748.0,21,117,061300,3,791.0,0.0,335.0,84.0,335.0,62.0,0.0,335.0,0.0,524.0,17.0,791.0,389.0,2.36,0.0,104.0,31.0,35.6,2380.0,37.0,101700.0,939.0,392.0,0.0,335.0,84.0,392.0,57.0,791.0,6.0,507.0,213.0,335.0,0.0,6.0,19.0,0.0,60.0,29.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,32.0,9.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,10.0,0.0,25.0,0.0,0.0,2380.0,0.0,0.0,17.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,211170613003,21117061300,21117,21117,21,117,061300,3,1500000US211170613003,211170613003,3,BG,1436576,10666,"POLYGON ((-84.52016399999999 39.037912, -84.51149699999999 39.04419, -84.511476 39.044157, -84.506007 39.048134, -84.506439 39.047773, -84.50380899999999 39.046322, -84.50512499999999 39.043962, -84.506569 39.04134699999999, -84.497491 39.040489, -84.49625399999999 39.038829, -84.49571999999999 39.037324, -84.495569 39.03505699999999, -84.49477499999999 39.033651, -84.49472299999999 39.033588, -84.494857 39.033582, -84.495845 39.033637, -84.49791399999999 39.033743, -84.50059399999999 39.033259, -84.503722 39.03375399999999, -84.503203 39.036216, -84.507729 39.036127, -84.509686 39.036777, -84.510099 39.036929, -84.51458 39.038206, -84.52016399999999 39.037912))"
211170614001,22180.0,21,117,061400,1,1120.0,64.0,458.0,163.0,458.0,82.0,9.0,458.0,0.0,650.0,66.0,1120.0,513.0,2.45,0.0,111.0,77.0,40.5,3403.0,77.0,87200.0,808.0,608.0,0.0,458.0,173.0,608.0,150.0,1120.0,284.0,584.0,280.0,458.0,8.0,16.0,18.0,0.0,59.0,25.0,798.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,24.0,54.0,20.0,14.0,32.0,0.0,24.0,34.0,17.0,0.0,0.0,34.0,7.0,14.0,30.0,7.0,15.0,0.0,3403.0,0.0,14.0,9.0,49.0,30.0,14.0,8.0,0.0,0.0,0.0,13.0,7.0,0.0,49.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,211170614001,21117061400,21117,21117,21,117,061400,1,1500000US211170614001,211170614001,1,BG,415326,0,"POLYGON ((-84.505719 39.055297, -84.501983 39.057119, -84.500727 39.054945, -84.498846 39.04984, -84.50317699999999 39.049411, -84.505808 39.049473, -84.50717499999999 39.051319, -84.505684 39.051976, -84.507881 39.054815, -84.505719 39.055297))"
211170614002,23927.0,21,117,061400,2,1464.0,9.0,613.0,193.0,613.0,101.0,0.0,613.0,0.0,666.0,13.0,1464.0,721.0,2.39,0.0,173.0,89.0,36.8,3403.0,77.0,106200.0,594.0,613.0,0.0,613.0,191.0,613.0,0.0,1464.0,293.0,653.0,363.0,613.0,13.0,50.0,53.0,0.0,45.0,31.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,16.0,8.0,9.0,54.0,16.0,43.0,0.0,8.0,24.0,15.0,56.0,29.0,6.0,39.0,6.0,9.0,18.0,16.0,22.0,3403.0,0.0,14.0,9.0,49.0,30.0,14.0,8.0,0.0,0.0,0.0,13.0,7.0,0.0,49.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0,211170614002,21117061400,21117,21117,21,117,061400,2,1500000US211170614002,211170614002,2,BG,549037,0,"POLYGON ((-84.51415799999999 39.052813, -84.507881 39.054815, -84.505684 39.051976, -84.50717499999999 39.051319, -84.505808 39.049473, -84.50317699999999 39.049411, -84.50474 39.049023, -84.506007 39.048134, -84.511476 39.044157, -84.51149699999999 39.04419, -84.511718 39.04454, -84.51200399999999 39.044991, -84.51206599999999 39.048525, -84.513837 39.048765, -84.513071 39.050795, -84.51415799999999 39.052813))"
211170614003,23050.0,21,117,061400,3,819.0,29.0,366.0,129.0,366.0,80.0,0.0,366.0,0.0,462.0,17.0,819.0,496.0,2.24,0.0,85.0,39.0,39.6,3403.0,77.0,73000.0,541.0,456.0,0.0,366.0,63.0,456.0,90.0,819.0,119.0,445.0,258.0,366.0,0.0,48.0,9.0,0.0,30.0,54.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,15.0,0.0,0.0,0.0,0.0,54.0,50.0,0.0,22.0,0.0,8.0,12.0,3403.0,0.0,14.0,9.0,49.0,30.0,14.0,8.0,0.0,0.0,0.0,13.0,7.0,0.0,49.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,211170614003,21117061400,21117,21117,21,117,061400,3,1500000US211170614003,211170614003,3,BG,712634,4830,"POLYGON ((-84.520966 39.038864, -84.518928 39.041929, -84.520584 39.043203, -84.51897 39.045223, -84.52031099999999 39.045664, -84.51820000000001 39.048723, -84.518565 39.050195, -84.518086 39.050832, -84.516772 39.051814, -84.51675 39.051828, -84.51559899999999 39.052347, -84.51415799999999 39.052813, -84.513071 39.050795, -84.513837 39.048765, -84.51206599999999 39.048525, -84.51200399999999 39.044991, -84.511718 39.04454, -84.51149699999999 39.04419, -84.52016399999999 39.037912, -84.520966 39.038864))"
211170616001,38814.0,21,117,061600,1,1150.0,148.0,616.0,105.0,616.0,11.0,0.0,616.0,26.0,800.0,60.0,1150.0,511.0,1.87,0.0,75.0,24.0,34.5,1150.0,186.0,103000.0,692.0,729.0,12.0,616.0,390.0,729.0,113.0,1132.0,201.0,740.0,329.0,616.0,19.0,133.0,37.0,0.0,51.0,88.0,806.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,20.0,19.0,14.0,32.0,21.0,14.0,15.0,3.0,19.0,0.0,32.0,9.0,27.0,15.0,0.0,0.0,0.0,1150.0,0.0,8.0,70.0,31.0,20.0,13.0,23.0,0.0,0.0,18.0,0.0,17.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,211170616001,21117061600,21117,21117,21,117,061600,1,1500000US211170616001,211170616001,1,BG,983020,4131,"POLYGON ((-84.53017199999999 39.080034, -84.528001 39.078348, -84.525913 39.078441, -84.52464999999999 39.080783, -84.524884 39.082572, -84.52443099999999 39.081756, -84.527136 39.089326, -84.52456699999999 39.087568, -84.522809 39.087591, -84.522819 39.087382, -84.522244 39.080301, -84.52160599999999 39.079028, -84.520331 39.077291, -84.51964 39.075967, -84.518969 39.074049, -84.519764 39.070503, -84.520849 39.066861, -84.52128599999999 39.067725, -84.52241599999999 39.069284, -84.522581 39.069277, -84.524095 39.069153, -84.52457799999999 39.06881, -84.527114 39.070256, -84.52752099999999 39.070364, -84.526557 39.071694, -84.525836 39.0719, -84.525764 39.071918, -84.526309 39.072782, -84.52669299999999 39.072987, -84.52744 39.073384, -84.528763 39.073307, -84.528812 39.073406, -84.52860199999999 39.073882, -84.527885 39.07468799999999, -84.52758299999999 39.075142, -84.526793 39.0759, -84.52561799999999 39.075983, -84.526332 39.076237, -84.526934 39.076617, -84.52917599999999 39.078093, -84.530703 39.078404, -84.53017199999999 39.080034))"
211170636031,35441.0,21,117,063603,1,1205.0,26.0,527.0,130.0,527.0,121.0,0.0,527.0,23.0,773.0,61.0,1205.0,829.0,2.04,0.0,127.0,69.0,42.4,9334.0,129.0,119400.0,1027.0,600.0,0.0,527.0,153.0,600.0,73.0,1076.0,0.0,712.0,469.0,527.0,34.0,0.0,0.0,0.0,65.0,118.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12.0,29.0,0.0,0.0,10.0,0.0,25.0,0.0,9.0,0.0,17.0,0.0,20.0,68.0,59.0,8.0,60.0,9205.0,0.0,35.0,23.0,198.0,67.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,24.0,22.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,211170636031,21117063603,21117,21117,21,117,063603,1,1500000US211170636031,211170636031,1,BG,3387971,19551,"POLYGON ((-84.614115 38.997571, -84.612526 38.997514, -84.61134299999999 38.997743, -84.611244 38.997642, -84.611092 38.997648, -84.610855 38.997715, -84.61026 38.997577, -84.60993599999999 38.997421, -84.606675 38.995967, -84.606127 38.99611, -84.60433399999999 38.996681, -84.602091 38.996693, -84.601964 38.996688, -84.601862 38.996664, -84.60172999999999 38.996651, -84.60164999999999 38.996589, -84.601513 38.996556, -84.60144799999999 38.996515, -84.60128899999999 38.996459, -84.60111999999999 38.99643, -84.59742 38.995173, -84.597324 38.995169, -84.59702999999999 38.995089, -84.596459 38.99507699999999, -84.59580299999999 38.994654, -84.595416 38.99445499999999, -84.595291 38.994431, -84.59525099999999 38.994422, -84.59907 38.991434, -84.60135 38.991483, -84.60366999999999 38.989645, -84.600944 38.98706, -84.60059199999999 38.986237, -84.597658 38.986695, -84.59532799999999 38.987491, -84.59293699999999 38.987704, -84.59156999999999 38.989422, -84.58911999999999 38.990245, -84.589781 38.988095, -84.589934 38.987762, -84.59045399999999 38.984727, -84.59055699999999 38.981108, -84.59073599999999 38.980471, -84.591239 38.978919, -84.592219 38.977091, -84.59319699999999 38.977382, -84.603557 38.976684, -84.60594399999999 38.976781, -84.607647 38.977029, -84.61177499999999 38.97830099999999, -84.611795 38.978468, -84.612138 38.98133199999999, -84.612427 38.983766, -84.612678 38.985825, -84.61288499999999 38.987509, -84.613411 38.991806, -84.614115 38.997571))"
211170636032,31557.0,21,117,063603,2,752.0,0.0,255.0,39.0,255.0,51.0,0.0,255.0,32.0,416.0,0.0,752.0,351.0,2.95,0.0,83.0,51.0,26.8,9334.0,129.0,7085000.0,84750.0,255.0,83.0,255.0,58.0,255.0,0.0,752.0,203.0,416.0,213.0,255.0,13.0,38.0,0.0,0.0,17.0,54.0,457.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,31.0,21.0,20.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9205.0,0.0,35.0,23.0,198.0,67.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,24.0,22.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,211170636032,21117063603,21117,21117,21,117,063603,2,1500000US211170636032,211170636032,2,BG,720723,18727,"POLYGON ((-84.60135 38.991483, -84.59907 38.991434, -84.59525099999999 38.994422, -84.59519899999999 38.994416, -84.594505 38.994339, -84.593521 38.994152, -84.592866 38.994185, -84.591263 38.994646, -84.58980699999999 38.994622, -84.58830999999999 38.994553, -84.58748399999999 38.994126, -84.58808399999999 38.993806, -84.58911999999999 38.990245, -84.59156999999999 38.989422, -84.59293699999999 38.987704, -84.59532799999999 38.987491, -84.597658 38.986695, -84.60059199999999 38.986237, -84.600944 38.98706, -84.60366999999999 38.989645, -84.60135 38.991483))"
211170636033,29638.0,21,117,063603,3,1297.0,16.0,492.0,168.0,492.0,66.0,0.0,492.0,0.0,805.0,16.0,1297.0,647.0,2.64,42.0,132.0,66.0,36.8,9334.0,129.0,129000.0,1260.0,492.0,0.0,492.0,208.0,492.0,0.0,1252.0,72.0,789.0,409.0,492.0,0.0,0.0,0.0,0.0,38.0,161.0,954.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,58.0,24.0,92.0,0.0,22.0,33.0,12.0,0.0,0.0,17.0,13.0,52.0,26.0,25.0,0.0,0.0,9205.0,0.0,35.0,23.0,198.0,67.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,24.0,22.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,211170636033,21117063603,21117,21117,21,117,063603,3,1500000US211170636033,211170636033,3,BG,1031955,15905,"POLYGON ((-84.59045399999999 38.984727, -84.589934 38.987762, -84.589781 38.988095, -84.58911999999999 38.990245, -84.58808399999999 38.993806, -84.58748399999999 38.994126, -84.586945 38.993899, -84.585871 38.993621, -84.58272599999999 38.993239, -84.58232799999999 38.993453, -84.583507 38.99107, -84.583782 38.988874, -84.58302999999999 38.98645399999999, -84.583454 38.98247, -84.58223799999999 38.981293, -84.57808299999999 38.980633, -84.576066 38.980895, -84.57594899999999 38.980261, -84.57159299999999 38.975759, -84.573168 38.975278, -84.57399099999999 38.97508699999999, -84.577529 38.978927, -84.580444 38.97922399999999, -84.582544 38.978025, -84.58569199999999 38.981825, -84.589005 38.98089, -84.59055699999999 38.981108, -84.59045399999999 38.984727))"
211170636034,41605.0,21,117,063603,4,4607.0,43.0,1265.0,318.0,1265.0,36.0,0.0,1265.0,264.0,2183.0,41.0,4607.0,2288.0,3.52,160.0,659.0,73.0,33.6,9334.0,129.0,288900.0,1409.2987804878048,1366.0,0.0,1265.0,17.0,1366.0,101.0,4607.0,321.0,2142.0,1008.0,1265.0,0.0,0.0,78.0,0.0,35.0,130.0,2664.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,7.0,14.0,0.0,11.0,34.0,175.0,45.0,0.0,101.0,11.0,22.0,12.0,162.0,10.0,29.0,93.0,30.0,49.0,0.0,9205.0,0.0,35.0,23.0,198.0,67.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,24.0,22.0,35.0,36.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270.0,211170636034,21117063603,21117,21117,21,117,063603,4,1500000US211170636034,211170636034,4,BG,5920474,186863,"POLYGON ((-84.583507 38.99107, -84.58232799999999 38.993453, -84.58056599999999 38.994379, -84.575058 38.992075, -84.572563 38.993091, -84.56933599999999 38.993317, -84.567393 38.993161, -84.56619599999999 38.99310699999999, -84.56614499999999 38.992795, -84.56817599999999 38.989878, -84.566996 38.988976, -84.56350599999999 38.989988, -84.56120399999999 38.989756, -84.557193 38.987937, -84.553691 38.987299, -84.55165099999999 38.987807, -84.54637199999999 38.991291, -84.54451 38.994188, -84.54243699999999 38.994312, -84.541764 38.994477, -84.54172299999999 38.995145, -84.541254 38.995204, -84.54019199999999 38.995536, -84.53884099999999 38.995619, -84.53858799999999 38.997801, -84.53675 38.995166, -84.53613399999999 38.995207, -84.53452299999999 38.991331, -84.53305499999999 38.98995499999999, -84.532669 38.989491, -84.53304 38.988114, -84.53347599999999 38.987137, -84.533744 38.986815, -84.533962 38.986697, -84.534543 38.986618, -84.53552499999999 38.986551, -84.539452 38.983649, -84.54014699999999 38.981049, -84.540436 38.980282, -84.54178399999999 38.977007, -84.54388999999999 38.975961, -84.544944 38.976646, -84.55000099999999 38.97514899999999, -84.551847 38.976277, -84.559657 38.979317, -84.565466 38.97858, -84.56718599999999 38.977943, -84.571016 38.975817, -84.57159299999999 38.975759, -84.57594899999999 38.980261, -84.576066 38.980895, -84.57808299999999 38.980633, -84.58223799999999 38.981293, -84.583454 38.98247, -84.58302999999999 38.98645399999999, -84.583782 38.988874, -84.583507 38.99107))"
211170636035,23863.0,21,117,063603,5,1473.0,421.0,595.0,161.0,595.0,34.0,0.0,595.0,16.0,994.0,0.0,1473.0,542.0,2.48,0.0,94.0,22.0,31.6,9334.0,129.0,132000.0,841.0,631.0,0.0,595.0,442.0,631.0,36.0,1460.0,284.0,994.0,318.0,595.0,12.0,30.0,0.0,0.0,26.0,39.0,1068.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,54.0,13.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,12.0,9205.0,0.0,35.0,23.0,198.0,67.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,24.0,22.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.0,211170636035,21117063603,21117,21117,21,117,063603,5,1500000US211170636035,211170636035,5,BG,1236431,6690,"POLYGON ((-84.594774 38.972395, -84.592219 38.977091, -84.591239 38.978919, -84.59073599999999 38.980471, -84.59055699999999 38.981108, -84.589005 38.98089, -84.58569199999999 38.981825, -84.582544 38.978025, -84.580444 38.97922399999999, -84.577529 38.978927, -84.57399099999999 38.97508699999999, -84.57527399999999 38.974283, -84.57566399999999 38.973889, -84.57746399999999 38.973216, -84.577822 38.973098, -84.580541 38.971919, -84.58560399999999 38.972937, -84.591701 38.972296, -84.593839 38.970682, -84.596475 38.969954, -84.594774 38.972395))"
