index,B27001_029E,state,county,tract,block group,B25024_010E,B27001_054E,B03002_004E,B15003_009E,B23025_005E,B19001_017E,B01001_027E,B25044_001E,B25064_001E,B15003_011E,B01001_021E,B27001_048E,B27001_014E,B25024_001E,B16004_017E,B19055_002E,B27001_005E,B03002_001E,B01001_024E,B16004_012E,B27001_045E,B19301_001E,B16004_057E,B27001_026E,B01001_045E,B16004_066E,B01001_003E,B27001_020E,B16004_045E,B03002_006E,B15003_015E,B15003_004E,B15003_014E,B15003_006E,B01001_048E,B16004_040E,B25077_001E,B16004_067E,B16004_007E,B11005_005E,B16004_052E,B27001_036E,C24010_068E,C24010_038E,B15003_005E,B16004_030E,B03002_012E,B03002_005E,B27001_001E,B25003_003E,B15003_013E,B17021_002E,B25002_003E,C24010_032E,B01001_023E,B16004_029E,B11001_006E,B25010_001E,B25002_001E,B01001_025E,B27001_011E,B16004_013E,B01002_001E,B19055_001E,B25044_003E,B01001_049E,B15003_002E,B16004_001E,B16004_035E,B16004_022E,B15003_001E,B19001_001E,B01001_001E,B27001_023E,B16004_008E,B01001_020E,B16004_018E,B15003_010E,C24010_055E,B11005_003E,B25044_010E,B27001_039E,B16004_061E,B27001_017E,B16004_023E,B16004_056E,B01001_046E,B16004_044E,B01001_022E,B15003_003E,B27001_033E,B01001_044E,B16004_051E,B15003_008E,B11001_001E,B15003_012E,B01001_026E,B25003_001E,B27001_042E,B27001_051E,B27001_008E,C24010_001E,B27001_057E,B23025_003E,B15003_016E,B15003_007E,B16004_039E,B17021_001E,C24010_019E,B16004_062E,B16004_034E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530003024,0.0,48,453,000302,4,0.0,0.0,35.0,0.0,0.0,51.0,0.0,400.0,1275.0,0.0,0.0,0.0,75.0,529.0,0.0,40.0,0.0,1018.0,0.0,0.0,34.0,41016.0,0.0,0.0,14.0,0.0,18.0,48.0,0.0,139.0,0.0,0.0,15.0,0.0,0.0,0.0,526100.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,215.0,0.0,5203.0,280.0,0.0,139.0,129.0,25.0,15.0,47.0,20.0,2.55,529.0,0.0,30.0,0.0,30.7,400.0,0.0,0.0,25.0,1000.0,0.0,0.0,876.0,400.0,1018.0,16.0,0.0,23.0,0.0,18.0,75.0,51.0,114.0,46.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,400.0,0.0,447.0,400.0,90.0,0.0,0.0,671.0,0.0,671.0,0.0,0.0,0.0,972.0,65.0,0.0,0.0,0.0,484530003024,48453000302,48453,48453,48,453,000302,4,1500000US484530003024,484530003024,4,BG,488767,0,"POLYGON ((-97.722386 30.299682, -97.720984 30.302657, -97.71961499999999 30.304854, -97.715981 30.303624, -97.715267 30.302011, -97.719719 30.294945, -97.72013 30.294284, -97.723286 30.295792, -97.722386 30.299682))"
484530003025,0.0,48,453,000302,5,0.0,0.0,0.0,0.0,27.0,68.0,44.0,622.0,1230.0,0.0,44.0,0.0,75.0,754.0,0.0,127.0,0.0,1071.0,0.0,0.0,34.0,53062.0,0.0,0.0,0.0,0.0,17.0,48.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,459400.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,135.0,0.0,5203.0,397.0,0.0,244.0,132.0,0.0,13.0,0.0,14.0,1.72,754.0,0.0,30.0,0.0,33.3,622.0,0.0,0.0,0.0,1010.0,0.0,0.0,930.0,622.0,1071.0,16.0,0.0,12.0,0.0,0.0,0.0,49.0,39.0,46.0,0.0,15.0,0.0,0.0,23.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,622.0,0.0,539.0,622.0,90.0,0.0,0.0,740.0,0.0,767.0,0.0,0.0,0.0,1071.0,19.0,0.0,0.0,14.0,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,BG,707828,0,"POLYGON ((-97.73124299999999 30.304205, -97.72838999999999 30.308633, -97.725594 30.30728, -97.72460699999999 30.306998, -97.727615 30.302246, -97.722386 30.299682, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.73124299999999 30.304205))"
484530003041,0.0,48,453,000304,1,0.0,0.0,16.0,0.0,39.0,23.0,29.0,670.0,1112.0,0.0,9.0,0.0,19.0,820.0,0.0,68.0,0.0,1174.0,0.0,0.0,51.0,37413.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,529500.0,0.0,0.0,66.0,0.0,0.0,0.0,336.0,0.0,0.0,185.0,0.0,3113.0,543.0,0.0,145.0,150.0,28.0,0.0,9.0,20.0,1.73,820.0,8.0,27.0,0.0,32.7,670.0,0.0,0.0,0.0,1145.0,0.0,0.0,972.0,670.0,1174.0,0.0,0.0,0.0,0.0,32.0,70.0,92.0,49.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,670.0,0.0,507.0,670.0,8.0,0.0,0.0,910.0,0.0,949.0,0.0,0.0,0.0,1160.0,9.0,0.0,0.0,41.0,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,BG,591974,0,"POLYGON ((-97.71736799999999 30.308364, -97.716476 30.309751, -97.71592199999999 30.31056, -97.71578599999999 30.312233, -97.715068 30.314008, -97.70943 30.311346, -97.710448 30.30959, -97.712423 30.306487, -97.715267 30.302011, -97.715981 30.303624, -97.71961499999999 30.304854, -97.71736799999999 30.308364))"
484530003042,0.0,48,453,000304,2,0.0,0.0,0.0,0.0,20.0,146.0,75.0,760.0,1600.0,0.0,18.0,0.0,19.0,855.0,0.0,36.0,0.0,1953.0,7.0,0.0,51.0,48344.0,0.0,0.0,13.0,0.0,79.0,37.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,519300.0,0.0,0.0,12.0,0.0,0.0,0.0,630.0,0.0,0.0,297.0,0.0,3113.0,463.0,0.0,344.0,95.0,0.0,0.0,0.0,12.0,2.57,855.0,18.0,27.0,0.0,28.4,760.0,0.0,0.0,0.0,1799.0,0.0,0.0,1306.0,760.0,1953.0,0.0,0.0,0.0,0.0,0.0,96.0,127.0,30.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,7.0,0.0,0.0,760.0,0.0,815.0,760.0,8.0,0.0,0.0,1397.0,0.0,1417.0,0.0,0.0,0.0,1953.0,64.0,0.0,0.0,0.0,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,BG,600548,0,"POLYGON ((-97.72460699999999 30.306998, -97.71852799999999 30.316422, -97.715515 30.314952, -97.71462799999999 30.315025, -97.715068 30.314008, -97.71578599999999 30.312233, -97.71592199999999 30.31056, -97.716476 30.309751, -97.71736799999999 30.308364, -97.71961499999999 30.304854, -97.72093699999999 30.305483, -97.72391399999999 30.306838, -97.72460699999999 30.306998))"
484530003051,0.0,48,453,000305,1,0.0,0.0,86.0,0.0,10.0,123.0,61.0,640.0,1690.0,0.0,4.0,17.0,75.0,693.0,0.0,55.0,0.0,1528.0,0.0,0.0,9.0,53924.0,0.0,8.0,11.0,0.0,26.0,17.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,471000.0,0.0,0.0,41.0,0.0,14.0,0.0,426.0,0.0,0.0,121.0,0.0,4084.0,320.0,6.0,239.0,53.0,0.0,14.0,0.0,20.0,2.39,693.0,7.0,30.0,0.0,30.8,640.0,7.0,7.0,0.0,1441.0,0.0,0.0,1066.0,640.0,1528.0,0.0,0.0,22.0,0.0,0.0,17.0,160.0,11.0,38.0,0.0,15.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,791.0,640.0,84.0,0.0,25.0,1001.0,0.0,1011.0,0.0,0.0,0.0,1528.0,33.0,0.0,0.0,7.0,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,BG,424623,0,"POLYGON ((-97.727559 30.310896, -97.72581699999999 30.311229, -97.72287 30.315682, -97.72118599999999 30.317708, -97.71852799999999 30.316422, -97.72460699999999 30.306998, -97.725594 30.30728, -97.72838999999999 30.308633, -97.727559 30.310896))"
484530003052,0.0,48,453,000305,2,0.0,0.0,0.0,0.0,29.0,8.0,0.0,504.0,1172.0,0.0,0.0,17.0,75.0,535.0,0.0,17.0,0.0,948.0,0.0,0.0,9.0,41734.0,0.0,8.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,528600.0,0.0,0.0,9.0,0.0,14.0,0.0,321.0,0.0,0.0,111.0,0.0,4084.0,360.0,0.0,201.0,31.0,0.0,0.0,0.0,0.0,1.88,535.0,0.0,30.0,0.0,29.9,504.0,0.0,0.0,0.0,948.0,0.0,0.0,691.0,504.0,948.0,0.0,0.0,28.0,0.0,0.0,39.0,54.0,48.0,38.0,0.0,15.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,504.0,0.0,396.0,504.0,84.0,0.0,25.0,692.0,0.0,721.0,0.0,0.0,0.0,948.0,10.0,0.0,0.0,0.0,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,BG,619638,0,"POLYGON ((-97.73222299999999 30.316499, -97.731133 30.318265, -97.730818 30.318694, -97.72548599999999 30.316343, -97.72287 30.315682, -97.72581699999999 30.311229, -97.727559 30.310896, -97.72838999999999 30.308633, -97.73297599999999 30.310843, -97.73222299999999 30.316499))"
484530003053,0.0,48,453,000305,3,0.0,0.0,49.0,0.0,26.0,43.0,22.0,772.0,1388.0,0.0,12.0,17.0,75.0,836.0,0.0,40.0,0.0,1617.0,0.0,0.0,9.0,40102.0,0.0,8.0,21.0,0.0,19.0,17.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,358500.0,0.0,0.0,46.0,0.0,14.0,12.0,555.0,0.0,24.0,323.0,0.0,4084.0,531.0,0.0,258.0,64.0,23.0,0.0,17.0,16.0,2.09,836.0,0.0,30.0,0.0,29.7,772.0,0.0,0.0,0.0,1576.0,0.0,0.0,1114.0,772.0,1617.0,0.0,0.0,16.0,0.0,3.0,135.0,119.0,37.0,38.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,772.0,12.0,784.0,772.0,84.0,0.0,25.0,1165.0,0.0,1191.0,0.0,0.0,0.0,1617.0,109.0,0.0,37.0,0.0,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,BG,434758,0,"POLYGON ((-97.728252 30.322948, -97.72113 30.319552, -97.720517 30.318764, -97.72118599999999 30.317708, -97.72287 30.315682, -97.72548599999999 30.316343, -97.730818 30.318694, -97.728252 30.322948))"
484530003061,0.0,48,453,000306,1,0.0,0.0,332.0,0.0,89.0,591.0,184.0,2805.0,1588.0,0.0,51.0,0.0,28.0,3047.0,0.0,338.0,19.0,6029.0,28.0,0.0,103.0,61379.0,0.0,0.0,45.0,0.0,259.0,94.0,0.0,623.0,17.0,0.0,27.0,0.0,25.0,0.0,530400.0,0.0,0.0,136.0,0.0,33.0,0.0,1839.0,0.0,99.0,1162.0,0.0,6011.0,1449.0,26.0,630.0,242.0,234.0,18.0,74.0,131.0,2.14,3047.0,15.0,55.0,0.0,35.6,2805.0,9.0,10.0,29.0,5586.0,0.0,0.0,4488.0,2805.0,6029.0,39.0,0.0,8.0,0.0,20.0,236.0,659.0,189.0,0.0,0.0,70.0,0.0,0.0,108.0,0.0,75.0,0.0,18.0,34.0,0.0,19.0,2805.0,11.0,3063.0,2805.0,33.0,16.0,0.0,3976.0,0.0,4065.0,58.0,0.0,0.0,6000.0,120.0,0.0,11.0,90.0,484530003061,48453000306,48453,48453,48,453,000306,1,1500000US484530003061,484530003061,1,BG,3369045,0,"POLYGON ((-97.710448 30.30959, -97.709755 30.309108, -97.698876 30.303907, -97.69536099999999 30.301562, -97.69023199999999 30.300942, -97.68940000000001 30.299679, -97.685908 30.300152, -97.68705899999999 30.298182, -97.68920299999999 30.29462, -97.689289 30.291566, -97.69035099999999 30.289913, -97.692021 30.289499, -97.695212 30.290203, -97.69856799999999 30.289089, -97.702045 30.287062, -97.70631299999999 30.286265, -97.70684299999999 30.287626, -97.70714799999999 30.289196, -97.707939 30.295608, -97.70974299999999 30.298787, -97.709211 30.302643, -97.712423 30.306487, -97.710448 30.30959))"
484530003071,0.0,48,453,000307,1,0.0,0.0,14.0,0.0,20.0,125.0,47.0,816.0,1423.0,0.0,24.0,0.0,30.0,885.0,0.0,130.0,0.0,1820.0,0.0,0.0,0.0,53597.0,0.0,0.0,12.0,0.0,50.0,4.0,0.0,55.0,0.0,0.0,11.0,0.0,6.0,0.0,479600.0,0.0,0.0,49.0,0.0,24.0,0.0,593.0,0.0,0.0,322.0,0.0,1814.0,350.0,0.0,158.0,69.0,33.0,0.0,0.0,35.0,2.23,885.0,13.0,0.0,0.0,36.3,816.0,12.0,35.0,0.0,1723.0,0.0,0.0,1387.0,816.0,1820.0,0.0,0.0,11.0,0.0,0.0,60.0,187.0,53.0,0.0,0.0,14.0,0.0,0.0,32.0,0.0,22.0,6.0,0.0,14.0,0.0,0.0,816.0,0.0,909.0,816.0,45.0,0.0,0.0,1236.0,0.0,1256.0,5.0,7.0,0.0,1820.0,118.0,0.0,7.0,17.0,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,BG,1214341,0,"POLYGON ((-97.715267 30.302011, -97.712423 30.306487, -97.709211 30.302643, -97.70974299999999 30.298787, -97.707939 30.295608, -97.70714799999999 30.289196, -97.708112 30.289222, -97.71356399999999 30.291765, -97.719719 30.294945, -97.715267 30.302011))"
484530004011,0.0,48,453,000401,1,0.0,0.0,23.0,0.0,27.0,51.0,23.0,804.0,1819.0,0.0,27.0,0.0,4.0,919.0,0.0,78.0,0.0,1713.0,0.0,0.0,0.0,54414.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,17.0,0.0,387600.0,0.0,0.0,38.0,0.0,0.0,15.0,563.0,0.0,0.0,135.0,0.0,4192.0,431.0,0.0,106.0,115.0,49.0,0.0,0.0,29.0,2.13,919.0,0.0,9.0,0.0,31.8,804.0,9.0,0.0,0.0,1684.0,0.0,0.0,1518.0,804.0,1713.0,0.0,0.0,19.0,0.0,0.0,34.0,98.0,42.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,804.0,17.0,796.0,804.0,0.0,0.0,0.0,1379.0,0.0,1406.0,0.0,0.0,14.0,1713.0,54.0,0.0,0.0,18.0,484530004011,48453000401,48453,48453,48,453,000401,1,1500000US484530004011,484530004011,1,BG,839805,0,"POLYGON ((-97.72013 30.294284, -97.719719 30.294945, -97.71356399999999 30.291765, -97.71842599999999 30.284411, -97.727401 30.283078, -97.72013 30.294284))"
484530004012,0.0,48,453,000401,2,0.0,0.0,107.0,0.0,68.0,18.0,21.0,1080.0,1466.0,0.0,0.0,0.0,4.0,1237.0,0.0,103.0,0.0,2516.0,0.0,0.0,0.0,25753.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,227.0,0.0,0.0,14.0,0.0,0.0,0.0,455800.0,0.0,0.0,15.0,0.0,0.0,0.0,865.0,0.0,0.0,487.0,0.0,4192.0,944.0,0.0,878.0,157.0,9.0,20.0,18.0,15.0,2.1,1237.0,0.0,9.0,0.0,24.0,1080.0,0.0,8.0,0.0,2475.0,0.0,0.0,1068.0,1080.0,2516.0,0.0,0.0,9.0,0.0,0.0,80.0,55.0,109.0,54.0,0.0,0.0,0.0,0.0,17.0,0.0,44.0,0.0,0.0,9.0,0.0,0.0,1080.0,1.0,1281.0,1080.0,0.0,0.0,0.0,1445.0,0.0,1513.0,0.0,0.0,34.0,2270.0,40.0,0.0,0.0,27.0,484530004012,48453000401,48453,48453,48,453,000401,2,1500000US484530004012,484530004012,2,BG,1342889,0,"POLYGON ((-97.73430399999999 30.280372, -97.733547 30.280852, -97.73405299999999 30.283213, -97.73360699999999 30.287574, -97.73409599999999 30.28818, -97.73361299999999 30.28906, -97.729406 30.291082, -97.727282 30.297486, -97.723286 30.295792, -97.72013 30.294284, -97.727401 30.283078, -97.72899 30.280654, -97.730048 30.278506, -97.735709 30.279977, -97.73430399999999 30.280372))"
484530004021,0.0,48,453,000402,1,0.0,24.0,139.0,0.0,70.0,36.0,11.0,804.0,1360.0,0.0,5.0,0.0,35.0,804.0,0.0,63.0,34.0,1427.0,0.0,0.0,63.0,47585.0,0.0,0.0,0.0,0.0,48.0,44.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,422200.0,0.0,0.0,8.0,0.0,43.0,0.0,570.0,0.0,0.0,269.0,9.0,3432.0,602.0,0.0,209.0,0.0,0.0,0.0,0.0,8.0,1.77,804.0,0.0,0.0,0.0,30.0,804.0,0.0,10.0,23.0,1368.0,0.0,0.0,1129.0,804.0,1427.0,16.0,0.0,0.0,0.0,0.0,25.0,73.0,40.0,43.0,0.0,80.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,804.0,0.0,775.0,804.0,40.0,83.0,31.0,1016.0,2.0,1086.0,42.0,0.0,0.0,1418.0,13.0,0.0,0.0,4.0,484530004021,48453000402,48453,48453,48,453,000402,1,1500000US484530004021,484530004021,1,BG,495745,0,"POLYGON ((-97.71842599999999 30.284411, -97.71356399999999 30.291765, -97.708112 30.289222, -97.70714799999999 30.289196, -97.70684299999999 30.287626, -97.70631299999999 30.286265, -97.71544299999999 30.284889, -97.71842599999999 30.284411))"
484530004022,0.0,48,453,000402,2,6.0,24.0,612.0,10.0,11.0,22.0,144.0,406.0,1080.0,0.0,45.0,0.0,35.0,463.0,0.0,125.0,34.0,1350.0,5.0,0.0,63.0,21785.0,0.0,0.0,39.0,0.0,34.0,44.0,0.0,0.0,49.0,0.0,14.0,0.0,16.0,0.0,338500.0,0.0,0.0,71.0,10.0,43.0,0.0,382.0,0.0,37.0,270.0,0.0,3432.0,208.0,29.0,126.0,57.0,22.0,10.0,35.0,107.0,2.76,463.0,14.0,0.0,0.0,40.5,406.0,0.0,92.0,14.0,1172.0,0.0,0.0,966.0,406.0,1350.0,16.0,0.0,25.0,0.0,0.0,190.0,112.0,56.0,43.0,0.0,80.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,10.0,406.0,19.0,927.0,406.0,40.0,83.0,31.0,562.0,2.0,573.0,0.0,10.0,0.0,1121.0,38.0,0.0,0.0,16.0,484530004022,48453000402,48453,48453,48,453,000402,2,1500000US484530004022,484530004022,2,BG,428166,0,"POLYGON ((-97.71544299999999 30.284889, -97.70631299999999 30.286265, -97.70394499999999 30.282572, -97.70849699999999 30.281826, -97.714288 30.280957, -97.715053 30.282903, -97.71544299999999 30.284889))"
484530004023,0.0,48,453,000402,3,0.0,24.0,206.0,0.0,34.0,64.0,23.0,430.0,1149.0,0.0,21.0,0.0,35.0,557.0,0.0,94.0,34.0,884.0,0.0,0.0,63.0,45025.0,0.0,0.0,16.0,0.0,29.0,44.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,483900.0,0.0,0.0,21.0,0.0,43.0,0.0,250.0,0.0,0.0,121.0,0.0,3432.0,237.0,5.0,57.0,127.0,0.0,5.0,0.0,29.0,2.06,557.0,11.0,0.0,0.0,41.3,430.0,0.0,10.0,0.0,832.0,0.0,0.0,737.0,430.0,884.0,16.0,0.0,0.0,0.0,0.0,18.0,74.0,47.0,43.0,0.0,80.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,430.0,0.0,362.0,430.0,40.0,83.0,31.0,676.0,2.0,710.0,16.0,0.0,0.0,884.0,75.0,0.0,0.0,0.0,484530004023,48453000402,48453,48453,48,453,000402,3,1500000US484530004023,484530004023,3,BG,619672,0,"POLYGON ((-97.72899 30.280654, -97.727401 30.283078, -97.71842599999999 30.284411, -97.71544299999999 30.284889, -97.715053 30.282903, -97.714288 30.280957, -97.717271 30.280438, -97.721237 30.279806, -97.728487 30.278568, -97.730048 30.278506, -97.72899 30.280654))"
484530005001,0.0,48,453,000500,1,0.0,0.0,0.0,0.0,18.0,19.0,0.0,449.0,1065.0,0.0,0.0,101.0,9.0,610.0,0.0,9.0,0.0,891.0,0.0,0.0,13.0,23711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,9.0,0.0,0.0,0.0,0.0,0.0,327800.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,143.0,0.0,4431.0,420.0,0.0,408.0,161.0,0.0,0.0,0.0,7.0,1.98,610.0,0.0,237.0,0.0,26.2,449.0,0.0,9.0,0.0,891.0,0.0,0.0,517.0,449.0,891.0,36.0,0.0,0.0,0.0,0.0,32.0,0.0,75.0,80.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,392.0,449.0,115.0,0.0,0.0,538.0,0.0,556.0,0.0,0.0,0.0,891.0,8.0,0.0,0.0,0.0,484530005001,48453000500,48453,48453,48,453,000500,1,1500000US484530005001,484530005001,1,BG,140441,0,"POLYGON ((-97.736222 30.296332, -97.73297199999999 30.294735, -97.732467 30.294535, -97.734735 30.290956, -97.735705 30.292202, -97.736025 30.293176, -97.73750699999999 30.294301, -97.736222 30.296332))"
484530005002,0.0,48,453,000500,2,0.0,0.0,10.0,0.0,67.0,0.0,13.0,577.0,1354.0,1.0,2.0,101.0,9.0,808.0,0.0,47.0,0.0,1364.0,6.0,0.0,13.0,29010.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,89.0,37.0,0.0,1.0,0.0,0.0,0.0,278600.0,0.0,0.0,9.0,0.0,0.0,0.0,495.0,0.0,0.0,193.0,10.0,4431.0,531.0,0.0,432.0,231.0,0.0,0.0,30.0,9.0,2.33,808.0,31.0,237.0,0.0,27.2,577.0,0.0,0.0,2.0,1342.0,0.0,0.0,781.0,577.0,1364.0,36.0,0.0,2.0,0.0,0.0,134.0,20.0,67.0,80.0,0.0,13.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,9.0,0.0,0.0,577.0,3.0,649.0,577.0,115.0,0.0,0.0,963.0,0.0,1030.0,0.0,4.0,0.0,1364.0,12.0,0.0,0.0,7.0,484530005002,48453000500,48453,48453,48,453,000500,2,1500000US484530005002,484530005002,2,BG,221303,0,"POLYGON ((-97.733548 30.30053, -97.729778 30.298707, -97.732467 30.294535, -97.73297199999999 30.294735, -97.736222 30.296332, -97.733548 30.30053))"
484530005003,0.0,48,453,000500,3,0.0,0.0,6.0,0.0,46.0,34.0,13.0,402.0,1210.0,0.0,0.0,101.0,9.0,478.0,0.0,0.0,0.0,963.0,0.0,0.0,13.0,50322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,559500.0,0.0,0.0,28.0,0.0,0.0,0.0,261.0,0.0,0.0,109.0,0.0,4431.0,306.0,0.0,220.0,76.0,0.0,10.0,0.0,17.0,2.28,478.0,0.0,237.0,0.0,27.1,402.0,0.0,0.0,0.0,950.0,0.0,0.0,590.0,402.0,963.0,36.0,0.0,0.0,0.0,0.0,19.0,98.0,17.0,80.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,425.0,402.0,115.0,0.0,0.0,535.0,0.0,581.0,0.0,0.0,0.0,918.0,22.0,0.0,0.0,0.0,484530005003,48453000500,48453,48453,48,453,000500,3,1500000US484530005003,484530005003,3,BG,393926,0,"POLYGON ((-97.734735 30.290956, -97.732467 30.294535, -97.729778 30.298707, -97.727282 30.297486, -97.729406 30.291082, -97.73361299999999 30.28906, -97.73409599999999 30.28818, -97.73468799999999 30.289326, -97.734735 30.290956))"
484530005004,0.0,48,453,000500,4,0.0,0.0,2.0,0.0,27.0,112.0,0.0,633.0,1145.0,0.0,19.0,101.0,9.0,700.0,0.0,34.0,0.0,1213.0,10.0,0.0,13.0,56453.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,780000.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,47.0,0.0,4431.0,419.0,0.0,282.0,67.0,0.0,13.0,0.0,0.0,1.88,700.0,0.0,237.0,0.0,30.4,633.0,36.0,0.0,0.0,1194.0,0.0,0.0,842.0,633.0,1213.0,36.0,0.0,12.0,0.0,0.0,23.0,86.0,49.0,80.0,0.0,13.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,645.0,633.0,115.0,0.0,0.0,689.0,0.0,716.0,0.0,0.0,0.0,1189.0,57.0,0.0,0.0,0.0,484530005004,48453000500,48453,48453,48,453,000500,4,1500000US484530005004,484530005004,4,BG,396360,0,"POLYGON ((-97.738147 30.302741, -97.733548 30.30053, -97.736222 30.296332, -97.73750699999999 30.294301, -97.74210000000001 30.296504, -97.738147 30.302741))"
484530006011,0.0,48,453,000601,1,0.0,0.0,76.0,0.0,43.0,0.0,8.0,277.0,1118.0,0.0,0.0,0.0,0.0,339.0,0.0,10.0,0.0,1249.0,0.0,0.0,25.0,8238.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,621428.0857142857,0.0,0.0,15.0,0.0,324.0,0.0,274.0,0.0,0.0,225.0,31.0,10332.0,277.0,0.0,474.0,62.0,0.0,0.0,0.0,25.0,2.81,339.0,0.0,481.0,0.0,20.3,277.0,0.0,0.0,0.0,1241.0,0.0,0.0,165.0,277.0,1249.0,0.0,0.0,0.0,0.0,0.0,102.0,32.0,20.0,848.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,825.0,277.0,33.0,0.0,116.0,423.0,0.0,466.0,0.0,0.0,0.0,777.0,38.0,0.0,13.0,0.0,484530006011,48453000601,48453,48453,48,453,000601,1,1500000US484530006011,484530006011,1,BG,197087,0,"POLYGON ((-97.74210000000001 30.296504, -97.73750699999999 30.294301, -97.736025 30.293176, -97.736583 30.291654, -97.74115399999999 30.291985, -97.742817 30.295429, -97.74210000000001 30.296504))"
