index,B27001_011E,state,county,tract,block group,B19001_017E,B16004_067E,B25002_001E,B27001_033E,B25024_001E,B01001_046E,B15003_015E,B15003_014E,B01001_001E,B25003_001E,B03002_005E,B15003_011E,B16004_051E,B16004_012E,B01001_023E,B19055_002E,B27001_001E,B17021_002E,C24010_055E,B25044_003E,B25003_003E,B01001_027E,B15003_008E,B25064_001E,B27001_008E,C24010_032E,B27001_048E,B15003_016E,B01001_024E,B01001_049E,C24010_001E,B16004_034E,B16004_039E,B27001_057E,B16004_052E,B25024_010E,B15003_010E,B11005_005E,B01001_020E,B16004_062E,B16004_044E,C24010_019E,B01002_001E,B15003_001E,B25044_001E,B25077_001E,B27001_045E,B27001_042E,B01001_003E,B27001_026E,B15003_003E,B01001_025E,B27001_036E,B16004_008E,B16004_040E,B16004_007E,B15003_004E,B15003_002E,B25010_001E,B15003_013E,B11001_006E,B16004_035E,B01001_047E,B23025_003E,B16004_023E,B16004_018E,B16004_029E,B27001_051E,B11001_001E,B27001_023E,B16004_066E,B16004_030E,B01001_045E,B27001_014E,B01001_022E,B01001_044E,B03002_004E,B16004_001E,B15003_007E,B19055_001E,B11005_003E,B27001_017E,B16004_022E,B27001_005E,B03002_012E,B15003_009E,B27001_039E,B03002_001E,B27001_029E,B03002_006E,B16004_056E,B16004_013E,B19001_001E,B15003_005E,B25044_010E,B17021_001E,B27001_020E,B16004_061E,B19301_001E,C24010_038E,B23025_005E,B16004_045E,B01001_048E,B01001_021E,B15003_006E,B15003_012E,B27001_054E,C24010_068E,B16004_057E,B25002_003E,B16004_017E,B01001_026E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530003024,0.0,48,453,000302,4,42.0,0.0,537.0,0.0,537.0,0.0,0.0,17.0,908.0,355.0,0.0,0.0,0.0,0.0,17.0,38.0,4934.0,125.0,97.0,0.0,237.0,0.0,0.0,946.0,0.0,29.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,64.0,30.0,747.0,355.0,367700.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.56,0.0,30.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,355.0,31.0,0.0,0.0,16.0,96.0,0.0,26.0,37.0,908.0,0.0,355.0,50.0,14.0,0.0,0.0,170.0,0.0,38.0,908.0,0.0,139.0,0.0,0.0,355.0,0.0,89.0,863.0,15.0,0.0,40524.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,384.0,484530003024,48453000302,48453,48453,48,453,000302,4,1500000US484530003024,484530003024,4,BG,488753,0,"POLYGON ((-97.722386 30.299682, -97.720984 30.302657, -97.71961499999999 30.304854, -97.715981 30.303624, -97.715267 30.302011, -97.719719 30.294945, -97.72013 30.294284, -97.723286 30.295792, -97.722386 30.299682))"
484530003025,0.0,48,453,000302,5,63.0,0.0,797.0,0.0,797.0,18.0,0.0,0.0,1222.0,670.0,0.0,0.0,0.0,0.0,10.0,120.0,4934.0,176.0,13.0,0.0,386.0,57.0,0.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,15.0,34.1,1025.0,670.0,382600.0,0.0,109.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,33.0,0.0,13.0,837.0,0.0,0.0,0.0,0.0,670.0,31.0,0.0,0.0,0.0,96.0,42.0,6.0,10.0,1165.0,0.0,670.0,90.0,14.0,0.0,0.0,98.0,0.0,38.0,1222.0,0.0,35.0,0.0,0.0,670.0,0.0,46.0,1222.0,15.0,0.0,50222.0,329.0,67.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,609.0,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,BG,707828,0,"POLYGON ((-97.73124299999999 30.304205, -97.72838999999999 30.308633, -97.725594 30.30728, -97.72460699999999 30.306998, -97.727615 30.302246, -97.722386 30.299682, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.73124299999999 30.304205))"
484530003041,29.0,48,453,000304,1,18.0,0.0,786.0,18.0,786.0,0.0,0.0,0.0,1060.0,590.0,0.0,0.0,0.0,0.0,0.0,94.0,3015.0,166.0,110.0,0.0,455.0,9.0,0.0,989.0,0.0,11.0,24.0,0.0,18.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,0.0,0.0,35.0,28.9,835.0,590.0,431800.0,24.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.77,24.0,21.0,0.0,44.0,834.0,0.0,0.0,10.0,0.0,590.0,0.0,0.0,0.0,0.0,60.0,0.0,16.0,13.0,1041.0,0.0,590.0,25.0,34.0,0.0,10.0,232.0,0.0,29.0,1060.0,0.0,128.0,0.0,0.0,590.0,0.0,42.0,1046.0,23.0,0.0,40026.0,378.0,16.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,540.0,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,BG,591974,0,"POLYGON ((-97.71736799999999 30.308364, -97.716476 30.309751, -97.71592199999999 30.31056, -97.71578599999999 30.312233, -97.715068 30.314008, -97.70943 30.311346, -97.710448 30.30959, -97.712423 30.306487, -97.715267 30.302011, -97.715981 30.303624, -97.71961499999999 30.304854, -97.71736799999999 30.308364))"
484530003042,29.0,48,453,000304,2,75.0,0.0,821.0,18.0,821.0,0.0,0.0,0.0,1969.0,708.0,0.0,0.0,0.0,0.0,0.0,49.0,3015.0,278.0,76.0,0.0,429.0,105.0,0.0,1250.0,0.0,0.0,24.0,0.0,0.0,10.0,1281.0,0.0,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,46.0,27.8,1300.0,708.0,447000.0,24.0,9.0,79.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,29.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,24.0,60.0,37.0,0.0,0.0,1785.0,0.0,708.0,166.0,34.0,0.0,10.0,264.0,0.0,29.0,1969.0,0.0,53.0,0.0,0.0,708.0,0.0,41.0,1969.0,23.0,0.0,39083.0,553.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,924.0,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,BG,600548,0,"POLYGON ((-97.72460699999999 30.306998, -97.71852799999999 30.316422, -97.715515 30.314952, -97.71462799999999 30.315025, -97.715068 30.314008, -97.71578599999999 30.312233, -97.71592199999999 30.31056, -97.716476 30.309751, -97.71736799999999 30.308364, -97.71961499999999 30.304854, -97.72093699999999 30.305483, -97.72391399999999 30.306838, -97.72460699999999 30.306998))"
484530003051,50.0,48,453,000305,1,62.0,0.0,637.0,15.0,637.0,7.0,6.0,0.0,1343.0,605.0,0.0,0.0,0.0,0.0,0.0,73.0,3661.0,268.0,9.0,7.0,348.0,50.0,0.0,1500.0,22.0,0.0,8.0,0.0,0.0,6.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,49.0,33.8,989.0,605.0,459700.0,19.0,118.0,48.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,8.0,22.0,0.0,0.0,918.0,0.0,0.0,0.0,0.0,605.0,13.0,0.0,0.0,7.0,64.0,8.0,0.0,42.0,1245.0,0.0,605.0,150.0,41.0,0.0,0.0,133.0,0.0,41.0,1343.0,0.0,40.0,0.0,0.0,605.0,0.0,19.0,1343.0,0.0,0.0,47057.0,390.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,699.0,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,BG,424623,0,"POLYGON ((-97.727559 30.310896, -97.72581699999999 30.311229, -97.72287 30.315682, -97.72118599999999 30.317708, -97.71852799999999 30.316422, -97.72460699999999 30.306998, -97.725594 30.30728, -97.72838999999999 30.308633, -97.727559 30.310896))"
484530003052,50.0,48,453,000305,2,15.0,0.0,479.0,15.0,479.0,8.0,0.0,9.0,773.0,447.0,0.0,0.0,0.0,0.0,0.0,8.0,3661.0,151.0,31.0,0.0,319.0,9.0,0.0,979.0,22.0,0.0,8.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,16.0,31.5,632.0,447.0,366700.0,19.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,9.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,447.0,13.0,0.0,0.0,0.0,64.0,9.0,0.0,0.0,764.0,0.0,447.0,20.0,41.0,0.0,0.0,71.0,0.0,41.0,773.0,0.0,29.0,0.0,0.0,447.0,0.0,25.0,773.0,0.0,0.0,42233.0,310.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,415.0,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,BG,619638,0,"POLYGON ((-97.73222299999999 30.316499, -97.731133 30.318265, -97.730818 30.318694, -97.72548599999999 30.316343, -97.72287 30.315682, -97.72581699999999 30.311229, -97.727559 30.310896, -97.72838999999999 30.308633, -97.73297599999999 30.310843, -97.73222299999999 30.316499))"
484530003053,50.0,48,453,000305,3,8.0,0.0,856.0,15.0,856.0,0.0,25.0,0.0,1550.0,779.0,0.0,0.0,0.0,0.0,0.0,37.0,3661.0,410.0,163.0,0.0,543.0,8.0,0.0,1155.0,22.0,10.0,8.0,0.0,0.0,0.0,1105.0,31.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,76.0,28.5,1052.0,779.0,309100.0,19.0,118.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,14.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0,779.0,13.0,0.0,20.0,21.0,64.0,16.0,0.0,41.0,1533.0,0.0,779.0,80.0,41.0,0.0,0.0,285.0,0.0,41.0,1550.0,0.0,34.0,0.0,0.0,779.0,0.0,51.0,1550.0,0.0,0.0,32819.0,523.0,39.0,0.0,8.0,0.0,31.0,0.0,0.0,0.0,0.0,77.0,0.0,776.0,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,BG,434758,0,"POLYGON ((-97.728252 30.322948, -97.72113 30.319552, -97.720517 30.318764, -97.72118599999999 30.317708, -97.72287 30.315682, -97.72548599999999 30.316343, -97.730818 30.318694, -97.728252 30.322948))"
484530003061,45.0,48,453,000306,1,389.0,0.0,2431.0,0.0,2431.0,60.0,17.0,15.0,4869.0,2211.0,0.0,0.0,0.0,0.0,10.0,254.0,4842.0,786.0,174.0,9.0,1294.0,187.0,0.0,1367.0,0.0,230.0,52.0,38.0,27.0,10.0,3059.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,86.0,34.4,3410.0,2211.0,453200.0,83.0,40.0,238.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,2.19,23.0,141.0,0.0,67.0,3169.0,0.0,0.0,60.0,36.0,2211.0,35.0,0.0,93.0,67.0,39.0,58.0,18.0,451.0,4444.0,0.0,2211.0,495.0,48.0,0.0,0.0,1074.0,0.0,20.0,4869.0,0.0,415.0,0.0,0.0,2211.0,0.0,190.0,4852.0,131.0,0.0,50321.0,1476.0,110.0,0.0,16.0,31.0,0.0,10.0,0.0,7.0,0.0,220.0,0.0,2583.0,484530003061,48453000306,48453,48453,48,453,000306,1,1500000US484530003061,484530003061,1,BG,3369057,0,"POLYGON ((-97.710448 30.30959, -97.709755 30.309108, -97.698876 30.303907, -97.69536099999999 30.301562, -97.69023199999999 30.300942, -97.68940000000001 30.299679, -97.685908 30.300152, -97.68705899999999 30.298182, -97.68920299999999 30.29462, -97.689289 30.291566, -97.69035099999999 30.289913, -97.692021 30.289499, -97.695212 30.290203, -97.69856799999999 30.289089, -97.702045 30.287062, -97.70631299999999 30.286265, -97.70684299999999 30.287626, -97.70714799999999 30.289196, -97.707939 30.295608, -97.70974299999999 30.298787, -97.709211 30.302643, -97.712423 30.306487, -97.710448 30.30959))"
484530003071,0.0,48,453,000307,1,74.0,0.0,881.0,0.0,881.0,28.0,0.0,6.0,1786.0,828.0,0.0,0.0,0.0,0.0,0.0,109.0,1786.0,164.0,68.0,10.0,400.0,36.0,0.0,1309.0,0.0,22.0,0.0,0.0,0.0,20.0,1224.0,5.0,0.0,0.0,0.0,0.0,0.0,39.0,12.0,0.0,0.0,97.0,35.5,1427.0,828.0,411700.0,13.0,64.0,48.0,0.0,5.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,2.16,6.0,30.0,0.0,10.0,1276.0,0.0,0.0,6.0,0.0,828.0,0.0,0.0,0.0,56.0,40.0,20.0,12.0,58.0,1702.0,6.0,828.0,155.0,19.0,0.0,0.0,309.0,0.0,6.0,1786.0,0.0,45.0,7.0,0.0,828.0,0.0,96.0,1786.0,15.0,0.0,45944.0,602.0,52.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0,0.0,53.0,0.0,930.0,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,BG,1214352,0,"POLYGON ((-97.715267 30.302011, -97.712423 30.306487, -97.709211 30.302643, -97.70974299999999 30.298787, -97.707939 30.295608, -97.70714799999999 30.289196, -97.708112 30.289222, -97.71356399999999 30.291765, -97.719719 30.294945, -97.715267 30.302011))"
484530004011,68.0,48,453,000401,1,83.0,0.0,861.0,0.0,861.0,5.0,12.0,0.0,2086.0,809.0,0.0,0.0,0.0,0.0,0.0,72.0,4053.0,59.0,98.0,8.0,392.0,36.0,0.0,1743.0,0.0,0.0,6.0,0.0,7.0,0.0,1578.0,0.0,13.0,0.0,0.0,0.0,0.0,65.0,23.0,0.0,0.0,60.0,30.5,1709.0,809.0,347100.0,0.0,52.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,58.0,0.0,0.0,1596.0,0.0,0.0,0.0,0.0,809.0,30.0,0.0,0.0,13.0,44.0,11.0,0.0,54.0,2033.0,0.0,809.0,186.0,14.0,0.0,0.0,218.0,0.0,56.0,2086.0,0.0,48.0,0.0,0.0,809.0,0.0,44.0,2069.0,0.0,0.0,56786.0,797.0,18.0,0.0,14.0,24.0,0.0,0.0,0.0,12.0,0.0,52.0,0.0,1120.0,484530004011,48453000401,48453,48453,48,453,000401,1,1500000US484530004011,484530004011,1,BG,839805,0,"POLYGON ((-97.72013 30.294284, -97.719719 30.294945, -97.71356399999999 30.291765, -97.71842599999999 30.284411, -97.727401 30.283078, -97.72013 30.294284))"
484530004012,68.0,48,453,000401,2,7.0,0.0,1082.0,0.0,1082.0,5.0,0.0,0.0,2001.0,926.0,0.0,0.0,0.0,0.0,0.0,69.0,4053.0,760.0,147.0,0.0,785.0,20.0,0.0,1308.0,0.0,5.0,6.0,0.0,0.0,7.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,55.0,23.7,775.0,926.0,464000.0,0.0,52.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,15.0,0.0,4.0,1103.0,0.0,0.0,0.0,0.0,926.0,30.0,0.0,0.0,0.0,44.0,58.0,17.0,54.0,1960.0,0.0,926.0,31.0,14.0,0.0,0.0,400.0,0.0,56.0,2001.0,0.0,226.0,0.0,0.0,926.0,0.0,82.0,1758.0,0.0,0.0,22289.0,655.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,156.0,0.0,1057.0,484530004012,48453000401,48453,48453,48,453,000401,2,1500000US484530004012,484530004012,2,BG,1342888,0,"POLYGON ((-97.73430399999999 30.280372, -97.733547 30.280852, -97.73405299999999 30.283213, -97.73360699999999 30.287574, -97.73409599999999 30.28818, -97.73361299999999 30.28906, -97.729406 30.291082, -97.727282 30.297486, -97.723286 30.295792, -97.72013 30.294284, -97.727401 30.283078, -97.72899 30.280654, -97.730048 30.278506, -97.735709 30.279977, -97.73430399999999 30.280372))"
484530004021,6.0,48,453,000402,1,26.0,0.0,667.0,0.0,667.0,6.0,0.0,0.0,1182.0,659.0,0.0,0.0,0.0,0.0,0.0,42.0,3163.0,91.0,0.0,5.0,448.0,17.0,0.0,1173.0,25.0,0.0,28.0,0.0,0.0,0.0,884.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.4,904.0,659.0,356000.0,37.0,48.0,43.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,14.0,1.79,0.0,0.0,0.0,6.0,902.0,0.0,0.0,0.0,18.0,659.0,19.0,0.0,0.0,13.0,37.0,6.0,11.0,13.0,1122.0,0.0,659.0,81.0,150.0,0.0,28.0,186.0,0.0,15.0,1182.0,0.0,22.0,0.0,0.0,659.0,0.0,33.0,1182.0,40.0,0.0,48805.0,438.0,18.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,8.0,0.0,619.0,484530004021,48453000402,48453,48453,48,453,000402,1,1500000US484530004021,484530004021,1,BG,495745,0,"POLYGON ((-97.71842599999999 30.284411, -97.71356399999999 30.291765, -97.708112 30.289222, -97.70714799999999 30.289196, -97.70684299999999 30.287626, -97.70631299999999 30.286265, -97.71544299999999 30.284889, -97.71842599999999 30.284411))"
484530004022,6.0,48,453,000402,2,17.0,0.0,471.0,0.0,471.0,6.0,39.0,21.0,1416.0,423.0,0.0,7.0,0.0,0.0,13.0,84.0,3163.0,270.0,184.0,0.0,260.0,219.0,7.0,896.0,25.0,16.0,28.0,0.0,6.0,101.0,623.0,0.0,0.0,13.0,7.0,3.0,0.0,85.0,16.0,0.0,0.0,31.0,32.2,957.0,423.0,242700.0,37.0,48.0,28.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,14.0,2.79,22.0,111.0,0.0,14.0,647.0,0.0,0.0,29.0,18.0,423.0,19.0,0.0,0.0,34.0,37.0,21.0,13.0,494.0,1169.0,14.0,423.0,129.0,150.0,0.0,28.0,192.0,0.0,15.0,1416.0,0.0,42.0,13.0,0.0,423.0,0.0,35.0,1179.0,40.0,0.0,18116.0,394.0,24.0,0.0,34.0,7.0,0.0,44.0,20.0,0.0,0.0,48.0,0.0,992.0,484530004022,48453000402,48453,48453,48,453,000402,2,1500000US484530004022,484530004022,2,BG,428166,0,"POLYGON ((-97.71544299999999 30.284889, -97.70631299999999 30.286265, -97.70394499999999 30.282572, -97.70849699999999 30.281826, -97.714288 30.280957, -97.715053 30.282903, -97.71544299999999 30.284889))"
484530004023,6.0,48,453,000402,3,21.0,0.0,535.0,0.0,535.0,8.0,0.0,0.0,802.0,392.0,0.0,0.0,0.0,0.0,11.0,85.0,3163.0,127.0,49.0,0.0,192.0,0.0,0.0,972.0,25.0,27.0,28.0,0.0,0.0,15.0,662.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,40.2,713.0,392.0,352900.0,37.0,48.0,21.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,2.05,20.0,27.0,0.0,0.0,679.0,0.0,0.0,0.0,18.0,392.0,19.0,0.0,0.0,0.0,37.0,0.0,8.0,230.0,781.0,0.0,392.0,20.0,150.0,0.0,28.0,72.0,0.0,15.0,802.0,0.0,31.0,0.0,0.0,392.0,0.0,30.0,802.0,40.0,0.0,36457.0,259.0,17.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,143.0,0.0,331.0,484530004023,48453000402,48453,48453,48,453,000402,3,1500000US484530004023,484530004023,3,BG,619672,0,"POLYGON ((-97.72899 30.280654, -97.727401 30.283078, -97.71842599999999 30.284411, -97.71544299999999 30.284889, -97.715053 30.282903, -97.714288 30.280957, -97.717271 30.280438, -97.721237 30.279806, -97.728117 30.278627, -97.730048 30.278506, -97.72899 30.280654))"
484530005001,126.0,48,453,000500,1,17.0,0.0,577.0,40.0,577.0,0.0,0.0,0.0,849.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,4486.0,464.0,69.0,0.0,425.0,0.0,0.0,1045.0,4.0,0.0,14.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.7,486.0,451.0,560975.3658536585,116.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,28.0,0.0,0.0,547.0,0.0,0.0,0.0,26.0,451.0,15.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,849.0,0.0,451.0,0.0,24.0,0.0,0.0,164.0,0.0,96.0,849.0,0.0,186.0,0.0,0.0,451.0,0.0,143.0,849.0,0.0,0.0,19918.0,255.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,381.0,484530005001,48453000500,48453,48453,48,453,000500,1,1500000US484530005001,484530005001,1,BG,140441,0,"POLYGON ((-97.736222 30.296332, -97.73297199999999 30.294735, -97.732467 30.294535, -97.734735 30.290956, -97.735705 30.292202, -97.736025 30.293176, -97.73750699999999 30.294301, -97.736222 30.296332))"
484530005002,126.0,48,453,000500,2,0.0,0.0,696.0,40.0,696.0,24.0,0.0,1.0,767.0,394.0,0.0,2.0,0.0,0.0,0.0,25.0,4486.0,269.0,75.0,0.0,340.0,26.0,0.0,1068.0,4.0,0.0,14.0,0.0,11.0,0.0,478.0,0.0,0.0,0.0,0.0,15.0,2.0,26.0,1.0,0.0,0.0,29.0,28.1,510.0,394.0,481631.83673469385,116.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.9,0.0,26.0,0.0,10.0,505.0,0.0,0.0,0.0,26.0,394.0,15.0,0.0,0.0,0.0,59.0,2.0,0.0,16.0,731.0,3.0,394.0,38.0,24.0,0.0,0.0,67.0,0.0,96.0,767.0,0.0,81.0,0.0,0.0,394.0,0.0,29.0,767.0,0.0,0.0,20129.0,290.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,482.0,484530005002,48453000500,48453,48453,48,453,000500,2,1500000US484530005002,484530005002,2,BG,221303,0,"POLYGON ((-97.733548 30.30053, -97.729778 30.298707, -97.732467 30.294535, -97.73297199999999 30.294735, -97.736222 30.296332, -97.733548 30.30053))"
484530005003,126.0,48,453,000500,3,45.0,0.0,543.0,40.0,543.0,0.0,0.0,0.0,1120.0,461.0,0.0,0.0,0.0,0.0,0.0,11.0,4486.0,331.0,0.0,0.0,301.0,14.0,0.0,1230.0,4.0,0.0,14.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,28.0,27.3,665.0,461.0,539900.0,116.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,13.0,0.0,0.0,688.0,0.0,0.0,0.0,26.0,461.0,15.0,0.0,0.0,0.0,59.0,11.0,11.0,0.0,1093.0,0.0,461.0,87.0,24.0,0.0,0.0,134.0,0.0,96.0,1120.0,0.0,23.0,0.0,0.0,461.0,0.0,26.0,1079.0,0.0,0.0,44333.0,277.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,522.0,484530005003,48453000500,48453,48453,48,453,000500,3,1500000US484530005003,484530005003,3,BG,393926,0,"POLYGON ((-97.734735 30.290956, -97.732467 30.294535, -97.729778 30.298707, -97.727282 30.297486, -97.729406 30.291082, -97.73361299999999 30.28906, -97.73409599999999 30.28818, -97.73468799999999 30.289326, -97.734735 30.290956))"
484530005004,126.0,48,453,000500,4,107.0,0.0,819.0,40.0,819.0,0.0,0.0,0.0,1750.0,769.0,0.0,0.0,0.0,0.0,14.0,27.0,4486.0,454.0,42.0,39.0,554.0,56.0,0.0,1163.0,4.0,0.0,14.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,239.0,28.4,1131.0,769.0,734400.0,116.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,20.0,0.0,0.0,1171.0,0.0,0.0,0.0,26.0,769.0,15.0,0.0,0.0,0.0,59.0,13.0,0.0,4.0,1694.0,0.0,769.0,115.0,24.0,0.0,0.0,173.0,0.0,96.0,1750.0,0.0,153.0,0.0,0.0,769.0,0.0,35.0,1727.0,0.0,0.0,40899.0,602.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,957.0,484530005004,48453000500,48453,48453,48,453,000500,4,1500000US484530005004,484530005004,4,BG,396360,0,"POLYGON ((-97.738147 30.302741, -97.733548 30.30053, -97.736222 30.296332, -97.73750699999999 30.294301, -97.74210000000001 30.296504, -97.738147 30.302741))"
484530006011,495.0,48,453,000601,1,0.0,0.0,362.0,0.0,362.0,0.0,0.0,6.0,1271.0,295.0,16.0,0.0,0.0,0.0,0.0,24.0,10147.0,476.0,87.0,0.0,291.0,4.0,0.0,1060.0,145.0,0.0,0.0,0.0,0.0,0.0,440.0,5.0,46.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,52.0,20.6,231.0,295.0,534809.9873417722,13.0,18.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,46.0,2.73,0.0,33.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,37.0,11.0,0.0,63.0,1267.0,0.0,295.0,20.0,15.0,0.0,0.0,216.0,0.0,955.0,1271.0,0.0,208.0,0.0,0.0,295.0,0.0,34.0,806.0,9.0,0.0,8942.0,225.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,802.0,484530006011,48453000601,48453,48453,48,453,000601,1,1500000US484530006011,484530006011,1,BG,197089,0,"POLYGON ((-97.74210000000001 30.296504, -97.73750699999999 30.294301, -97.736025 30.293176, -97.736583 30.291654, -97.74115399999999 30.291985, -97.742817 30.295429, -97.74210000000001 30.296504))"
