index,B19001_017E,state,county,tract,block group,B25064_001E,B23025_005E,B27001_054E,B01001_027E,B15003_011E,B01001_021E,B25044_001E,B25024_001E,B03002_004E,B25024_010E,B27001_048E,B15003_009E,B27001_029E,B27001_014E,B16004_012E,B01001_003E,B03002_001E,B16004_017E,B27001_005E,B19055_002E,B16004_066E,B19301_001E,B16004_057E,B27001_020E,B01001_024E,B01001_048E,B27001_045E,B27001_026E,B01001_045E,B15003_014E,B25077_001E,B16004_067E,B16004_045E,B11005_005E,B16004_052E,B16004_040E,B03002_006E,B15003_015E,C24010_038E,B27001_036E,B16004_007E,B15003_004E,C24010_068E,B15003_006E,B16004_030E,B15003_005E,B01001_023E,B27001_001E,B25003_003E,B16004_029E,B03002_012E,B15003_013E,B17021_002E,B25002_003E,B25002_001E,B11001_006E,B25010_001E,C24010_032E,B03002_005E,B27001_011E,B01002_001E,B25044_003E,B16004_013E,B01001_025E,B19001_001E,B15003_001E,B16004_022E,B01001_020E,B16004_035E,B19055_001E,B25044_010E,B15003_002E,B01001_049E,B16004_001E,B27001_023E,B16004_018E,B15003_010E,B16004_023E,C24010_055E,B16004_061E,B01001_001E,B11005_003E,B27001_039E,B27001_017E,B16004_056E,B01001_046E,B16004_008E,B27001_033E,B15003_003E,B01001_044E,B16004_044E,B01001_026E,B01001_022E,B15003_012E,B11001_001E,B15003_008E,B27001_042E,B16004_051E,B25003_001E,B27001_008E,C24010_001E,B27001_051E,B27001_057E,B16004_039E,B16004_034E,B17021_001E,B15003_016E,B15003_007E,B01001_047E,B16004_062E,C24010_019E,B23025_003E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,NAMELSAD,LSAD,ALAND,AWATER,geometry
484530002043,120.0,48,453,000204,3,1217.0,8.0,0.0,19.0,0.0,0.0,248.0,290.0,0.0,35.0,0.0,0.0,0.0,8.0,0.0,36.0,514.0,0.0,0.0,37.0,0.0,113047.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,725500.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.0,84.0,0.0,53.0,0.0,59.0,42.0,290.0,0.0,2.04,0.0,0.0,20.0,39.0,0.0,0.0,0.0,248.0,373.0,0.0,0.0,0.0,248.0,7.0,1.0,9.0,459.0,37.0,0.0,0.0,0.0,0.0,0.0,514.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,266.0,28.0,0.0,248.0,0.0,29.0,9.0,248.0,0.0,277.0,12.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,23.0,285.0,484530002043,48453000204,48453,48453,48,453,000204,3,1500000US484530002043,484530002043,3,Block Group 3,BG,759687,0,"POLYGON ((-97.74882100000001 30.304717, -97.747589 30.305624, -97.748003 30.307218, -97.747506 30.307089, -97.748499 30.310792, -97.74267500000001 30.308427, -97.742594 30.311189, -97.741567 30.315401, -97.737571 30.313464, -97.74311 30.305195, -97.747772 30.297743, -97.749109 30.298862, -97.74711000000001 30.299484, -97.75009 30.302673, -97.74882100000001 30.304717))"
484530002051,29.0,48,453,000205,1,1890.0,0.0,0.0,0.0,0.0,0.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,35.0,639.0,0.0,0.0,37.0,0.0,64998.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,14.0,515800.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.0,266.0,0.0,48.0,0.0,12.0,0.0,399.0,0.0,1.6,0.0,0.0,18.0,34.9,0.0,0.0,0.0,399.0,568.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,48.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,17.0,0.0,399.0,0.0,34.0,0.0,399.0,0.0,531.0,18.0,0.0,0.0,0.0,639.0,0.0,0.0,20.0,0.0,14.0,531.0,484530002051,48453000205,48453,48453,48,453,000205,1,1500000US484530002051,484530002051,1,Block Group 1,BG,437267,0,"POLYGON ((-97.739822 30.334852, -97.731593 30.330871, -97.734464 30.326359, -97.739788 30.328916, -97.74009599999999 30.33248, -97.739822 30.334852))"
484530002052,125.0,48,453,000205,2,1124.0,17.0,0.0,0.0,0.0,0.0,703.0,703.0,52.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,1108.0,0.0,0.0,79.0,0.0,61951.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,508900.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.0,467.0,0.0,93.0,0.0,81.0,0.0,703.0,35.0,1.58,0.0,0.0,18.0,38.5,0.0,0.0,0.0,703.0,1061.0,0.0,25.0,0.0,703.0,119.0,0.0,61.0,1108.0,0.0,0.0,0.0,0.0,76.0,0.0,1108.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,555.0,19.0,0.0,703.0,0.0,34.0,0.0,703.0,0.0,905.0,18.0,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,73.0,922.0,484530002052,48453000205,48453,48453,48,453,000205,2,1500000US484530002052,484530002052,2,Block Group 2,BG,421823,0,"POLYGON ((-97.739788 30.328916, -97.734464 30.326359, -97.73586899999999 30.324162, -97.734008 30.32328, -97.73754700000001 30.317658, -97.73956099999999 30.318595, -97.73918399999999 30.319278, -97.739363 30.321995, -97.739788 30.328916))"
484530002053,27.0,48,453,000205,3,1329.0,36.0,0.0,25.0,0.0,39.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,28.0,605.0,0.0,0.0,39.0,0.0,47924.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,471961.8971962617,0.0,0.0,0.0,0.0,0.0,130.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.0,329.0,0.0,289.0,0.0,15.0,0.0,356.0,18.0,1.7,0.0,0.0,18.0,28.7,0.0,0.0,0.0,356.0,397.0,0.0,0.0,0.0,356.0,41.0,0.0,0.0,552.0,0.0,0.0,0.0,0.0,47.0,0.0,605.0,27.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,356.0,0.0,34.0,0.0,356.0,0.0,462.0,18.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,498.0,484530002053,48453000205,48453,48453,48,453,000205,3,1500000US484530002053,484530002053,3,Block Group 3,BG,94272,0,"POLYGON ((-97.731865 30.322262, -97.729393 30.321087, -97.730818 30.318694, -97.731133 30.318265, -97.733255 30.319323, -97.731865 30.322262))"
484530002054,46.0,48,453,000205,4,1174.0,110.0,0.0,0.0,0.0,8.0,984.0,1107.0,64.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,1502.0,0.0,0.0,82.0,0.0,58367.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,483600.0,0.0,0.0,16.0,0.0,0.0,119.0,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3854.0,731.0,0.0,266.0,0.0,47.0,123.0,1107.0,46.0,1.53,20.0,0.0,18.0,29.8,0.0,0.0,16.0,984.0,1418.0,0.0,0.0,0.0,984.0,174.0,0.0,14.0,1502.0,0.0,0.0,0.0,0.0,43.0,0.0,1502.0,16.0,12.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0,984.0,0.0,34.0,0.0,984.0,0.0,1213.0,18.0,0.0,0.0,0.0,1502.0,0.0,0.0,0.0,0.0,134.0,1323.0,484530002054,48453000205,48453,48453,48,453,000205,4,1500000US484530002054,484530002054,4,Block Group 4,BG,558800,0,"POLYGON ((-97.734464 30.326359, -97.731593 30.330871, -97.72796200000001 30.329035, -97.726326 30.32596, -97.728252 30.322948, -97.729393 30.321087, -97.731865 30.322262, -97.734008 30.32328, -97.73586899999999 30.324162, -97.734464 30.326359))"
484530002061,150.0,48,453,000206,1,1931.0,19.0,0.0,13.0,0.0,9.0,499.0,584.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,45.0,1168.0,0.0,0.0,132.0,0.0,73580.0,0.0,0.0,9.0,8.0,13.0,0.0,38.0,0.0,636400.0,0.0,0.0,23.0,0.0,0.0,78.0,0.0,359.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3924.0,100.0,0.0,84.0,0.0,114.0,85.0,584.0,45.0,2.34,0.0,0.0,9.0,38.1,0.0,0.0,0.0,499.0,865.0,0.0,0.0,0.0,499.0,25.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,53.0,0.0,1168.0,129.0,20.0,273.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,655.0,44.0,0.0,499.0,0.0,106.0,0.0,499.0,6.0,659.0,0.0,0.0,0.0,0.0,1168.0,25.0,19.0,35.0,0.0,9.0,678.0,484530002061,48453000206,48453,48453,48,453,000206,1,1500000US484530002061,484530002061,1,Block Group 1,BG,592717,0,"POLYGON ((-97.749292 30.320717, -97.745909 30.320057, -97.745498 30.320406, -97.74609700000001 30.326141, -97.74393600000001 30.325056, -97.739363 30.321995, -97.73918399999999 30.319278, -97.73956099999999 30.318595, -97.741567 30.315401, -97.749118 30.318876, -97.749292 30.320717))"
484530002062,42.0,48,453,000206,2,2219.0,0.0,0.0,11.0,0.0,9.0,340.0,340.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,43.0,1144.0,0.0,0.0,116.0,0.0,42321.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,623100.0,0.0,0.0,32.0,0.0,0.0,13.0,0.0,288.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3924.0,31.0,0.0,228.0,0.0,402.0,0.0,340.0,40.0,3.36,0.0,0.0,9.0,36.4,0.0,0.0,9.0,340.0,956.0,0.0,84.0,0.0,340.0,0.0,0.0,16.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,109.0,20.0,273.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,430.0,0.0,0.0,340.0,0.0,106.0,0.0,340.0,6.0,793.0,0.0,0.0,0.0,0.0,1144.0,0.0,0.0,15.0,0.0,107.0,793.0,484530002062,48453000206,48453,48453,48,453,000206,2,1500000US484530002062,484530002062,2,Block Group 2,BG,548482,0,"POLYGON ((-97.74974899999999 30.334495, -97.74557900000001 30.33581, -97.741908 30.335104, -97.741269 30.328061, -97.74414299999999 30.328014, -97.74393600000001 30.325056, -97.74609700000001 30.326141, -97.74688999999999 30.327143, -97.746358 30.330421, -97.748971 30.332932, -97.74974899999999 30.334495))"
484530002063,58.0,48,453,000206,3,1157.0,0.0,0.0,0.0,0.0,0.0,936.0,957.0,80.0,0.0,0.0,0.0,0.0,12.0,0.0,41.0,1612.0,0.0,0.0,41.0,0.0,50331.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,614457.373493976,0.0,0.0,57.0,0.0,0.0,76.0,38.0,603.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,786.0,0.0,366.0,0.0,322.0,21.0,957.0,57.0,1.72,44.0,0.0,9.0,34.4,77.0,0.0,0.0,936.0,1349.0,0.0,0.0,0.0,936.0,153.0,0.0,11.0,1571.0,0.0,0.0,0.0,0.0,95.0,0.0,1612.0,179.0,20.0,273.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,936.0,0.0,106.0,0.0,936.0,6.0,1170.0,0.0,0.0,0.0,0.0,1612.0,0.0,0.0,29.0,0.0,16.0,1170.0,484530002063,48453000206,48453,48453,48,453,000206,3,1500000US484530002063,484530002063,3,Block Group 3,BG,339609,0,"POLYGON ((-97.74414299999999 30.328014, -97.741269 30.328061, -97.741908 30.335104, -97.74051 30.335007, -97.739822 30.334852, -97.74009599999999 30.33248, -97.739788 30.328916, -97.739363 30.321995, -97.74393600000001 30.325056, -97.74414299999999 30.328014))"
484530003021,19.0,48,453,000302,1,1405.0,16.0,0.0,0.0,0.0,0.0,402.0,527.0,49.0,0.0,0.0,0.0,0.0,259.0,0.0,16.0,722.0,0.0,0.0,43.0,0.0,43470.0,0.0,22.0,0.0,10.0,67.0,0.0,0.0,0.0,526700.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.0,243.0,39.0,266.0,0.0,78.0,125.0,527.0,0.0,1.8,0.0,0.0,57.0,34.5,0.0,0.0,0.0,402.0,661.0,0.0,0.0,0.0,402.0,65.0,0.0,0.0,706.0,16.0,0.0,17.0,0.0,49.0,0.0,722.0,42.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,402.0,0.0,196.0,0.0,402.0,0.0,546.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,562.0,484530003021,48453000302,48453,48453,48,453,000302,1,1500000US484530003021,484530003021,1,Block Group 1,BG,488768,0,"POLYGON ((-97.722386 30.299682, -97.720984 30.302657, -97.719615 30.304854, -97.715981 30.303624, -97.715267 30.302011, -97.719719 30.294945, -97.72013 30.294284, -97.723286 30.295792, -97.722386 30.299682))"
484530003022,82.0,48,453,000302,2,997.0,100.0,0.0,0.0,0.0,16.0,605.0,651.0,30.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,944.0,0.0,0.0,44.0,0.0,53168.0,0.0,22.0,0.0,0.0,67.0,0.0,0.0,0.0,849000.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5399.0,465.0,0.0,72.0,0.0,311.0,46.0,651.0,21.0,1.56,0.0,0.0,57.0,28.9,0.0,0.0,0.0,605.0,824.0,0.0,0.0,0.0,605.0,265.0,0.0,0.0,944.0,16.0,0.0,0.0,0.0,48.0,0.0,944.0,52.0,30.0,35.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,605.0,0.0,196.0,0.0,605.0,0.0,443.0,0.0,0.0,0.0,0.0,944.0,0.0,0.0,27.0,0.0,0.0,543.0,484530003022,48453000302,48453,48453,48,453,000302,2,1500000US484530003022,484530003022,2,Block Group 2,BG,339761,0,"POLYGON ((-97.72460700000001 30.306998, -97.72391399999999 30.306838, -97.72093700000001 30.305483, -97.719615 30.304854, -97.720984 30.302657, -97.722386 30.299682, -97.727615 30.302246, -97.72460700000001 30.306998))"
484530003023,49.0,48,453,000302,3,1192.0,94.0,0.0,24.0,0.0,0.0,779.0,948.0,28.0,0.0,0.0,0.0,0.0,259.0,0.0,31.0,1458.0,0.0,0.0,185.0,0.0,40956.0,0.0,22.0,0.0,0.0,67.0,0.0,0.0,0.0,670100.0,0.0,0.0,17.0,0.0,0.0,47.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.0,644.0,0.0,764.0,0.0,333.0,169.0,948.0,37.0,1.87,0.0,0.0,57.0,33.0,0.0,0.0,0.0,779.0,994.0,0.0,12.0,0.0,779.0,21.0,0.0,0.0,1403.0,16.0,0.0,0.0,0.0,137.0,0.0,1458.0,58.0,30.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,695.0,37.0,0.0,779.0,0.0,196.0,0.0,779.0,0.0,1108.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,20.0,0.0,38.0,1202.0,484530003023,48453000302,48453,48453,48,453,000302,3,1500000US484530003023,484530003023,3,Block Group 3,BG,707828,0,"POLYGON ((-97.73124300000001 30.304205, -97.72839 30.308633, -97.725594 30.30728, -97.72460700000001 30.306998, -97.727615 30.302246, -97.722386 30.299682, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.73124300000001 30.304205))"
484530003024,108.0,48,453,000302,4,1278.0,34.0,0.0,0.0,0.0,0.0,740.0,824.0,95.0,0.0,0.0,0.0,0.0,259.0,0.0,24.0,1148.0,0.0,0.0,20.0,0.0,70736.0,0.0,22.0,0.0,0.0,67.0,0.0,0.0,0.0,786100.0,0.0,0.0,28.0,0.0,0.0,42.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.0,643.0,0.0,114.0,0.0,100.0,84.0,824.0,28.0,1.55,22.0,0.0,57.0,31.8,0.0,0.0,0.0,740.0,1030.0,0.0,20.0,0.0,740.0,116.0,0.0,0.0,1124.0,16.0,0.0,0.0,0.0,25.0,0.0,1148.0,42.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,740.0,0.0,196.0,0.0,740.0,0.0,965.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0.0,18.0,999.0,484530003024,48453000302,48453,48453,48,453,000302,4,1500000US484530003024,484530003024,4,Block Group 4,BG,283667,0,"POLYGON ((-97.73297599999999 30.310843, -97.72839 30.308633, -97.73124300000001 30.304205, -97.73579599999999 30.30639, -97.73297599999999 30.310843))"
484530003025,65.0,48,453,000302,5,1161.0,14.0,0.0,0.0,0.0,0.0,643.0,643.0,37.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,1156.0,0.0,0.0,95.0,0.0,40291.0,0.0,22.0,0.0,0.0,67.0,0.0,17.0,0.0,598800.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5399.0,591.0,0.0,255.0,0.0,350.0,0.0,643.0,0.0,1.75,0.0,0.0,57.0,27.8,0.0,0.0,0.0,643.0,916.0,0.0,14.0,0.0,643.0,159.0,0.0,9.0,1156.0,16.0,0.0,0.0,0.0,95.0,0.0,1156.0,0.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,62.0,0.0,643.0,0.0,196.0,0.0,643.0,0.0,885.0,0.0,0.0,41.0,0.0,1127.0,0.0,0.0,0.0,0.0,228.0,899.0,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,Block Group 5,BG,232139,0,"POLYGON ((-97.73579599999999 30.30639, -97.73124300000001 30.304205, -97.733548 30.30053, -97.738147 30.302741, -97.73579599999999 30.30639))"
484530003041,34.0,48,453,000304,1,1489.0,33.0,0.0,28.0,0.0,10.0,792.0,883.0,27.0,0.0,0.0,0.0,0.0,24.0,0.0,22.0,1428.0,0.0,0.0,42.0,0.0,47474.0,0.0,16.0,0.0,0.0,24.0,0.0,0.0,0.0,500000.0,0.0,0.0,61.0,0.0,0.0,80.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.0,660.0,12.0,356.0,0.0,127.0,91.0,883.0,22.0,1.79,27.0,0.0,23.0,34.5,0.0,0.0,8.0,792.0,1170.0,0.0,0.0,0.0,792.0,50.0,1.0,0.0,1378.0,0.0,0.0,24.0,0.0,24.0,0.0,1428.0,126.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,792.0,0.0,24.0,0.0,792.0,0.0,1162.0,0.0,0.0,0.0,0.0,1418.0,0.0,0.0,24.0,0.0,10.0,1195.0,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,Block Group 1,BG,591974,0,"POLYGON ((-97.71736799999999 30.308364, -97.716476 30.309751, -97.71592200000001 30.31056, -97.71578599999999 30.312233, -97.715068 30.314008, -97.70943 30.311346, -97.710448 30.30959, -97.712423 30.306487, -97.715267 30.302011, -97.715981 30.303624, -97.719615 30.304854, -97.71736799999999 30.308364))"
484530003042,117.0,48,453,000304,2,1492.0,54.0,0.0,22.0,0.0,19.0,719.0,754.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,1449.0,0.0,0.0,35.0,0.0,57965.0,0.0,16.0,9.0,0.0,24.0,0.0,0.0,0.0,648700.0,0.0,0.0,18.0,0.0,0.0,97.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867.0,487.0,0.0,212.0,0.0,283.0,35.0,754.0,51.0,2.02,10.0,0.0,23.0,28.9,0.0,0.0,17.0,719.0,1026.0,0.0,0.0,0.0,719.0,32.0,0.0,0.0,1419.0,0.0,0.0,0.0,0.0,74.0,0.0,1449.0,53.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,591.0,0.0,0.0,719.0,0.0,24.0,0.0,719.0,0.0,1093.0,0.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,83.0,1147.0,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,Block Group 2,BG,600548,0,"POLYGON ((-97.72460700000001 30.306998, -97.71852800000001 30.316422, -97.715515 30.314952, -97.714628 30.315025, -97.715068 30.314008, -97.71578599999999 30.312233, -97.71592200000001 30.31056, -97.716476 30.309751, -97.71736799999999 30.308364, -97.719615 30.304854, -97.72093700000001 30.305483, -97.72391399999999 30.306838, -97.72460700000001 30.306998))"
484530003051,109.0,48,453,000305,1,1719.0,0.0,0.0,65.0,0.0,3.0,660.0,688.0,50.0,0.0,29.0,0.0,0.0,51.0,0.0,10.0,1360.0,0.0,0.0,95.0,0.0,62238.0,0.0,33.0,0.0,0.0,11.0,10.0,16.0,0.0,468800.0,0.0,0.0,42.0,0.0,0.0,75.0,0.0,507.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3601.0,299.0,0.0,56.0,0.0,117.0,28.0,688.0,59.0,2.06,9.0,0.0,48.0,33.2,6.0,0.0,0.0,660.0,1104.0,0.0,11.0,0.0,660.0,12.0,0.0,0.0,1285.0,0.0,0.0,0.0,0.0,10.0,0.0,1360.0,101.0,48.0,14.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,747.0,11.0,0.0,660.0,0.0,70.0,0.0,660.0,20.0,1041.0,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,6.0,0.0,25.0,1041.0,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,Block Group 1,BG,424623,0,"POLYGON ((-97.727559 30.310896, -97.72581700000001 30.311229, -97.72287 30.315682, -97.721186 30.317708, -97.71852800000001 30.316422, -97.72460700000001 30.306998, -97.725594 30.30728, -97.72839 30.308633, -97.727559 30.310896))"
484530003052,0.0,48,453,000305,2,1287.0,37.0,0.0,0.0,0.0,0.0,461.0,503.0,0.0,0.0,29.0,0.0,0.0,51.0,0.0,0.0,815.0,0.0,0.0,10.0,0.0,36329.0,0.0,33.0,0.0,0.0,11.0,10.0,0.0,0.0,565100.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,300.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.0,342.0,0.0,125.0,0.0,131.0,42.0,503.0,9.0,1.77,0.0,0.0,48.0,30.6,0.0,0.0,0.0,461.0,598.0,0.0,30.0,0.0,461.0,36.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,37.0,0.0,815.0,52.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,461.0,0.0,70.0,0.0,461.0,20.0,626.0,0.0,0.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,0.0,663.0,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,Block Group 2,BG,619638,0,"POLYGON ((-97.732223 30.316499, -97.731133 30.318265, -97.730818 30.318694, -97.725486 30.316343, -97.72287 30.315682, -97.72581700000001 30.311229, -97.727559 30.310896, -97.72839 30.308633, -97.73297599999999 30.310843, -97.732223 30.316499))"
484530003053,54.0,48,453,000305,3,1406.0,24.0,0.0,19.0,0.0,9.0,674.0,779.0,0.0,0.0,29.0,0.0,0.0,51.0,0.0,19.0,1435.0,0.0,0.0,12.0,0.0,42809.0,0.0,33.0,0.0,0.0,11.0,10.0,0.0,0.0,388000.0,0.0,0.0,51.0,0.0,0.0,21.0,0.0,348.0,32.0,0.0,0.0,25.0,0.0,19.0,0.0,0.0,3601.0,512.0,33.0,373.0,0.0,129.0,105.0,779.0,12.0,2.13,36.0,0.0,48.0,28.4,0.0,0.0,0.0,674.0,976.0,0.0,18.0,0.0,674.0,38.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,111.0,0.0,1435.0,137.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,25.0,674.0,0.0,70.0,0.0,674.0,20.0,1051.0,0.0,0.0,0.0,0.0,1435.0,0.0,0.0,0.0,0.0,97.0,1075.0,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,Block Group 3,BG,434758,0,"POLYGON ((-97.729393 30.321087, -97.728252 30.322948, -97.72113 30.319552, -97.720517 30.318764, -97.721186 30.317708, -97.72287 30.315682, -97.725486 30.316343, -97.730818 30.318694, -97.729393 30.321087))"
484530003071,157.0,48,453,000307,1,1459.0,38.0,0.0,45.0,0.0,36.0,827.0,872.0,46.0,0.0,0.0,0.0,0.0,11.0,0.0,41.0,1888.0,0.0,0.0,131.0,0.0,59560.0,0.0,0.0,0.0,12.0,0.0,0.0,16.0,7.0,525000.0,0.0,0.0,34.0,0.0,0.0,82.0,0.0,593.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1881.0,312.0,1.0,360.0,0.0,115.0,45.0,872.0,59.0,2.28,36.0,0.0,0.0,37.3,0.0,0.0,0.0,827.0,1431.0,0.0,26.0,0.0,827.0,42.0,5.0,4.0,1802.0,0.0,0.0,0.0,0.0,50.0,0.0,1888.0,199.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0,17.0,0.0,861.0,41.0,0.0,827.0,0.0,15.0,0.0,827.0,0.0,1302.0,0.0,0.0,0.0,0.0,1888.0,4.0,0.0,11.0,0.0,109.0,1340.0,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,Block Group 1,BG,1214341,0,"POLYGON ((-97.715267 30.302011, -97.712423 30.306487, -97.712541 30.305504, -97.71207800000001 30.306192, -97.709211 30.302643, -97.709743 30.298787, -97.70831 30.296902, -97.707773 30.294134, -97.70738900000001 30.291309, -97.707148 30.289196, -97.708112 30.289222, -97.71356400000001 30.291765, -97.719719 30.294945, -97.715267 30.302011))"
