index,C24010_055E,state,county,tract,block group,B01001_025E,B01001_022E,B19001_017E,B23025_003E,B25010_001E,B19055_001E,B16004_061E,B01001_020E,B01001_024E,B01001_045E,B17021_001E,B16004_052E,B15003_010E,B03002_001E,B19055_002E,B15003_016E,B11005_003E,C24010_068E,B16004_030E,B03002_006E,B27001_045E,B25003_001E,B27001_036E,B01001_044E,B16004_007E,B01001_001E,B16004_044E,B27001_039E,B16004_051E,B16004_056E,B16004_062E,B11001_006E,B15003_014E,B16004_012E,B16004_022E,B27001_054E,B27001_017E,B16004_067E,B15003_003E,B01001_027E,B27001_023E,B16004_008E,B11001_001E,B27001_057E,B15003_001E,B15003_009E,B25003_003E,B03002_012E,B25002_001E,B27001_048E,B25044_010E,B27001_020E,B19001_001E,C24010_019E,C24010_032E,B01001_021E,B01001_003E,B15003_008E,B11005_005E,B16004_029E,B16004_034E,B16004_066E,B27001_026E,B27001_001E,B17021_002E,B23025_005E,B15003_005E,B16004_017E,B15003_013E,B25002_003E,B01001_023E,B19301_001E,B27001_008E,B27001_051E,B27001_033E,B27001_042E,B16004_045E,B25044_001E,B27001_005E,B01001_046E,B15003_007E,B27001_011E,B16004_013E,B15003_015E,B03002_005E,B15003_004E,B01001_026E,B01001_049E,B01002_001E,B16004_057E,B16004_023E,B25064_001E,B25024_001E,B16004_039E,B16004_035E,B01001_048E,B27001_029E,B15003_012E,B25077_001E,B25044_003E,B16004_040E,B16004_018E,B16004_001E,B01001_047E,B15003_011E,B27001_014E,C24010_038E,C24010_001E,B03002_004E,B25024_010E,B15003_006E,B15003_002E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530021062,50.0,48,453,002106,2,0.0,0.0,31.0,740.0,2.63,506.0,0.0,15.0,12.0,23.0,1330.0,0.0,41.0,1330.0,117.0,85.0,131.0,0.0,0.0,0.0,29.0,506.0,22.0,22.0,0.0,1330.0,0.0,60.0,7.0,0.0,0.0,143.0,89.0,0.0,0.0,22.0,112.0,0.0,0.0,60.0,2.0,0.0,506.0,0.0,1041.0,0.0,176.0,705.0,530.0,41.0,22.0,26.0,506.0,55.0,7.0,0.0,31.0,0.0,69.0,62.0,0.0,0.0,0.0,3011.0,537.0,112.0,0.0,0.0,56.0,24.0,0.0,25848.0,0.0,13.0,0.0,60.0,0.0,506.0,0.0,23.0,0.0,18.0,0.0,34.0,0.0,0.0,643.0,0.0,38.1,0.0,0.0,928.0,530.0,0.0,0.0,0.0,0.0,0.0,194400.0,0.0,0.0,0.0,1239.0,19.0,47.0,166.0,221.0,628.0,147.0,0.0,0.0,22.0,484530021062,48453002106,48453,48453,48,453,002106,2,1500000US484530021062,484530021062,2,BG,455006,0,"POLYGON ((-97.69023199999999 30.300942, -97.68838699999999 30.305641, -97.69004099999999 30.30785, -97.688841 30.308037, -97.685518 30.306571, -97.68131299999999 30.304584, -97.685135 30.301024, -97.685908 30.300152, -97.68940000000001 30.299679, -97.69023199999999 30.300942))"
484530021063,30.0,48,453,002106,3,0.0,0.0,4.0,354.0,2.09,315.0,0.0,0.0,17.0,20.0,671.0,0.0,13.0,671.0,107.0,0.0,82.0,0.0,0.0,62.0,29.0,315.0,22.0,11.0,0.0,671.0,0.0,60.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,22.0,112.0,0.0,0.0,47.0,2.0,0.0,315.0,0.0,516.0,0.0,29.0,157.0,337.0,41.0,0.0,26.0,315.0,19.0,26.0,13.0,34.0,0.0,25.0,0.0,0.0,0.0,0.0,3011.0,77.0,8.0,0.0,0.0,0.0,22.0,7.0,39854.0,0.0,13.0,0.0,60.0,0.0,315.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,374.0,7.0,44.3,0.0,0.0,923.2723880597015,337.0,0.0,0.0,15.0,0.0,0.0,312900.0,0.0,0.0,0.0,590.0,36.0,0.0,166.0,187.0,346.0,27.0,0.0,0.0,2.0,484530021063,48453002106,48453,48453,48,453,002106,3,1500000US484530021063,484530021063,3,BG,727886,0,"POLYGON ((-97.697345 30.306342, -97.694092 30.311468, -97.693828 30.311848, -97.69074099999999 30.310442, -97.69004099999999 30.30785, -97.68838699999999 30.305641, -97.69023199999999 30.300942, -97.69536099999999 30.301562, -97.698876 30.303907, -97.697345 30.306342))"
484530021071,77.0,48,453,002107,1,0.0,9.0,0.0,414.0,3.61,273.0,0.0,0.0,0.0,11.0,986.0,0.0,29.0,986.0,38.0,0.0,158.0,0.0,59.0,7.0,78.0,273.0,29.0,11.0,54.0,986.0,0.0,37.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,28.0,3.0,0.0,273.0,0.0,439.0,18.0,170.0,463.0,384.0,96.0,0.0,37.0,273.0,73.0,0.0,10.0,7.0,9.0,63.0,28.0,0.0,0.0,0.0,4189.0,477.0,10.0,0.0,0.0,0.0,111.0,0.0,14499.0,82.0,44.0,0.0,158.0,0.0,273.0,0.0,10.0,0.0,134.0,0.0,20.0,0.0,0.0,526.0,0.0,21.6,0.0,0.0,859.0,384.0,0.0,0.0,0.0,0.0,0.0,237500.0,0.0,0.0,0.0,951.0,0.0,44.0,224.0,182.0,404.0,234.0,0.0,0.0,0.0,484530021071,48453002107,48453,48453,48,453,002107,1,1500000US484530021071,484530021071,1,BG,1402953,0,"POLYGON ((-97.69856799999999 30.289089, -97.695212 30.290203, -97.692021 30.289499, -97.69035099999999 30.289913, -97.689289 30.291566, -97.68920299999999 30.29462, -97.68705899999999 30.298182, -97.681173 30.29518, -97.683286 30.291695, -97.679923 30.290066, -97.68262799999999 30.285862, -97.69609299999999 30.28373, -97.69820799999999 30.288439, -97.69856799999999 30.289089))"
484530021072,67.0,48,453,002107,2,0.0,0.0,0.0,368.0,3.07,263.0,0.0,23.0,0.0,0.0,814.0,0.0,0.0,814.0,76.0,42.0,98.0,0.0,0.0,0.0,78.0,263.0,29.0,0.0,0.0,814.0,0.0,37.0,0.0,0.0,0.0,68.0,22.0,0.0,0.0,0.0,97.0,0.0,0.0,9.0,3.0,0.0,263.0,0.0,495.0,0.0,76.0,222.0,263.0,96.0,0.0,37.0,263.0,61.0,18.0,0.0,24.0,0.0,71.0,11.0,0.0,0.0,0.0,4189.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,18557.0,82.0,44.0,0.0,158.0,0.0,263.0,0.0,9.0,0.0,134.0,0.0,40.0,9.0,0.0,500.0,10.0,31.3,0.0,0.0,1117.0,263.0,0.0,0.0,9.0,0.0,0.0,171800.0,9.0,0.0,0.0,781.0,9.0,0.0,224.0,229.0,368.0,310.0,0.0,0.0,25.0,484530021072,48453002107,48453,48453,48,453,002107,2,1500000US484530021072,484530021072,2,BG,567887,0,"POLYGON ((-97.685908 30.300152, -97.685135 30.301024, -97.682408 30.299538, -97.68051299999999 30.299325, -97.679164 30.297925, -97.67549 30.297211, -97.679923 30.290066, -97.683286 30.291695, -97.681173 30.29518, -97.68705899999999 30.298182, -97.685908 30.300152))"
484530021073,88.0,48,453,002107,3,0.0,45.0,6.0,545.0,3.2,333.0,0.0,10.0,21.0,16.0,1088.0,23.0,36.0,1191.0,142.0,0.0,61.0,0.0,30.0,0.0,78.0,333.0,29.0,11.0,22.0,1191.0,0.0,37.0,0.0,0.0,0.0,41.0,27.0,0.0,0.0,0.0,97.0,0.0,0.0,18.0,3.0,16.0,333.0,0.0,889.0,0.0,169.0,402.0,333.0,96.0,0.0,37.0,333.0,72.0,11.0,0.0,21.0,0.0,34.0,57.0,0.0,0.0,0.0,4189.0,110.0,27.0,19.0,0.0,12.0,0.0,44.0,20687.0,82.0,44.0,0.0,158.0,0.0,333.0,0.0,36.0,0.0,134.0,0.0,0.0,0.0,0.0,609.0,30.0,36.4,0.0,0.0,1303.0,333.0,0.0,0.0,11.0,0.0,10.0,205000.0,0.0,0.0,0.0,1152.0,32.0,0.0,224.0,292.0,518.0,360.0,0.0,6.0,29.0,484530021073,48453002107,48453,48453,48,453,002107,3,1500000US484530021073,484530021073,3,BG,481368,0,"POLYGON ((-97.685135 30.301024, -97.68131299999999 30.304584, -97.67320599999999 30.300629, -97.67549 30.297211, -97.679164 30.297925, -97.68051299999999 30.299325, -97.682408 30.299538, -97.685135 30.301024))"
484530021074,65.0,48,453,002107,4,11.0,0.0,0.0,606.0,2.4,541.0,0.0,1.0,10.0,10.0,1301.0,0.0,44.0,1301.0,91.0,30.0,142.0,0.0,153.0,25.0,78.0,541.0,29.0,0.0,52.0,1301.0,0.0,37.0,9.0,0.0,0.0,159.0,9.0,0.0,0.0,0.0,97.0,0.0,0.0,11.0,3.0,0.0,541.0,0.0,819.0,24.0,486.0,718.0,644.0,96.0,168.0,37.0,541.0,43.0,160.0,0.0,87.0,0.0,134.0,20.0,0.0,0.0,0.0,4189.0,562.0,47.0,0.0,0.0,56.0,103.0,0.0,13989.0,82.0,44.0,0.0,158.0,0.0,541.0,0.0,0.0,0.0,134.0,0.0,31.0,0.0,0.0,718.0,0.0,26.7,0.0,0.0,747.0,644.0,0.0,0.0,8.0,0.0,0.0,225000.0,0.0,0.0,0.0,1203.0,15.0,0.0,224.0,271.0,559.0,355.0,13.0,0.0,29.0,484530021074,48453002107,48453,48453,48,453,002107,4,1500000US484530021074,484530021074,4,BG,606868,0,"POLYGON ((-97.67950499999999 30.307399, -97.678432 30.307913, -97.673034 30.307985, -97.670766 30.308532, -97.66906299999999 30.308986, -97.670338 30.3053, -97.67320599999999 30.300629, -97.68131299999999 30.304584, -97.67950499999999 30.307399))"
484530021081,172.0,48,453,002108,1,0.0,14.0,0.0,1160.0,3.31,801.0,0.0,8.0,0.0,15.0,2654.0,0.0,61.0,2654.0,276.0,8.0,331.0,0.0,156.0,0.0,32.0,801.0,23.0,28.0,0.0,2654.0,0.0,51.0,11.0,39.0,0.0,271.0,24.0,0.0,0.0,0.0,58.0,0.0,0.0,104.0,0.0,41.0,801.0,39.0,1417.0,0.0,341.0,1170.0,876.0,29.0,91.0,38.0,801.0,160.0,34.0,18.0,197.0,18.0,197.0,107.0,0.0,0.0,0.0,3857.0,1189.0,67.0,0.0,0.0,11.0,75.0,30.0,16811.0,24.0,39.0,0.0,65.0,0.0,801.0,27.0,61.0,42.0,53.0,0.0,22.0,20.0,0.0,1432.0,46.0,26.8,0.0,0.0,831.0,876.0,0.0,0.0,34.0,12.0,0.0,141600.0,0.0,0.0,0.0,2353.0,21.0,0.0,145.0,599.0,1093.0,818.0,7.0,0.0,84.0,484530021081,48453002108,48453,48453,48,453,002108,1,1500000US484530021081,484530021081,1,BG,2454843,0,"POLYGON ((-97.679923 30.290066, -97.67549 30.297211, -97.67320599999999 30.300629, -97.670338 30.3053, -97.66906299999999 30.308986, -97.66803999999999 30.309522, -97.66695999999999 30.306485, -97.667942 30.30494, -97.666849 30.30418, -97.66534799999999 30.300332, -97.662605 30.296655, -97.665508 30.285658, -97.66940699999999 30.286311, -97.672506 30.286809, -97.68262799999999 30.285862, -97.679923 30.290066))"
484530021082,85.0,48,453,002108,2,8.0,0.0,22.0,752.0,2.21,544.0,0.0,13.0,12.0,16.0,1203.0,12.0,13.0,1203.0,117.0,0.0,131.0,0.0,23.0,0.0,32.0,544.0,23.0,16.0,0.0,1203.0,0.0,51.0,0.0,0.0,0.0,120.0,22.0,0.0,0.0,0.0,58.0,0.0,0.0,60.0,0.0,0.0,544.0,39.0,834.0,0.0,408.0,454.0,610.0,29.0,127.0,38.0,544.0,37.0,31.0,22.0,17.0,0.0,100.0,24.0,0.0,0.0,0.0,3857.0,227.0,84.0,0.0,0.0,0.0,66.0,9.0,24463.0,24.0,39.0,0.0,65.0,0.0,544.0,27.0,18.0,0.0,53.0,0.0,0.0,0.0,0.0,566.0,4.0,36.9,0.0,0.0,723.0,610.0,0.0,0.0,13.0,12.0,0.0,176400.0,9.0,0.0,0.0,1126.0,8.0,0.0,145.0,293.0,668.0,536.0,0.0,0.0,17.0,484530021082,48453002108,48453,48453,48,453,002108,2,1500000US484530021082,484530021082,2,BG,832227,0,"POLYGON ((-97.667152 30.310063, -97.666631 30.310586, -97.663218 30.315786, -97.663118 30.315505, -97.662508 30.312843, -97.66102699999999 30.30608, -97.661102 30.302655, -97.662605 30.296655, -97.66534799999999 30.300332, -97.666849 30.30418, -97.667942 30.30494, -97.66695999999999 30.306485, -97.66803999999999 30.309522, -97.667152 30.310063))"
484530021091,79.0,48,453,002109,1,11.0,22.0,0.0,309.0,2.19,249.0,0.0,0.0,11.0,24.0,545.0,0.0,27.0,602.0,123.0,0.0,31.0,0.0,0.0,18.0,67.0,249.0,111.0,0.0,0.0,602.0,0.0,42.0,9.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,18.0,0.0,249.0,0.0,425.0,0.0,73.0,224.0,273.0,7.0,17.0,10.0,249.0,20.0,8.0,11.0,0.0,9.0,24.0,0.0,9.0,0.0,0.0,3906.0,136.0,6.0,0.0,0.0,0.0,24.0,25.0,20340.0,26.0,56.0,0.0,23.0,0.0,249.0,0.0,38.0,0.0,53.0,0.0,30.0,0.0,0.0,346.0,11.0,38.2,0.0,0.0,1306.0,273.0,0.0,0.0,0.0,0.0,8.0,174000.0,0.0,0.0,0.0,602.0,25.0,9.0,132.0,210.0,303.0,167.0,0.0,0.0,11.0,484530021091,48453002109,48453,48453,48,453,002109,1,1500000US484530021091,484530021091,1,BG,856937,0,"POLYGON ((-97.70631299999999 30.286265, -97.702045 30.287062, -97.69856799999999 30.289089, -97.69820799999999 30.288439, -97.69609299999999 30.28373, -97.695836 30.283062, -97.694546 30.277793, -97.700329 30.276862, -97.70394499999999 30.282572, -97.70631299999999 30.286265))"
484530021092,122.0,48,453,002109,2,0.0,7.0,31.0,849.0,2.42,550.0,0.0,25.0,0.0,6.0,1330.0,0.0,9.0,1330.0,112.0,76.0,110.0,0.0,0.0,14.0,67.0,550.0,111.0,0.0,0.0,1330.0,0.0,42.0,0.0,0.0,0.0,137.0,28.0,0.0,0.0,0.0,106.0,0.0,0.0,38.0,18.0,0.0,550.0,0.0,1019.0,0.0,170.0,357.0,619.0,7.0,14.0,10.0,550.0,91.0,8.0,0.0,10.0,0.0,53.0,0.0,0.0,0.0,0.0,3906.0,139.0,23.0,0.0,0.0,0.0,69.0,12.0,35990.0,26.0,56.0,0.0,23.0,0.0,550.0,0.0,32.0,0.0,53.0,0.0,32.0,40.0,0.0,708.0,34.0,32.8,0.0,0.0,1083.0,619.0,0.0,0.0,8.0,0.0,6.0,173400.0,47.0,0.0,0.0,1282.0,9.0,0.0,132.0,415.0,826.0,546.0,0.0,0.0,28.0,484530021092,48453002109,48453,48453,48,453,002109,2,1500000US484530021092,484530021092,2,BG,1147696,0,"POLYGON ((-97.700329 30.276862, -97.694546 30.277793, -97.695836 30.283062, -97.69609299999999 30.28373, -97.68262799999999 30.285862, -97.68876899999999 30.27617, -97.69015899999999 30.274026, -97.69042399999999 30.273561, -97.69477599999999 30.273821, -97.696423 30.27388, -97.697907 30.273556, -97.698437 30.274661, -97.700329 30.276862))"
484530021093,115.0,48,453,002109,3,9.0,44.0,0.0,839.0,2.51,798.0,0.0,85.0,0.0,11.0,2031.0,0.0,87.0,2031.0,262.0,25.0,274.0,0.0,0.0,0.0,67.0,798.0,111.0,25.0,0.0,2031.0,0.0,42.0,23.0,0.0,0.0,193.0,13.0,0.0,0.0,0.0,106.0,0.0,0.0,70.0,18.0,0.0,798.0,0.0,1482.0,0.0,503.0,758.0,876.0,7.0,120.0,10.0,798.0,78.0,65.0,33.0,51.0,0.0,191.0,74.0,0.0,0.0,0.0,3906.0,749.0,47.0,0.0,0.0,26.0,78.0,9.0,14481.0,26.0,56.0,0.0,23.0,0.0,798.0,0.0,52.0,31.0,53.0,0.0,133.0,0.0,0.0,1123.0,27.0,41.6,0.0,0.0,785.0,876.0,0.0,0.0,33.0,0.0,8.0,149600.0,31.0,0.0,0.0,1910.0,28.0,35.0,132.0,456.0,792.0,1090.0,0.0,0.0,31.0,484530021093,48453002109,48453,48453,48,453,002109,3,1500000US484530021093,484530021093,3,BG,792782,0,"POLYGON ((-97.68262799999999 30.285862, -97.672506 30.286809, -97.66940699999999 30.286311, -97.67076499999999 30.284249, -97.676648 30.282498, -97.679355 30.280436, -97.682435 30.279606, -97.68876899999999 30.27617, -97.68262799999999 30.285862))"
484530021101,189.0,48,453,002110,1,0.0,15.0,0.0,1485.0,2.92,998.0,0.0,36.0,22.0,6.0,2920.0,0.0,90.0,2985.0,246.0,71.0,361.0,0.0,60.0,40.0,79.0,998.0,68.0,18.0,0.0,2985.0,0.0,94.0,0.0,0.0,0.0,225.0,36.0,0.0,0.0,0.0,28.0,0.0,0.0,175.0,72.0,0.0,998.0,0.0,1798.0,0.0,506.0,1322.0,1104.0,46.0,50.0,47.0,998.0,155.0,172.0,0.0,176.0,0.0,200.0,134.0,0.0,0.0,0.0,4439.0,1118.0,248.0,0.0,0.0,85.0,106.0,16.0,14457.0,60.0,33.0,0.0,146.0,0.0,998.0,50.0,22.0,14.0,83.0,0.0,42.0,8.0,0.0,1587.0,21.0,30.3,0.0,0.0,980.0,1104.0,0.0,0.0,40.0,0.0,9.0,161300.0,9.0,0.0,0.0,2634.0,19.0,11.0,210.0,615.0,1237.0,957.0,36.0,0.0,29.0,484530021101,48453002110,48453,48453,48,453,002110,1,1500000US484530021101,484530021101,1,BG,2932723,0,"POLYGON ((-97.68876899999999 30.27617, -97.682435 30.279606, -97.679355 30.280436, -97.676648 30.282498, -97.67076499999999 30.284249, -97.66940699999999 30.286311, -97.665508 30.285658, -97.666415 30.28261, -97.6669 30.28034, -97.670272 30.267882, -97.672478 30.264005, -97.678409 30.265343, -97.67751 30.266884, -97.67943099999999 30.267134, -97.679665 30.268899, -97.686375 30.272292, -97.69015899999999 30.274026, -97.68876899999999 30.27617))"
484530021102,129.0,48,453,002110,2,0.0,14.0,8.0,670.0,3.39,429.0,0.0,7.0,29.0,0.0,1454.0,30.0,89.0,1454.0,144.0,39.0,170.0,0.0,38.0,30.0,79.0,429.0,68.0,20.0,0.0,1454.0,0.0,94.0,21.0,0.0,0.0,84.0,55.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,72.0,0.0,429.0,0.0,1020.0,25.0,74.0,1101.0,429.0,46.0,10.0,47.0,429.0,77.0,43.0,0.0,84.0,0.0,46.0,59.0,0.0,0.0,0.0,4439.0,276.0,211.0,11.0,14.0,0.0,0.0,22.0,16991.0,60.0,33.0,0.0,146.0,0.0,429.0,50.0,32.0,6.0,83.0,0.0,59.0,0.0,0.0,647.0,10.0,34.9,0.0,0.0,1017.0,429.0,8.0,0.0,31.0,0.0,62.0,117700.0,90.0,0.0,0.0,1370.0,0.0,36.0,210.0,208.0,459.0,149.0,0.0,14.0,115.0,484530021102,48453002110,48453,48453,48,453,002110,2,1500000US484530021102,484530021102,2,BG,608933,0,"POLYGON ((-97.69042399999999 30.273561, -97.69015899999999 30.274026, -97.686375 30.272292, -97.679665 30.268899, -97.67943099999999 30.267134, -97.67751 30.266884, -97.678409 30.265343, -97.68185799999999 30.265903, -97.685772 30.265187, -97.68691299999999 30.267383, -97.68922599999999 30.269155, -97.69164699999999 30.271703, -97.69042399999999 30.273561))"
484530021111,89.0,48,453,002111,1,0.0,14.0,0.0,952.0,3.15,658.0,0.0,0.0,0.0,23.0,2071.0,18.0,88.0,2071.0,164.0,34.0,308.0,0.0,150.0,14.0,166.0,658.0,50.0,29.0,54.0,2071.0,0.0,125.0,15.0,0.0,0.0,174.0,166.0,0.0,0.0,0.0,162.0,0.0,0.0,139.0,18.0,0.0,658.0,0.0,1277.0,128.0,451.0,1600.0,689.0,93.0,109.0,268.0,658.0,70.0,141.0,19.0,52.0,38.0,163.0,130.0,0.0,0.0,46.0,5418.0,913.0,185.0,23.0,0.0,14.0,31.0,18.0,13572.0,48.0,50.0,19.0,125.0,0.0,658.0,0.0,0.0,0.0,114.0,0.0,12.0,11.0,0.0,1098.0,12.0,32.3,0.0,0.0,711.0,689.0,0.0,0.0,0.0,12.0,31.0,152100.0,0.0,0.0,0.0,1880.0,0.0,17.0,242.0,380.0,767.0,233.0,0.0,21.0,29.0,484530021111,48453002111,48453,48453,48,453,002111,1,1500000US484530021111,484530021111,1,BG,837993,0,"POLYGON ((-97.697907 30.273556, -97.696423 30.27388, -97.69477599999999 30.273821, -97.69042399999999 30.273561, -97.69164699999999 30.271703, -97.68922599999999 30.269155, -97.68691299999999 30.267383, -97.685772 30.265187, -97.694586 30.262516, -97.69627199999999 30.268101, -97.69670599999999 30.269557, -97.697907 30.273556))"
484530021112,46.0,48,453,002111,2,0.0,12.0,6.0,714.0,2.6,433.0,0.0,18.0,3.0,0.0,1126.0,0.0,68.0,1126.0,78.0,45.0,113.0,0.0,47.0,11.0,166.0,433.0,50.0,5.0,7.0,1126.0,0.0,125.0,30.0,0.0,0.0,54.0,16.0,0.0,0.0,0.0,162.0,0.0,0.0,25.0,18.0,8.0,433.0,0.0,851.0,0.0,239.0,718.0,469.0,93.0,57.0,268.0,433.0,46.0,133.0,53.0,15.0,19.0,44.0,84.0,0.0,0.0,46.0,5418.0,373.0,49.0,0.0,0.0,93.0,36.0,8.0,19248.0,48.0,50.0,19.0,125.0,0.0,433.0,0.0,6.0,31.0,114.0,0.0,8.0,0.0,0.0,533.0,0.0,38.0,0.0,0.0,566.0,469.0,0.0,0.0,0.0,12.0,23.0,169000.0,7.0,0.0,0.0,1086.0,9.0,25.0,242.0,272.0,665.0,41.0,70.0,0.0,18.0,484530021112,48453002111,48453,48453,48,453,002111,2,1500000US484530021112,484530021112,2,BG,2174744,135639,"POLYGON ((-97.704545 30.251931, -97.701673 30.256036, -97.698712 30.260665, -97.69814099999999 30.261536, -97.694586 30.262516, -97.69386399999999 30.260094, -97.688869 30.257497, -97.67953999999999 30.253371, -97.683267 30.251107, -97.689993 30.250031, -97.691059 30.249453, -97.69028899999999 30.24579, -97.69127999999999 30.245176, -97.693483 30.245414, -97.69484899999999 30.245317, -97.69958099999999 30.246909, -97.700036 30.247818, -97.70187799999999 30.250204, -97.705281 30.250609, -97.704545 30.251931))"
484530021113,142.0,48,453,002111,3,0.0,4.0,0.0,1070.0,3.42,650.0,0.0,4.0,0.0,18.0,2221.0,49.0,49.0,2221.0,130.0,15.0,252.0,0.0,71.0,36.0,166.0,650.0,50.0,13.0,0.0,2221.0,0.0,125.0,0.0,0.0,0.0,189.0,48.0,0.0,0.0,0.0,162.0,0.0,0.0,148.0,18.0,0.0,650.0,0.0,1387.0,7.0,190.0,1168.0,709.0,93.0,59.0,268.0,650.0,63.0,100.0,13.0,15.0,20.0,128.0,118.0,0.0,0.0,46.0,5418.0,477.0,183.0,0.0,0.0,42.0,59.0,16.0,20384.0,48.0,50.0,19.0,125.0,0.0,650.0,0.0,46.0,12.0,114.0,0.0,50.0,0.0,0.0,1344.0,0.0,33.1,0.0,0.0,1201.0,709.0,0.0,0.0,37.0,12.0,46.0,174500.0,15.0,0.0,0.0,2058.0,29.0,35.0,242.0,456.0,887.0,501.0,0.0,10.0,61.0,484530021113,48453002111,48453,48453,48,453,002111,3,1500000US484530021113,484530021113,3,BG,3498134,248684,"POLYGON ((-97.694586 30.262516, -97.685772 30.265187, -97.68185799999999 30.265903, -97.678409 30.265343, -97.672478 30.264005, -97.672912 30.263342, -97.66310199999999 30.262048, -97.661964 30.262812, -97.660341 30.261387, -97.67010399999999 30.255377, -97.67166999999999 30.252232, -97.673091 30.250524, -97.676633 30.248042, -97.67962 30.246827, -97.68374399999999 30.245919, -97.68483999999999 30.245782, -97.689218 30.245195, -97.69028899999999 30.24579, -97.691059 30.249453, -97.689993 30.250031, -97.683267 30.251107, -97.67953999999999 30.253371, -97.688869 30.257497, -97.69386399999999 30.260094, -97.694586 30.262516))"
484530021121,103.0,48,453,002112,1,8.0,0.0,0.0,758.0,2.54,545.0,0.0,26.0,0.0,47.0,1384.0,7.0,53.0,1384.0,111.0,11.0,164.0,0.0,109.0,41.0,87.0,545.0,20.0,8.0,48.0,1384.0,0.0,116.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,41.0,32.0,26.0,545.0,12.0,946.0,38.0,400.0,653.0,597.0,37.0,119.0,113.0,545.0,78.0,137.0,0.0,48.0,44.0,61.0,104.0,0.0,0.0,0.0,5330.0,518.0,110.0,0.0,0.0,49.0,52.0,0.0,16109.0,144.0,45.0,27.0,234.0,36.0,545.0,110.0,8.0,0.0,168.0,0.0,25.0,0.0,0.0,658.0,31.0,34.5,0.0,0.0,721.0,597.0,14.0,0.0,6.0,0.0,31.0,167700.0,3.0,8.0,0.0,1295.0,0.0,10.0,224.0,199.0,648.0,449.0,0.0,0.0,98.0,484530021121,48453002112,48453,48453,48,453,002112,1,1500000US484530021121,484530021121,1,BG,394365,0,"POLYGON ((-97.68992399999999 30.318411, -97.689475 30.319135, -97.68901099999999 30.320423, -97.68908399999999 30.321491, -97.68487599999999 30.321856, -97.68429399999999 30.32197, -97.682261 30.322595, -97.68373199999999 30.321167, -97.686111 30.317522, -97.685722 30.313737, -97.68612399999999 30.313056, -97.69159599999999 30.315649, -97.68992399999999 30.318411))"
484530021122,102.0,48,453,002112,2,0.0,8.0,11.0,896.0,2.75,601.0,0.0,0.0,0.0,14.0,1661.0,0.0,13.0,1675.0,98.0,31.0,254.0,0.0,51.0,14.0,87.0,601.0,20.0,0.0,36.0,1675.0,0.0,116.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,134.0,32.0,0.0,601.0,12.0,911.0,0.0,398.0,781.0,681.0,37.0,5.0,113.0,601.0,75.0,67.0,0.0,96.0,0.0,101.0,113.0,0.0,0.0,0.0,5330.0,624.0,95.0,0.0,0.0,47.0,80.0,15.0,16685.0,144.0,45.0,27.0,234.0,0.0,601.0,110.0,16.0,0.0,168.0,0.0,57.0,0.0,0.0,850.0,0.0,27.2,0.0,0.0,857.0,681.0,0.0,0.0,7.0,0.0,2.0,152000.0,0.0,0.0,0.0,1445.0,9.0,0.0,224.0,352.0,801.0,179.0,0.0,0.0,77.0,484530021122,48453002112,48453,48453,48,453,002112,2,1500000US484530021122,484530021122,2,BG,483560,0,"POLYGON ((-97.685722 30.313737, -97.686111 30.317522, -97.68373199999999 30.321167, -97.682261 30.322595, -97.680785 30.32309, -97.68050199999999 30.322786, -97.67918 30.321594, -97.679152 30.320242, -97.679621 30.319455, -97.68157599999999 30.316225, -97.680925 30.314755, -97.681737 30.313741, -97.68463299999999 30.312335, -97.68612399999999 30.313056, -97.685722 30.313737))"
