index,B01001_001E,state,county,tract,block group,B16004_035E,B15003_010E,B16004_034E,B27001_045E,B15003_001E,C24010_001E,B15003_008E,B16004_062E,B16004_023E,B19001_001E,B16004_022E,B01001_020E,B15003_003E,B27001_054E,B19001_017E,B16004_057E,B15003_016E,B16004_044E,B25002_001E,B01001_003E,B27001_042E,B16004_039E,B25002_003E,B27001_017E,B27001_001E,B16004_013E,B15003_015E,B25003_003E,B01002_001E,B27001_005E,B16004_052E,B16004_012E,B01001_026E,B16004_017E,B16004_040E,B15003_005E,B23025_005E,B27001_026E,B27001_014E,B27001_048E,B27001_036E,B16004_029E,B16004_001E,B16004_007E,B01001_022E,B16004_045E,C24010_055E,B27001_039E,B01001_046E,B01001_027E,B11005_005E,B11005_003E,C24010_019E,B11001_001E,B23025_003E,B15003_006E,B03002_005E,B01001_024E,B25044_003E,B25003_001E,B03002_001E,C24010_068E,B03002_006E,B01001_049E,B15003_002E,B15003_004E,B25024_001E,B16004_056E,B01001_021E,B03002_004E,B11001_006E,C24010_038E,B15003_014E,B27001_011E,B01001_047E,B01001_023E,B27001_051E,B15003_009E,B15003_011E,B25024_010E,B01001_044E,B16004_030E,B03002_012E,B17021_002E,C24010_032E,B27001_023E,B17021_001E,B15003_012E,B25064_001E,B19055_001E,B19055_002E,B16004_051E,B27001_033E,B16004_061E,B15003_007E,B01001_045E,B25044_001E,B16004_066E,B25077_001E,B27001_020E,B16004_018E,B27001_057E,B01001_048E,B16004_067E,B19301_001E,B01001_025E,B25010_001E,B25044_010E,B27001_008E,B16004_008E,B27001_029E,B15003_013E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530003025,1448.0,48,453,000302,5,0.0,0.0,0.0,16.0,980.0,758.0,0.0,0.0,0.0,717.0,0.0,15.0,0.0,0.0,50.0,0.0,0.0,0.0,758.0,31.0,141.0,0.0,41.0,136.0,5162.0,0.0,0.0,413.0,34.8,0.0,0.0,0.0,657.0,0.0,0.0,0.0,88.0,0.0,76.0,0.0,0.0,0.0,1397.0,0.0,14.0,0.0,0.0,86.0,44.0,20.0,0.0,169.0,55.0,717.0,846.0,0.0,0.0,0.0,0.0,717.0,1448.0,0.0,54.0,0.0,0.0,0.0,758.0,0.0,31.0,0.0,0.0,317.0,0.0,110.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,135.0,177.0,0.0,84.0,1448.0,0.0,817.0,717.0,108.0,0.0,0.0,0.0,0.0,15.0,717.0,0.0,459500.0,155.0,0.0,0.0,0.0,0.0,42503.0,0.0,2.02,30.0,0.0,0.0,0.0,0.0,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,BG,709657,0,"POLYGON ((-97.73124299999999 30.304205, -97.72838999999999 30.308633, -97.724661 30.306865, -97.72754999999999 30.30224, -97.722386 30.299682, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.73124299999999 30.304205))"
484530003041,1711.0,48,453,000304,1,0.0,45.0,0.0,21.0,972.0,1001.0,0.0,0.0,0.0,801.0,0.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,801.0,53.0,27.0,0.0,0.0,91.0,3271.0,0.0,0.0,680.0,27.1,0.0,0.0,0.0,956.0,0.0,0.0,0.0,134.0,0.0,112.0,48.0,0.0,72.0,1557.0,0.0,0.0,0.0,153.0,79.0,0.0,101.0,94.0,121.0,63.0,801.0,1135.0,0.0,0.0,0.0,0.0,801.0,1711.0,0.0,165.0,0.0,0.0,0.0,801.0,0.0,0.0,19.0,142.0,562.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,663.0,40.0,0.0,1625.0,14.0,812.0,801.0,24.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,235200.0,0.0,0.0,0.0,0.0,0.0,24052.0,0.0,2.1,55.0,0.0,0.0,0.0,18.0,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,BG,592215,0,"POLYGON ((-97.71736799999999 30.308364, -97.716476 30.309751, -97.71592199999999 30.31056, -97.715817 30.312169, -97.715068 30.314008, -97.70943 30.311346, -97.710448 30.30959, -97.712423 30.306487, -97.715267 30.302011, -97.715981 30.303624, -97.71961499999999 30.304854, -97.71736799999999 30.308364))"
484530003042,1586.0,48,453,000304,2,0.0,0.0,0.0,21.0,796.0,1055.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,766.0,39.0,27.0,0.0,56.0,91.0,3271.0,0.0,0.0,469.0,25.1,0.0,0.0,0.0,793.0,0.0,0.0,0.0,106.0,0.0,112.0,48.0,0.0,0.0,1525.0,0.0,0.0,0.0,109.0,79.0,14.0,22.0,0.0,68.0,9.0,710.0,1161.0,0.0,0.0,0.0,0.0,710.0,1586.0,0.0,102.0,6.0,0.0,0.0,766.0,0.0,0.0,0.0,6.0,512.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,353.0,0.0,0.0,1586.0,0.0,1034.0,710.0,20.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,368900.0,0.0,0.0,0.0,0.0,0.0,36816.0,0.0,2.23,69.0,0.0,0.0,0.0,0.0,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,BG,598868,0,"POLYGON ((-97.72447199999999 30.307101, -97.71852799999999 30.316422, -97.71552899999999 30.314949, -97.71462799999999 30.315025, -97.715068 30.314008, -97.715817 30.312169, -97.71592199999999 30.31056, -97.716476 30.309751, -97.71736799999999 30.308364, -97.71961499999999 30.304854, -97.72093699999999 30.305483, -97.72447199999999 30.307101))"
484530003051,1213.0,48,453,000305,1,0.0,0.0,0.0,0.0,1003.0,889.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,695.0,20.0,202.0,0.0,37.0,101.0,3073.0,0.0,7.0,514.0,31.4,0.0,0.0,0.0,623.0,0.0,0.0,0.0,41.0,0.0,185.0,28.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0,38.0,0.0,51.0,21.0,103.0,128.0,658.0,930.0,0.0,0.0,0.0,0.0,658.0,1213.0,0.0,68.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,21.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,194.0,0.0,0.0,1213.0,0.0,1030.0,658.0,20.0,0.0,42.0,0.0,0.0,0.0,658.0,0.0,285300.0,63.0,0.0,0.0,0.0,0.0,39369.0,0.0,1.84,7.0,0.0,0.0,0.0,0.0,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,BG,426300,0,"POLYGON ((-97.727559 30.310896, -97.72287 30.315682, -97.72118599999999 30.317708, -97.71852799999999 30.316422, -97.72447199999999 30.307101, -97.724661 30.306865, -97.72838999999999 30.308633, -97.727559 30.310896))"
484530003052,696.0,48,453,000305,2,0.0,0.0,0.0,0.0,506.0,560.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,202.0,0.0,26.0,101.0,3073.0,0.0,0.0,395.0,28.7,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,185.0,28.0,0.0,0.0,689.0,0.0,0.0,0.0,27.0,38.0,0.0,7.0,28.0,35.0,8.0,474.0,560.0,0.0,0.0,0.0,0.0,474.0,696.0,0.0,21.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,24.0,282.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,173.0,15.0,0.0,696.0,0.0,793.0,474.0,12.0,0.0,42.0,0.0,0.0,0.0,474.0,0.0,354300.0,63.0,0.0,0.0,0.0,0.0,32647.0,0.0,1.47,59.0,0.0,0.0,0.0,0.0,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,BG,621511,0,"POLYGON ((-97.73222299999999 30.316499, -97.731133 30.318265, -97.73082099999999 30.31877, -97.72548599999999 30.316343, -97.72287 30.315682, -97.727559 30.310896, -97.72838999999999 30.308633, -97.73297599999999 30.310843, -97.73222299999999 30.316499))"
484530003053,1164.0,48,453,000305,3,0.0,0.0,0.0,0.0,848.0,804.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,724.0,35.0,202.0,0.0,26.0,101.0,3073.0,0.0,34.0,571.0,29.1,0.0,0.0,0.0,602.0,0.0,0.0,0.0,149.0,0.0,185.0,28.0,0.0,0.0,1101.0,0.0,9.0,0.0,100.0,38.0,0.0,28.0,0.0,51.0,86.0,698.0,953.0,0.0,0.0,0.0,0.0,698.0,1164.0,0.0,7.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,250.0,17.0,0.0,1164.0,0.0,827.0,698.0,26.0,0.0,42.0,0.0,0.0,0.0,698.0,0.0,258300.0,63.0,0.0,0.0,10.0,0.0,30047.0,0.0,1.67,38.0,0.0,0.0,0.0,0.0,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,BG,432264,0,"POLYGON ((-97.728252 30.322948, -97.72134899999999 30.319254, -97.720517 30.318764, -97.72118599999999 30.317708, -97.72287 30.315682, -97.72548599999999 30.316343, -97.73082099999999 30.31877, -97.728252 30.322948))"
484530003061,2789.0,48,453,000306,1,0.0,0.0,0.0,49.0,1933.0,1790.0,0.0,0.0,0.0,1259.0,0.0,11.0,0.0,0.0,74.0,0.0,0.0,0.0,1346.0,154.0,52.0,0.0,87.0,34.0,2767.0,0.0,35.0,763.0,33.5,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,61.0,0.0,31.0,50.0,0.0,65.0,2529.0,0.0,5.0,0.0,162.0,20.0,24.0,106.0,89.0,313.0,70.0,1259.0,1851.0,0.0,0.0,0.0,7.0,1259.0,2789.0,0.0,73.0,0.0,0.0,0.0,1346.0,0.0,7.0,276.0,143.0,786.0,0.0,71.0,0.0,0.0,21.0,0.0,0.0,0.0,19.0,0.0,802.0,432.0,20.0,47.0,2777.0,77.0,1352.0,1259.0,115.0,36.0,0.0,0.0,36.0,6.0,1259.0,0.0,364600.0,37.0,0.0,0.0,36.0,0.0,46029.0,0.0,2.21,109.0,0.0,0.0,0.0,56.0,484530003061,48453000306,48453,48453,48,453,000306,1,1500000US484530003061,484530003061,1,BG,3371879,0,"POLYGON ((-97.710448 30.30959, -97.709755 30.309108, -97.698876 30.303907, -97.69536099999999 30.301562, -97.69023199999999 30.300942, -97.68940000000001 30.299679, -97.685908 30.300152, -97.68705899999999 30.298182, -97.69035099999999 30.289913, -97.692021 30.289499, -97.695212 30.290203, -97.69851799999999 30.289116, -97.702045 30.287062, -97.706374 30.286254, -97.70725299999999 30.289189, -97.709211 30.302643, -97.712423 30.306487, -97.710448 30.30959))"
484530003071,1863.0,48,453,000307,1,0.0,66.0,0.0,34.0,1376.0,1058.0,0.0,0.0,0.0,812.0,0.0,16.0,0.0,15.0,22.0,0.0,8.0,0.0,882.0,65.0,69.0,0.0,70.0,26.0,1863.0,0.0,0.0,415.0,36.2,0.0,0.0,0.0,919.0,0.0,0.0,0.0,140.0,0.0,86.0,0.0,0.0,33.0,1719.0,0.0,8.0,0.0,40.0,16.0,40.0,79.0,30.0,165.0,154.0,812.0,1198.0,0.0,0.0,31.0,6.0,812.0,1863.0,0.0,0.0,10.0,0.0,0.0,882.0,15.0,5.0,85.0,53.0,412.0,0.0,0.0,14.0,11.0,15.0,0.0,6.0,0.0,0.0,0.0,516.0,463.0,15.0,15.0,1863.0,0.0,957.0,812.0,129.0,0.0,0.0,0.0,0.0,37.0,812.0,0.0,334900.0,73.0,0.0,0.0,0.0,0.0,32916.0,5.0,2.29,53.0,0.0,0.0,0.0,19.0,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,BG,1214064,0,"POLYGON ((-97.715267 30.302011, -97.712423 30.306487, -97.709211 30.302643, -97.70725299999999 30.289189, -97.708112 30.289222, -97.71356399999999 30.291765, -97.719719 30.294945, -97.715267 30.302011))"
484530004011,1669.0,48,453,000401,1,0.0,0.0,0.0,16.0,1277.0,1191.0,0.0,0.0,0.0,763.0,0.0,13.0,0.0,0.0,35.0,0.0,0.0,0.0,830.0,21.0,108.0,0.0,67.0,19.0,3283.0,0.0,0.0,353.0,31.7,0.0,0.0,0.0,732.0,0.0,0.0,0.0,41.0,0.0,60.0,6.0,0.0,0.0,1595.0,0.0,21.0,0.0,115.0,45.0,25.0,53.0,54.0,187.0,90.0,763.0,1232.0,19.0,0.0,14.0,0.0,763.0,1669.0,0.0,26.0,0.0,0.0,0.0,830.0,0.0,11.0,145.0,63.0,483.0,0.0,179.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,19.0,249.0,69.0,0.0,7.0,1659.0,0.0,1354.0,763.0,103.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0,286600.0,24.0,0.0,0.0,9.0,0.0,46997.0,10.0,2.19,26.0,18.0,0.0,0.0,0.0,484530004011,48453000401,48453,48453,48,453,000401,1,1500000US484530004011,484530004011,1,BG,839804,0,"POLYGON ((-97.72013 30.294284, -97.719719 30.294945, -97.71356399999999 30.291765, -97.71842599999999 30.284411, -97.727401 30.283078, -97.72013 30.294284))"
484530004012,1638.0,48,453,000401,2,0.0,0.0,0.0,16.0,474.0,942.0,0.0,0.0,0.0,801.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,948.0,0.0,108.0,0.0,147.0,19.0,3283.0,0.0,0.0,698.0,22.7,0.0,0.0,0.0,760.0,0.0,0.0,0.0,52.0,0.0,60.0,6.0,0.0,0.0,1638.0,0.0,18.0,0.0,77.0,45.0,0.0,0.0,0.0,13.0,49.0,801.0,994.0,0.0,0.0,0.0,0.0,801.0,1638.0,0.0,277.0,0.0,0.0,0.0,948.0,0.0,7.0,32.0,20.0,450.0,0.0,179.0,0.0,0.0,8.0,0.0,0.0,9.0,10.0,0.0,352.0,753.0,0.0,7.0,1392.0,0.0,943.0,801.0,17.0,0.0,0.0,0.0,0.0,0.0,801.0,0.0,404100.0,24.0,0.0,0.0,0.0,0.0,15940.0,0.0,1.7,135.0,18.0,0.0,0.0,0.0,484530004012,48453000401,48453,48453,48,453,000401,2,1500000US484530004012,484530004012,2,BG,1342888,0,"POLYGON ((-97.73430399999999 30.280372, -97.73360699999999 30.287574, -97.73409599999999 30.28818, -97.73361299999999 30.28906, -97.729406 30.291082, -97.727282 30.297486, -97.723286 30.295792, -97.72013 30.294284, -97.727401 30.283078, -97.72899 30.280654, -97.730048 30.278506, -97.735709 30.279977, -97.73430399999999 30.280372))"
484530004021,1303.0,48,453,000402,1,0.0,0.0,0.0,19.0,975.0,854.0,0.0,0.0,0.0,677.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,32.0,72.0,0.0,12.0,107.0,2631.0,0.0,0.0,441.0,32.6,0.0,0.0,0.0,668.0,0.0,0.0,0.0,99.0,0.0,75.0,27.0,19.0,0.0,1231.0,9.0,16.0,0.0,62.0,23.0,0.0,40.0,92.0,109.0,183.0,677.0,953.0,0.0,0.0,0.0,19.0,677.0,1303.0,0.0,19.0,13.0,0.0,0.0,689.0,0.0,0.0,105.0,71.0,421.0,0.0,128.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,317.0,259.0,0.0,0.0,1293.0,0.0,956.0,677.0,92.0,0.0,31.0,0.0,0.0,7.0,677.0,0.0,218900.0,33.0,0.0,0.0,0.0,0.0,32958.0,0.0,1.92,37.0,20.0,0.0,0.0,11.0,484530004021,48453000402,48453,48453,48,453,000402,1,1500000US484530004021,484530004021,1,BG,496682,0,"POLYGON ((-97.71842599999999 30.284411, -97.71356399999999 30.291765, -97.708112 30.289222, -97.70725299999999 30.289189, -97.706374 30.286254, -97.71544299999999 30.284889, -97.71842599999999 30.284411))"
484530004022,845.0,48,453,000402,2,0.0,13.0,0.0,19.0,640.0,515.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,23.0,0.0,6.0,0.0,326.0,0.0,72.0,0.0,0.0,107.0,2631.0,0.0,19.0,245.0,31.4,0.0,0.0,0.0,369.0,0.0,0.0,0.0,21.0,0.0,75.0,27.0,19.0,0.0,800.0,0.0,7.0,0.0,40.0,23.0,6.0,45.0,19.0,39.0,48.0,326.0,536.0,0.0,38.0,12.0,9.0,326.0,845.0,0.0,191.0,63.0,0.0,0.0,326.0,0.0,19.0,110.0,19.0,134.0,15.0,128.0,24.0,12.0,0.0,0.0,27.0,0.0,0.0,0.0,152.0,45.0,0.0,0.0,639.0,36.0,1080.0,326.0,15.0,6.0,31.0,0.0,0.0,7.0,326.0,0.0,225500.0,33.0,0.0,0.0,12.0,0.0,26571.0,11.0,1.96,9.0,20.0,0.0,0.0,11.0,484530004022,48453000402,48453,48453,48,453,000402,2,1500000US484530004022,484530004022,2,BG,428149,0,"POLYGON ((-97.71544299999999 30.284889, -97.706374 30.286254, -97.70394499999999 30.282572, -97.70849699999999 30.281826, -97.714288 30.280957, -97.715053 30.282903, -97.71544299999999 30.284889))"
484530004023,689.0,48,453,000402,3,0.0,0.0,0.0,19.0,600.0,420.0,0.0,0.0,0.0,415.0,0.0,8.0,0.0,0.0,8.0,0.0,7.0,0.0,440.0,42.0,72.0,0.0,25.0,107.0,2631.0,0.0,8.0,262.0,37.2,0.0,0.0,0.0,336.0,0.0,0.0,0.0,39.0,0.0,75.0,27.0,19.0,0.0,647.0,0.0,32.0,0.0,34.0,23.0,0.0,0.0,32.0,53.0,7.0,415.0,459.0,0.0,0.0,0.0,0.0,415.0,689.0,0.0,8.0,0.0,0.0,0.0,440.0,0.0,0.0,199.0,9.0,204.0,0.0,128.0,3.0,0.0,0.0,0.0,8.0,0.0,21.0,0.0,51.0,132.0,28.0,0.0,689.0,25.0,833.0,415.0,106.0,0.0,31.0,0.0,0.0,31.0,415.0,0.0,263000.0,33.0,0.0,0.0,35.0,0.0,37029.0,3.0,1.66,17.0,20.0,0.0,0.0,0.0,484530004023,48453000402,48453,48453,48,453,000402,3,1500000US484530004023,484530004023,3,BG,619665,0,"POLYGON ((-97.72899 30.280654, -97.727401 30.283078, -97.71842599999999 30.284411, -97.71544299999999 30.284889, -97.715053 30.282903, -97.714288 30.280957, -97.717271 30.280438, -97.721237 30.279806, -97.728487 30.278568, -97.730048 30.278506, -97.72899 30.280654))"
484530005001,965.0,48,453,000500,1,0.0,0.0,0.0,68.0,314.0,465.0,0.0,0.0,0.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,69.0,0.0,115.0,2.0,4589.0,0.0,0.0,580.0,22.6,0.0,0.0,0.0,344.0,0.0,0.0,0.0,107.0,0.0,53.0,3.0,0.0,0.0,965.0,0.0,0.0,0.0,45.0,88.0,0.0,0.0,0.0,0.0,65.0,622.0,572.0,0.0,0.0,0.0,0.0,622.0,965.0,0.0,213.0,0.0,0.0,0.0,737.0,0.0,12.0,27.0,14.0,140.0,0.0,155.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,201.0,586.0,0.0,38.0,947.0,0.0,936.0,622.0,12.0,0.0,16.0,0.0,0.0,0.0,622.0,0.0,548100.0,26.0,0.0,0.0,0.0,0.0,15246.0,0.0,1.52,77.0,0.0,0.0,0.0,0.0,484530005001,48453000500,48453,48453,48,453,000500,1,1500000US484530005001,484530005001,1,BG,140441,0,"POLYGON ((-97.736222 30.296332, -97.73297199999999 30.294735, -97.732467 30.294535, -97.734735 30.290956, -97.735705 30.292202, -97.736025 30.293176, -97.73750699999999 30.294301, -97.736222 30.296332))"
484530005002,853.0,48,453,000500,2,0.0,0.0,0.0,68.0,352.0,420.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,501.0,0.0,69.0,0.0,54.0,2.0,4589.0,0.0,0.0,387.0,22.8,0.0,0.0,0.0,380.0,0.0,0.0,0.0,19.0,0.0,53.0,3.0,0.0,0.0,796.0,0.0,0.0,0.0,72.0,88.0,5.0,57.0,8.0,34.0,39.0,447.0,439.0,0.0,0.0,0.0,0.0,447.0,853.0,0.0,35.0,0.0,5.0,0.0,501.0,0.0,0.0,17.0,8.0,193.0,0.0,155.0,0.0,0.0,38.0,0.0,0.0,3.0,0.0,0.0,164.0,421.0,0.0,38.0,853.0,0.0,827.0,447.0,3.0,1.0,16.0,0.0,0.0,0.0,447.0,0.0,420000.0,26.0,0.0,0.0,0.0,0.0,15988.0,0.0,1.88,99.0,0.0,0.0,0.0,0.0,484530005002,48453000500,48453,48453,48,453,000500,2,1500000US484530005002,484530005002,2,BG,221303,0,"POLYGON ((-97.733548 30.30053, -97.729778 30.298707, -97.732467 30.294535, -97.73297199999999 30.294735, -97.736222 30.296332, -97.733548 30.30053))"
484530005003,954.0,48,453,000500,3,0.0,0.0,0.0,68.0,541.0,593.0,0.0,0.0,0.0,472.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,31.0,69.0,0.0,0.0,2.0,4589.0,0.0,0.0,266.0,30.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,0.0,0.0,906.0,0.0,19.0,0.0,0.0,88.0,13.0,17.0,14.0,102.0,104.0,472.0,593.0,0.0,0.0,0.0,0.0,472.0,954.0,0.0,59.0,0.0,0.0,0.0,472.0,0.0,0.0,14.0,14.0,203.0,0.0,155.0,0.0,0.0,38.0,0.0,0.0,0.0,12.0,0.0,99.0,226.0,0.0,38.0,924.0,0.0,1042.0,472.0,33.0,0.0,16.0,0.0,0.0,0.0,472.0,0.0,435600.0,26.0,0.0,0.0,0.0,0.0,32175.0,0.0,1.96,13.0,0.0,0.0,0.0,0.0,484530005003,48453000500,48453,48453,48,453,000500,3,1500000US484530005003,484530005003,3,BG,393926,0,"POLYGON ((-97.734735 30.290956, -97.732467 30.294535, -97.729778 30.298707, -97.727282 30.297486, -97.729406 30.291082, -97.73361299999999 30.28906, -97.73409599999999 30.28818, -97.73468799999999 30.289326, -97.734735 30.290956))"
484530005004,1834.0,48,453,000500,4,0.0,0.0,0.0,68.0,1293.0,1496.0,0.0,0.0,0.0,831.0,0.0,18.0,0.0,0.0,57.0,0.0,0.0,0.0,866.0,10.0,69.0,0.0,35.0,2.0,4589.0,0.0,0.0,667.0,27.4,0.0,0.0,0.0,913.0,0.0,0.0,0.0,32.0,0.0,53.0,3.0,0.0,19.0,1779.0,0.0,7.0,0.0,83.0,88.0,0.0,45.0,15.0,78.0,194.0,831.0,1528.0,19.0,0.0,0.0,0.0,831.0,1834.0,0.0,83.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,69.0,697.0,0.0,155.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,203.0,395.0,0.0,38.0,1823.0,0.0,1000.0,831.0,44.0,0.0,16.0,0.0,0.0,7.0,831.0,0.0,429400.0,26.0,0.0,0.0,0.0,0.0,38287.0,0.0,2.19,78.0,0.0,0.0,0.0,0.0,484530005004,48453000500,48453,48453,48,453,000500,4,1500000US484530005004,484530005004,4,BG,395842,0,"POLYGON ((-97.738147 30.302741, -97.733548 30.30053, -97.736222 30.296332, -97.73750699999999 30.294301, -97.74210000000001 30.296504, -97.738147 30.302741))"
484530006011,976.0,48,453,000601,1,0.0,15.0,0.0,0.0,177.0,298.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,5.0,28.0,41.0,21.0,9342.0,0.0,0.0,322.0,20.8,0.0,0.0,0.0,559.0,0.0,0.0,0.0,97.0,0.0,66.0,0.0,0.0,0.0,976.0,0.0,6.0,0.0,67.0,655.0,0.0,0.0,0.0,0.0,17.0,322.0,395.0,0.0,0.0,0.0,0.0,322.0,976.0,0.0,87.0,0.0,43.0,0.0,363.0,0.0,0.0,24.0,13.0,154.0,4.0,536.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,15.0,123.0,430.0,0.0,8.0,618.0,0.0,1313.0,322.0,14.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,219200.0,0.0,0.0,0.0,0.0,0.0,5757.0,0.0,1.92,19.0,0.0,0.0,0.0,0.0,484530006011,48453000601,48453,48453,48,453,000601,1,1500000US484530006011,484530006011,1,BG,197089,0,"POLYGON ((-97.74210000000001 30.296504, -97.73750699999999 30.294301, -97.736025 30.293176, -97.736583 30.291654, -97.74115399999999 30.291985, -97.742817 30.295429, -97.74210000000001 30.296504))"
484530006012,8366.0,48,453,000601,2,0.0,51.0,15.0,0.0,222.0,1681.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,138.0,0.0,5.0,9.0,14.0,21.0,9342.0,0.0,0.0,124.0,19.4,0.0,0.0,0.0,4522.0,0.0,0.0,0.0,566.0,0.0,66.0,0.0,0.0,23.0,8366.0,0.0,0.0,0.0,502.0,655.0,0.0,0.0,0.0,28.0,127.0,124.0,2247.0,0.0,1.0,0.0,0.0,124.0,8366.0,0.0,1243.0,0.0,0.0,0.0,138.0,0.0,0.0,739.0,0.0,1123.0,0.0,536.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,28.0,1866.0,384.0,7.0,8.0,389.0,0.0,1168.0,124.0,31.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,219200.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,3.1,20.0,0.0,0.0,0.0,0.0,484530006012,48453000601,48453,48453,48,453,000601,2,1500000US484530006012,484530006012,2,BG,916303,0,"POLYGON ((-97.741906 30.283797, -97.74154999999999 30.287719, -97.74127999999999 30.290469, -97.74115399999999 30.291985, -97.736583 30.291654, -97.736025 30.293176, -97.735705 30.292202, -97.734735 30.290956, -97.73468799999999 30.289326, -97.73409599999999 30.28818, -97.73360699999999 30.287574, -97.73430399999999 30.280372, -97.735709 30.279977, -97.73943899999999 30.28102, -97.74188799999999 30.281735, -97.741906 30.283797))"
484530006031,1735.0,48,453,000603,1,0.0,0.0,0.0,54.0,215.0,769.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,128.0,12.0,67.0,39.0,7957.0,0.0,0.0,498.0,21.1,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,138.0,0.0,62.0,0.0,10.0,0.0,1735.0,0.0,0.0,0.0,130.0,356.0,0.0,0.0,0.0,0.0,32.0,556.0,907.0,0.0,0.0,0.0,0.0,556.0,1735.0,0.0,192.0,0.0,0.0,0.0,623.0,0.0,0.0,26.0,41.0,501.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,1279.0,0.0,0.0,1556.0,0.0,1215.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,9131.0,0.0,2.8,32.0,14.0,0.0,0.0,0.0,484530006031,48453000603,48453,48453,48,453,000603,1,1500000US484530006031,484530006031,1,BG,215266,0,"POLYGON ((-97.74910899999999 30.298862, -97.747772 30.297743, -97.74391799999999 30.295922, -97.744153 30.293462, -97.74442499999999 30.290668, -97.74603499999999 30.290772, -97.745745 30.293552, -97.745581 30.29554, -97.747084 30.295576, -97.747017 30.292906, -97.747395 30.292766, -97.74991799999999 30.297952, -97.74910899999999 30.298862))"
