index,B16004_007E,state,county,tract,block group,B15003_007E,C24010_019E,B19301_001E,B27001_005E,B15003_011E,B25003_003E,B03002_005E,B15003_013E,B11001_006E,B19055_002E,B15003_003E,B16004_039E,B27001_048E,B16004_034E,B27001_020E,B27001_017E,B23025_003E,B27001_042E,B15003_001E,C24010_032E,B16004_012E,B27001_054E,B27001_026E,B11005_003E,B01001_024E,B01001_046E,B25003_001E,B16004_067E,B01001_003E,B01001_020E,B03002_004E,B17021_001E,B01001_045E,B16004_013E,B01001_027E,B25064_001E,B01002_001E,B25044_010E,B15003_016E,B16004_056E,B15003_015E,B03002_006E,B01001_044E,B16004_062E,B16004_061E,B27001_029E,B01001_001E,B27001_011E,B25044_003E,B01001_047E,B27001_023E,B01001_021E,B15003_014E,B15003_009E,B25024_010E,B16004_001E,B15003_005E,B25024_001E,B15003_010E,B16004_057E,B27001_036E,B27001_008E,B17021_002E,B03002_001E,B27001_014E,C24010_055E,B25002_003E,B01001_023E,B15003_012E,B15003_008E,B16004_029E,B16004_052E,B16004_035E,C24010_001E,B25044_001E,B16004_044E,B01001_049E,B27001_051E,B19055_001E,B27001_039E,B27001_001E,B16004_040E,B15003_006E,B27001_045E,B25002_001E,B01001_026E,B15003_004E,B19001_001E,B27001_033E,B16004_023E,B11001_001E,B23025_005E,B16004_030E,B16004_045E,B16004_008E,B01001_048E,B16004_018E,B16004_022E,B16004_051E,C24010_038E,B19001_017E,B16004_017E,B27001_057E,B11005_005E,B16004_066E,B03002_012E,C24010_068E,B01001_022E,B25077_001E,B01001_025E,B15003_002E,B25010_001E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530017491,0.0,48,453,001749,1,0.0,15.0,37192.0,0.0,0.0,128.0,0.0,0.0,38.0,113.0,0.0,0.0,75.0,0.0,64.0,83.0,709.0,58.0,1020.0,0.0,0.0,21.0,0.0,196.0,0.0,48.0,528.0,0.0,45.0,26.0,122.0,1228.0,102.0,0.0,51.0,1579.0,48.3,13.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,1336.0,64.0,0.0,5.0,32.0,49.0,0.0,0.0,0.0,1240.0,0.0,528.0,0.0,0.0,0.0,32.0,175.0,1336.0,118.0,42.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,614.0,528.0,0.0,61.0,51.0,528.0,63.0,5701.0,0.0,0.0,89.0,528.0,806.0,0.0,528.0,16.0,0.0,528.0,95.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,373.0,19.0,0.0,0.0,77.0,0.0,38.0,0.0,0.0,215900.0,0.0,0.0,2.29,484530017491,48453001749,48453,48453,48,453,001749,1,1500000US484530017491,484530017491,1,BG,1670286,0,"POLYGON Z ((-97.864779 30.234061 0, -97.860328 30.235349 0, -97.859949 30.235336 0, -97.85773399999999 30.23495 0, -97.852018 30.235202 0, -97.84612399999999 30.236181 0, -97.845697 30.233804 0, -97.84849699999999 30.233984 0, -97.850781 30.228063 0, -97.848642 30.226682 0, -97.844933 30.226349 0, -97.842339 30.226937 0, -97.84104499999999 30.225215 0, -97.841701 30.22338 0, -97.84987699999999 30.225097 0, -97.850877 30.224974 0, -97.851012 30.225032 0, -97.85371599999999 30.224682 0, -97.855036 30.224916 0, -97.855087 30.225129 0, -97.858757 30.226932 0, -97.860202 30.227558 0, -97.86075599999999 30.227927 0, -97.86144 30.228127 0, -97.86387999999999 30.229513 0, -97.864541 30.229972 0, -97.864283 30.232977 0, -97.864779 30.234061 0))"
484530017492,0.0,48,453,001749,2,0.0,16.0,37181.0,0.0,0.0,93.0,0.0,0.0,67.0,67.0,0.0,0.0,75.0,0.0,64.0,83.0,641.0,58.0,687.0,15.0,0.0,21.0,0.0,83.0,14.0,14.0,323.0,0.0,12.0,28.0,13.0,904.0,0.0,0.0,15.0,1140.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,904.0,64.0,0.0,13.0,32.0,24.0,0.0,0.0,0.0,877.0,0.0,323.0,0.0,0.0,0.0,32.0,15.0,904.0,118.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,323.0,0.0,12.0,51.0,323.0,63.0,5701.0,0.0,0.0,89.0,323.0,451.0,0.0,323.0,16.0,0.0,323.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,17.0,0.0,0.0,14.0,0.0,223.0,0.0,0.0,210600.0,0.0,0.0,2.8,484530017492,48453001749,48453,48453,48,453,001749,2,1500000US484530017492,484530017492,2,BG,416208,0,"POLYGON Z ((-97.850781 30.228063 0, -97.84849699999999 30.233984 0, -97.845697 30.233804 0, -97.84617999999999 30.231923 0, -97.84572399999999 30.231155 0, -97.84374299999999 30.230647 0, -97.84306599999999 30.230272 0, -97.84350000000001 30.22953 0, -97.84348199999999 30.228837 0, -97.84194599999999 30.22883 0, -97.84180699999999 30.227738 0, -97.842339 30.226937 0, -97.844933 30.226349 0, -97.848642 30.226682 0, -97.850781 30.228063 0))"
484530017493,0.0,48,453,001749,3,0.0,21.0,32950.0,0.0,0.0,820.0,0.0,0.0,46.0,114.0,0.0,0.0,75.0,27.0,64.0,83.0,1000.0,58.0,1250.0,0.0,11.0,21.0,0.0,212.0,0.0,34.0,820.0,0.0,104.0,0.0,31.0,1647.0,45.0,0.0,27.0,1041.0,29.7,36.0,10.0,0.0,21.0,644.0,0.0,21.0,0.0,14.0,1647.0,64.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1516.0,0.0,1088.0,16.0,0.0,0.0,32.0,74.0,1647.0,118.0,55.0,268.0,0.0,28.0,0.0,22.0,0.0,0.0,929.0,820.0,0.0,16.0,51.0,820.0,63.0,5701.0,0.0,0.0,89.0,1088.0,816.0,0.0,820.0,16.0,0.0,820.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,33.0,0.0,247.0,0.0,21.0,207100.0,0.0,0.0,2.01,484530017493,48453001749,48453,48453,48,453,001749,3,1500000US484530017493,484530017493,3,BG,1032778,0,"POLYGON Z ((-97.840558 30.233891 0, -97.83975699999999 30.235682 0, -97.83982399999999 30.236448 0, -97.827609 30.23623 0, -97.824827 30.235416 0, -97.827935 30.230035 0, -97.83096499999999 30.226745 0, -97.834633 30.229416 0, -97.839815 30.231857 0, -97.840558 30.233891 0))"
484530017494,0.0,48,453,001749,4,0.0,122.0,39377.0,0.0,0.0,819.0,0.0,0.0,84.0,74.0,0.0,0.0,75.0,0.0,64.0,83.0,1331.0,58.0,1498.0,0.0,0.0,21.0,0.0,172.0,32.0,0.0,1011.0,0.0,11.0,19.0,0.0,1922.0,0.0,0.0,0.0,1201.0,31.9,0.0,58.0,0.0,0.0,480.0,0.0,0.0,0.0,14.0,1922.0,64.0,0.0,47.0,32.0,0.0,0.0,0.0,0.0,1911.0,0.0,1166.0,0.0,0.0,0.0,32.0,178.0,1922.0,118.0,62.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0,1011.0,0.0,0.0,51.0,1011.0,63.0,5701.0,0.0,0.0,89.0,1166.0,797.0,0.0,1011.0,16.0,0.0,1011.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,74.0,0.0,273.0,0.0,29.0,177700.0,15.0,15.0,1.9,484530017494,48453001749,48453,48453,48,453,001749,4,1500000US484530017494,484530017494,4,BG,1140509,0,"POLYGON Z ((-97.84617999999999 30.231923 0, -97.845697 30.233804 0, -97.84612399999999 30.236181 0, -97.842506 30.23646 0, -97.83982399999999 30.236448 0, -97.83975699999999 30.235682 0, -97.840558 30.233891 0, -97.839815 30.231857 0, -97.834633 30.229416 0, -97.83096499999999 30.226745 0, -97.83488199999999 30.222705 0, -97.836591 30.220312 0, -97.838678 30.222328 0, -97.841701 30.22338 0, -97.84104499999999 30.225215 0, -97.842339 30.226937 0, -97.84180699999999 30.227738 0, -97.84194599999999 30.22883 0, -97.84348199999999 30.228837 0, -97.84350000000001 30.22953 0, -97.84306599999999 30.230272 0, -97.84374299999999 30.230647 0, -97.84572399999999 30.231155 0, -97.84617999999999 30.231923 0))"
484530017501,0.0,48,453,001750,1,0.0,20.0,50518.0,0.0,0.0,610.0,0.0,0.0,8.0,20.0,0.0,0.0,19.0,0.0,37.0,61.0,675.0,180.0,693.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,610.0,0.0,0.0,0.0,16.0,780.0,0.0,0.0,3.0,1051.0,28.7,0.0,0.0,0.0,16.0,65.0,0.0,0.0,0.0,0.0,780.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,777.0,0.0,692.0,0.0,0.0,42.0,110.0,49.0,780.0,259.0,86.0,82.0,0.0,0.0,0.0,0.0,0.0,30.0,660.0,610.0,0.0,0.0,0.0,610.0,52.0,4780.0,0.0,0.0,56.0,692.0,346.0,0.0,610.0,3.0,0.0,610.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,2.0,0.0,166.0,0.0,20.0,223500.0,0.0,0.0,1.28,484530017501,48453001750,48453,48453,48,453,001750,1,1500000US484530017501,484530017501,1,BG,1689905,0,"POLYGON Z ((-97.836591 30.220312 0, -97.83488199999999 30.222705 0, -97.83096499999999 30.226745 0, -97.827935 30.230035 0, -97.824827 30.235416 0, -97.824716 30.235643 0, -97.82045199999999 30.233721 0, -97.818896 30.233285 0, -97.81833499999999 30.233269 0, -97.818416 30.232638 0, -97.82295999999999 30.225691 0, -97.82487499999999 30.222794 0, -97.825272 30.222157 0, -97.826178 30.220445 0, -97.82808299999999 30.217599 0, -97.82988899999999 30.214916 0, -97.830349 30.213794 0, -97.83294099999999 30.215469 0, -97.83623399999999 30.21965 0, -97.836591 30.220312 0))"
484530017502,39.0,48,453,001750,2,31.0,75.0,43000.0,0.0,2.0,336.0,0.0,0.0,63.0,59.0,0.0,0.0,19.0,0.0,37.0,61.0,762.0,180.0,952.0,37.0,0.0,0.0,0.0,215.0,3.0,19.0,566.0,0.0,31.0,9.0,0.0,1457.0,14.0,0.0,53.0,965.0,33.3,11.0,13.0,0.0,0.0,69.0,5.0,0.0,0.0,0.0,1457.0,6.0,0.0,6.0,11.0,9.0,70.0,0.0,0.0,1373.0,0.0,680.0,35.0,0.0,42.0,110.0,235.0,1457.0,259.0,32.0,114.0,3.0,30.0,0.0,151.0,0.0,0.0,725.0,566.0,0.0,2.0,0.0,566.0,52.0,4780.0,0.0,0.0,56.0,680.0,749.0,0.0,566.0,3.0,0.0,566.0,37.0,96.0,0.0,0.0,6.0,0.0,0.0,0.0,286.0,70.0,0.0,0.0,64.0,0.0,760.0,0.0,10.0,416100.0,0.0,0.0,2.57,484530017502,48453001750,48453,48453,48,453,001750,2,1500000US484530017502,484530017502,2,BG,3212280,0,"POLYGON Z ((-97.82988899999999 30.214916 0, -97.82808299999999 30.217599 0, -97.826178 30.220445 0, -97.825272 30.222157 0, -97.82487499999999 30.222794 0, -97.82295999999999 30.225691 0, -97.818416 30.232638 0, -97.81833499999999 30.233269 0, -97.813547 30.233711 0, -97.81123199999999 30.233704 0, -97.805633 30.23198 0, -97.803516 30.232121 0, -97.80152 30.232506 0, -97.800691 30.232747 0, -97.800529 30.231606 0, -97.80132499999999 30.229056 0, -97.80386999999999 30.225608 0, -97.80632799999999 30.221803 0, -97.80828299999999 30.221864 0, -97.811607 30.219364 0, -97.81437 30.220025 0, -97.815603 30.219599 0, -97.81661099999999 30.21832 0, -97.81689 30.216287 0, -97.81770999999999 30.215828 0, -97.81871199999999 30.216383 0, -97.820289 30.216702 0, -97.82132899999999 30.215925 0, -97.821989 30.214981 0, -97.826539 30.214838 0, -97.828597 30.213109 0, -97.830349 30.213794 0, -97.82988899999999 30.214916 0))"
484530017503,0.0,48,453,001750,3,0.0,146.0,38825.0,0.0,0.0,622.0,14.0,0.0,160.0,188.0,0.0,0.0,19.0,0.0,37.0,61.0,1853.0,180.0,1931.0,35.0,0.0,0.0,0.0,263.0,0.0,32.0,1276.0,0.0,123.0,0.0,31.0,2543.0,54.0,0.0,72.0,1093.0,35.1,0.0,0.0,0.0,35.0,55.0,0.0,0.0,0.0,0.0,2543.0,6.0,0.0,80.0,11.0,27.0,0.0,0.0,0.0,2348.0,0.0,1318.0,0.0,0.0,42.0,110.0,382.0,2543.0,259.0,99.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1780.0,1276.0,0.0,0.0,0.0,1276.0,52.0,4780.0,0.0,0.0,56.0,1318.0,1331.0,0.0,1276.0,3.0,0.0,1276.0,73.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,900.0,11.0,0.0,0.0,107.0,0.0,333.0,0.0,12.0,202600.0,26.0,2.0,1.99,484530017503,48453001750,48453,48453,48,453,001750,3,1500000US484530017503,484530017503,3,BG,1169788,0,"POLYGON Z ((-97.826539 30.214838 0, -97.821989 30.214981 0, -97.82132899999999 30.215925 0, -97.820289 30.216702 0, -97.81871199999999 30.216383 0, -97.81770999999999 30.215828 0, -97.81689 30.216287 0, -97.81661099999999 30.21832 0, -97.815603 30.219599 0, -97.81437 30.220025 0, -97.811607 30.219364 0, -97.80828299999999 30.221864 0, -97.80632799999999 30.221803 0, -97.806738 30.221209 0, -97.80712899999999 30.219011 0, -97.80890699999999 30.217654 0, -97.812781 30.21649 0, -97.814064 30.215187 0, -97.81500199999999 30.21297 0, -97.81422599999999 30.209349 0, -97.81540000000001 30.207196 0, -97.81777799999999 30.208103 0, -97.828597 30.213109 0, -97.826539 30.214838 0))"
484530017511,0.0,48,453,001751,1,0.0,29.0,52273.0,0.0,0.0,92.0,0.0,0.0,22.0,157.0,0.0,0.0,7.0,6.0,5.0,6.0,315.0,10.0,561.0,0.0,0.0,0.0,0.0,95.0,5.0,24.0,326.0,0.0,36.0,43.0,0.0,751.0,5.0,0.0,3.0,1532.0,42.6,26.0,5.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,751.0,0.0,6.0,39.0,13.0,0.0,0.0,0.0,0.0,712.0,0.0,359.0,0.0,9.0,5.0,0.0,49.0,751.0,14.0,4.0,33.0,17.0,0.0,0.0,7.0,0.0,0.0,315.0,326.0,0.0,14.0,14.0,326.0,8.0,2156.0,0.0,0.0,5.0,359.0,426.0,0.0,326.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,145.0,52.0,0.0,0.0,5.0,0.0,53.0,0.0,9.0,420700.0,0.0,0.0,2.3,484530017511,48453001751,48453,48453,48,453,001751,1,1500000US484530017511,484530017511,1,BG,600301,0,"POLYGON Z ((-97.76612899999999 30.360495 0, -97.763329 30.364738 0, -97.762389 30.363501 0, -97.757632 30.36121 0, -97.75700499999999 30.360546 0, -97.75533 30.35942 0, -97.754026 30.358954 0, -97.75500000000001 30.356915 0, -97.756648 30.355115 0, -97.76662399999999 30.359647 0, -97.76612899999999 30.360495 0))"
484530017512,0.0,48,453,001751,2,0.0,10.0,62342.0,0.0,0.0,74.0,0.0,0.0,46.0,249.0,0.0,0.0,7.0,0.0,5.0,6.0,657.0,10.0,1052.0,6.0,0.0,0.0,0.0,143.0,9.0,62.0,620.0,0.0,28.0,19.0,206.0,1413.0,10.0,0.0,18.0,2001.0,50.6,0.0,0.0,0.0,1.0,6.0,51.0,0.0,0.0,0.0,1414.0,0.0,5.0,25.0,13.0,20.0,0.0,0.0,0.0,1368.0,0.0,644.0,0.0,0.0,5.0,0.0,27.0,1414.0,14.0,16.0,24.0,42.0,0.0,0.0,8.0,0.0,0.0,602.0,620.0,0.0,40.0,14.0,620.0,8.0,2156.0,0.0,0.0,5.0,644.0,771.0,0.0,620.0,0.0,0.0,620.0,55.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,321.0,143.0,0.0,0.0,15.0,0.0,52.0,0.0,34.0,447800.0,42.0,0.0,2.28,484530017512,48453001751,48453,48453,48,453,001751,2,1500000US484530017512,484530017512,2,BG,929949,0,"POLYGON Z ((-97.763329 30.364738 0, -97.76065 30.366596 0, -97.75986899999999 30.367479 0, -97.757695 30.370538 0, -97.75722499999999 30.371533 0, -97.75504199999999 30.370314 0, -97.752302 30.367154 0, -97.749776 30.365566 0, -97.749365 30.363829 0, -97.75106599999999 30.363284 0, -97.753141 30.360158 0, -97.754026 30.358954 0, -97.75533 30.35942 0, -97.75700499999999 30.360546 0, -97.757632 30.36121 0, -97.762389 30.363501 0, -97.763329 30.364738 0))"
484530017521,0.0,48,453,001752,1,0.0,40.0,19308.0,0.0,0.0,770.0,0.0,0.0,57.0,10.0,0.0,11.0,61.0,0.0,35.0,36.0,991.0,135.0,805.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,770.0,0.0,8.0,0.0,153.0,1540.0,0.0,0.0,104.0,898.0,25.5,88.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,1540.0,166.0,0.0,0.0,31.0,0.0,0.0,0.0,13.0,1428.0,0.0,902.0,0.0,0.0,0.0,34.0,556.0,1540.0,92.0,21.0,132.0,0.0,0.0,0.0,13.0,0.0,0.0,984.0,770.0,23.0,0.0,0.0,770.0,92.0,3828.0,0.0,0.0,0.0,902.0,782.0,0.0,770.0,37.0,0.0,770.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,47.0,0.0,416.0,0.0,0.0,159000.0,13.0,0.0,2.0,484530017521,48453001752,48453,48453,48,453,001752,1,1500000US484530017521,484530017521,1,BG,234783,0,"POLYGON Z ((-97.754026 30.358954 0, -97.75017899999999 30.358343 0, -97.74754299999999 30.357226 0, -97.745959 30.35596 0, -97.747361 30.352969 0, -97.751476 30.356273 0, -97.75500000000001 30.356915 0, -97.754026 30.358954 0))"
484530017522,0.0,48,453,001752,2,0.0,51.0,21845.0,0.0,0.0,665.0,0.0,0.0,0.0,12.0,0.0,0.0,61.0,10.0,35.0,36.0,619.0,135.0,882.0,0.0,0.0,0.0,0.0,125.0,0.0,32.0,677.0,62.0,0.0,0.0,62.0,1197.0,0.0,0.0,134.0,910.0,28.8,30.0,0.0,0.0,11.0,541.0,0.0,0.0,0.0,0.0,1197.0,166.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,1063.0,0.0,713.0,0.0,0.0,0.0,34.0,235.0,1197.0,92.0,24.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,603.0,677.0,0.0,0.0,0.0,677.0,92.0,3828.0,0.0,0.0,0.0,713.0,722.0,0.0,677.0,37.0,0.0,677.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.0,159000.0,0.0,62.0,1.77,484530017522,48453001752,48453,48453,48,453,001752,2,1500000US484530017522,484530017522,2,BG,447990,0,"POLYGON Z ((-97.753141 30.360158 0, -97.75106599999999 30.363284 0, -97.749365 30.363829 0, -97.746945 30.361794 0, -97.74341899999999 30.361301 0, -97.744125 30.359885 0, -97.745959 30.35596 0, -97.74754299999999 30.357226 0, -97.75017899999999 30.358343 0, -97.754026 30.358954 0, -97.753141 30.360158 0))"
484530017523,0.0,48,453,001752,3,0.0,83.0,21038.0,0.0,0.0,602.0,0.0,0.0,34.0,0.0,0.0,15.0,61.0,0.0,35.0,36.0,744.0,135.0,643.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,1091.0,0.0,0.0,0.0,938.0,26.8,59.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,1091.0,166.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1091.0,0.0,763.0,0.0,0.0,0.0,34.0,414.0,1091.0,92.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,731.0,0.0,0.0,0.0,731.0,92.0,3828.0,0.0,0.0,0.0,763.0,394.0,0.0,731.0,37.0,0.0,731.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,156900.0,0.0,0.0,1.49,484530017523,48453001752,48453,48453,48,453,001752,3,1500000US484530017523,484530017523,3,BG,253618,0,"POLYGON Z ((-97.75500000000001 30.356915 0, -97.751476 30.356273 0, -97.747361 30.352969 0, -97.74799 30.351604 0, -97.749617 30.35191 0, -97.756648 30.355115 0, -97.75500000000001 30.356915 0))"
484530017531,0.0,48,453,001753,1,0.0,5.0,45483.0,0.0,0.0,741.0,0.0,0.0,25.0,44.0,0.0,16.0,9.0,0.0,7.0,1.0,836.0,4.0,848.0,0.0,0.0,0.0,0.0,54.0,3.0,4.0,741.0,0.0,18.0,4.0,75.0,1028.0,0.0,0.0,13.0,1060.0,30.3,44.0,13.0,0.0,0.0,109.0,3.0,0.0,0.0,0.0,1028.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,997.0,0.0,825.0,0.0,0.0,0.0,0.0,111.0,1028.0,36.0,31.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,741.0,0.0,0.0,0.0,741.0,0.0,1023.0,0.0,12.0,0.0,825.0,542.0,0.0,741.0,0.0,0.0,741.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,5.0,0.0,0.0,29.0,0.0,232.0,0.0,0.0,224600.0,11.0,0.0,1.39,484530017531,48453001753,48453,48453,48,453,001753,1,1500000US484530017531,484530017531,1,BG,2358870,0,"POLYGON Z ((-97.74601699999999 30.400407 0, -97.745187 30.400271 0, -97.741776 30.399974 0, -97.729609 30.394378 0, -97.736176 30.378682 0, -97.738299 30.379988 0, -97.74172899999999 30.383135 0, -97.74492699999999 30.389608 0, -97.745502 30.389418 0, -97.74660399999999 30.392015 0, -97.74601699999999 30.400407 0))"
484530017541,15.0,48,453,001754,1,0.0,152.0,39099.0,0.0,0.0,762.0,0.0,0.0,7.0,207.0,0.0,0.0,0.0,0.0,0.0,80.0,1348.0,158.0,1663.0,16.0,0.0,0.0,0.0,159.0,16.0,0.0,1081.0,0.0,50.0,18.0,152.0,2154.0,16.0,0.0,31.0,847.0,36.5,165.0,0.0,0.0,0.0,69.0,43.0,0.0,0.0,0.0,2154.0,25.0,16.0,0.0,138.0,28.0,16.0,0.0,0.0,2073.0,0.0,1193.0,0.0,0.0,11.0,16.0,238.0,2154.0,90.0,144.0,112.0,17.0,46.0,0.0,0.0,0.0,0.0,1216.0,1081.0,0.0,11.0,0.0,1081.0,63.0,4622.0,0.0,0.0,92.0,1193.0,1004.0,0.0,1081.0,0.0,0.0,1081.0,132.0,29.0,0.0,0.0,14.0,0.0,0.0,0.0,538.0,78.0,0.0,0.0,7.0,0.0,484.0,0.0,14.0,304900.0,0.0,23.0,1.97,484530017541,48453001754,48453,48453,48,453,001754,1,1500000US484530017541,484530017541,1,BG,575984,0,"POLYGON Z ((-97.746269 30.415069 0, -97.745257 30.412825 0, -97.74449 30.413524 0, -97.74066099999999 30.411714 0, -97.73678 30.409851 0, -97.73750699999999 30.408669 0, -97.73617899999999 30.407787 0, -97.735485 30.407781 0, -97.73301499999999 30.406551 0, -97.732704 30.406141 0, -97.73356799999999 30.405776 0, -97.736031 30.405388 0, -97.73806399999999 30.405276 0, -97.74081199999999 30.40658 0, -97.745328 30.407917 0, -97.745418 30.410342 0, -97.746269 30.415069 0))"
484530017542,0.0,48,453,001754,2,0.0,0.0,50781.0,0.0,0.0,353.0,0.0,0.0,47.0,95.0,0.0,0.0,0.0,0.0,0.0,80.0,733.0,158.0,927.0,0.0,0.0,0.0,0.0,79.0,0.0,15.0,551.0,0.0,0.0,0.0,0.0,1168.0,0.0,0.0,25.0,1340.0,48.1,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,0.0,1168.0,25.0,0.0,14.0,138.0,35.0,22.0,0.0,0.0,1143.0,0.0,587.0,0.0,0.0,11.0,16.0,0.0,1168.0,90.0,57.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,690.0,551.0,0.0,0.0,0.0,551.0,63.0,4622.0,0.0,0.0,92.0,587.0,598.0,0.0,551.0,0.0,0.0,551.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,70.0,0.0,0.0,12.0,0.0,147.0,0.0,19.0,283600.0,0.0,0.0,2.12,484530017542,48453001754,48453,48453,48,453,001754,2,1500000US484530017542,484530017542,2,BG,1919430,0,"POLYGON Z ((-97.745823 30.40214 0, -97.745328 30.407917 0, -97.74081199999999 30.40658 0, -97.73806399999999 30.405276 0, -97.736031 30.405388 0, -97.73356799999999 30.405776 0, -97.732704 30.406141 0, -97.73301499999999 30.406551 0, -97.735485 30.407781 0, -97.73617899999999 30.407787 0, -97.73750699999999 30.408669 0, -97.73678 30.409851 0, -97.733543 30.411081 0, -97.73163 30.409777 0, -97.730109 30.410709 0, -97.73100000000001 30.412127 0, -97.729175 30.411567 0, -97.72809699999999 30.403679 0, -97.72804599999999 30.40209 0, -97.727851 30.399697 0, -97.72868299999999 30.396026 0, -97.729609 30.394378 0, -97.741776 30.399974 0, -97.745187 30.400271 0, -97.74601699999999 30.400407 0, -97.745823 30.40214 0))"
484530017543,0.0,48,453,001754,3,0.0,37.0,34900.0,0.0,14.0,278.0,0.0,17.0,33.0,90.0,0.0,0.0,0.0,0.0,0.0,80.0,859.0,158.0,1170.0,46.0,0.0,0.0,0.0,128.0,0.0,23.0,632.0,0.0,52.0,5.0,80.0,1300.0,17.0,0.0,68.0,1125.0,37.5,53.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,1432.0,25.0,0.0,10.0,138.0,17.0,0.0,0.0,0.0,1312.0,0.0,644.0,18.0,0.0,11.0,16.0,104.0,1432.0,90.0,47.0,12.0,16.0,0.0,0.0,47.0,0.0,0.0,795.0,632.0,0.0,36.0,0.0,632.0,63.0,4622.0,0.0,0.0,92.0,644.0,687.0,47.0,632.0,0.0,0.0,632.0,64.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,344.0,16.0,0.0,0.0,33.0,0.0,96.0,0.0,24.0,223300.0,40.0,0.0,2.06,484530017543,48453001754,48453,48453,48,453,001754,3,1500000US484530017543,484530017543,3,BG,731699,0,"POLYGON Z ((-97.74703599999999 30.419032 0, -97.745193 30.419026 0, -97.737245 30.415204 0, -97.731585 30.412504 0, -97.73100000000001 30.412127 0, -97.730109 30.410709 0, -97.73163 30.409777 0, -97.733543 30.411081 0, -97.73678 30.409851 0, -97.74066099999999 30.411714 0, -97.74449 30.413524 0, -97.745257 30.412825 0, -97.746269 30.415069 0, -97.74703599999999 30.419032 0))"
