index,B15003_011E,state,county,tract,block group,B01001_048E,B23025_005E,B16004_066E,B01001_021E,B15003_010E,B27001_005E,B23025_003E,B19055_001E,B16004_044E,B27001_054E,B16004_022E,B01001_027E,B16004_013E,B01001_003E,B15003_014E,B16004_029E,B27001_020E,B03002_001E,C24010_055E,B16004_057E,B01001_044E,B11001_001E,B01001_020E,B15003_012E,B19055_002E,B17021_001E,B27001_017E,C24010_038E,B15003_008E,B15003_004E,B15003_006E,B27001_011E,B15003_013E,B16004_039E,B27001_036E,B15003_001E,B16004_062E,B25003_001E,B19301_001E,B25002_003E,B01001_025E,B16004_035E,B16004_040E,B16004_018E,C24010_032E,B11001_006E,B17021_002E,B25010_001E,B16004_030E,B25003_003E,B25064_001E,B01001_022E,B25044_001E,B03002_004E,B01001_001E,B01001_024E,B01001_026E,B25044_010E,B19001_001E,B25077_001E,B27001_033E,B25024_001E,B11005_005E,B25044_003E,B27001_029E,B27001_057E,B01001_047E,B16004_007E,B25024_010E,B27001_048E,B11005_003E,B16004_051E,B27001_051E,B16004_052E,B01001_045E,C24010_001E,B16004_067E,B27001_045E,B03002_012E,B16004_017E,B03002_006E,B27001_001E,B01001_023E,B16004_012E,C24010_068E,B16004_034E,B27001_039E,B03002_005E,B27001_014E,B15003_005E,B27001_023E,C24010_019E,B16004_061E,B15003_002E,B15003_015E,B16004_045E,B01001_046E,B27001_026E,B01002_001E,B15003_003E,B19001_017E,B27001_042E,B16004_008E,B16004_056E,B16004_001E,B15003_016E,B25002_001E,B15003_007E,B15003_009E,B27001_008E,B16004_023E,B01001_049E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530003024,0.0,48,453,000302,4,0.0,0.0,0.0,0.0,0.0,0.0,600.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,908.0,97.0,0.0,26.0,355.0,28.0,0.0,38.0,863.0,14.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,355.0,40524.0,182.0,0.0,0.0,0.0,0.0,29.0,30.0,125.0,2.56,0.0,237.0,946.0,0.0,355.0,37.0,908.0,0.0,384.0,89.0,355.0,367700.0,0.0,537.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,16.0,600.0,0.0,0.0,170.0,0.0,139.0,4934.0,17.0,0.0,0.0,0.0,38.0,0.0,96.0,0.0,31.0,64.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,109.0,0.0,0.0,908.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,484530003024,48453000302,48453,48453,48,453,000302,4,1500000US484530003024,484530003024,4,BG,488753,0,"POLYGON ((-97.722386 30.299682, -97.720984 30.302657, -97.71961499999999 30.304854, -97.715981 30.303624, -97.715267 30.302011, -97.719719 30.294945, -97.72013 30.294284, -97.723286 30.295792, -97.722386 30.299682))"
484530003025,0.0,48,453,000302,5,0.0,67.0,0.0,50.0,0.0,0.0,837.0,670.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,15.0,1222.0,13.0,0.0,6.0,670.0,14.0,0.0,120.0,1222.0,14.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,670.0,50222.0,127.0,3.0,0.0,0.0,0.0,0.0,33.0,176.0,1.82,0.0,386.0,1203.0,42.0,670.0,10.0,1222.0,0.0,609.0,46.0,670.0,382600.0,0.0,797.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,98.0,0.0,35.0,4934.0,10.0,0.0,0.0,0.0,38.0,0.0,96.0,0.0,31.0,15.0,0.0,0.0,0.0,0.0,18.0,0.0,34.1,0.0,63.0,109.0,0.0,0.0,1165.0,0.0,797.0,0.0,0.0,0.0,0.0,0.0,484530003025,48453000302,48453,48453,48,453,000302,5,1500000US484530003025,484530003025,5,BG,707828,0,"POLYGON ((-97.73124299999999 30.304205, -97.72838999999999 30.308633, -97.725594 30.30728, -97.72460699999999 30.306998, -97.727615 30.302246, -97.722386 30.299682, -97.723286 30.295792, -97.727282 30.297486, -97.729778 30.298707, -97.733548 30.30053, -97.73124299999999 30.304205))"
484530003041,0.0,48,453,000304,1,11.0,16.0,0.0,9.0,35.0,10.0,834.0,590.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,10.0,23.0,1060.0,110.0,0.0,16.0,590.0,0.0,0.0,94.0,1046.0,34.0,378.0,0.0,0.0,0.0,29.0,24.0,0.0,0.0,835.0,0.0,590.0,40026.0,196.0,0.0,0.0,0.0,0.0,11.0,21.0,166.0,1.77,0.0,455.0,989.0,0.0,590.0,13.0,1060.0,18.0,540.0,42.0,590.0,431800.0,18.0,786.0,17.0,0.0,0.0,0.0,44.0,0.0,0.0,24.0,25.0,0.0,0.0,0.0,0.0,818.0,0.0,24.0,232.0,0.0,128.0,3015.0,0.0,0.0,0.0,0.0,29.0,0.0,60.0,0.0,0.0,35.0,0.0,18.0,0.0,0.0,0.0,0.0,28.9,0.0,18.0,9.0,0.0,0.0,1041.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,484530003041,48453000304,48453,48453,48,453,000304,1,1500000US484530003041,484530003041,1,BG,591974,0,"POLYGON ((-97.71736799999999 30.308364, -97.716476 30.309751, -97.71592199999999 30.31056, -97.71578599999999 30.312233, -97.715068 30.314008, -97.70943 30.311346, -97.710448 30.30959, -97.712423 30.306487, -97.715267 30.302011, -97.715981 30.303624, -97.71961499999999 30.304854, -97.71736799999999 30.308364))"
484530003042,0.0,48,453,000304,2,0.0,24.0,0.0,0.0,0.0,10.0,1305.0,708.0,0.0,0.0,0.0,105.0,0.0,79.0,0.0,0.0,23.0,1969.0,76.0,0.0,0.0,708.0,0.0,0.0,49.0,1969.0,34.0,553.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1300.0,0.0,708.0,39083.0,113.0,12.0,0.0,0.0,0.0,0.0,29.0,278.0,2.78,0.0,429.0,1250.0,37.0,708.0,0.0,1969.0,0.0,924.0,41.0,708.0,447000.0,18.0,821.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,166.0,0.0,0.0,0.0,24.0,1281.0,0.0,24.0,264.0,0.0,53.0,3015.0,0.0,0.0,0.0,0.0,29.0,0.0,60.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,75.0,9.0,0.0,0.0,1785.0,0.0,821.0,0.0,0.0,0.0,0.0,10.0,484530003042,48453000304,48453,48453,48,453,000304,2,1500000US484530003042,484530003042,2,BG,600548,0,"POLYGON ((-97.72460699999999 30.306998, -97.71852799999999 30.316422, -97.715515 30.314952, -97.71462799999999 30.315025, -97.715068 30.314008, -97.71578599999999 30.312233, -97.71592199999999 30.31056, -97.716476 30.309751, -97.71736799999999 30.308364, -97.71961499999999 30.304854, -97.72093699999999 30.305483, -97.72391399999999 30.306838, -97.72460699999999 30.306998))"
484530003051,0.0,48,453,000305,1,0.0,23.0,0.0,24.0,0.0,0.0,918.0,605.0,0.0,0.0,0.0,50.0,0.0,48.0,0.0,0.0,0.0,1343.0,9.0,0.0,0.0,605.0,13.0,0.0,73.0,1343.0,41.0,390.0,0.0,0.0,0.0,50.0,8.0,0.0,0.0,989.0,0.0,605.0,47057.0,32.0,9.0,0.0,0.0,0.0,0.0,22.0,268.0,2.22,0.0,348.0,1500.0,8.0,605.0,42.0,1343.0,0.0,699.0,19.0,605.0,459700.0,15.0,637.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,150.0,0.0,0.0,0.0,7.0,895.0,0.0,19.0,133.0,0.0,40.0,3661.0,0.0,0.0,0.0,0.0,41.0,0.0,64.0,0.0,13.0,49.0,0.0,0.0,6.0,0.0,7.0,0.0,33.8,0.0,62.0,118.0,0.0,0.0,1245.0,0.0,637.0,0.0,0.0,22.0,0.0,6.0,484530003051,48453000305,48453,48453,48,453,000305,1,1500000US484530003051,484530003051,1,BG,424623,0,"POLYGON ((-97.727559 30.310896, -97.72581699999999 30.311229, -97.72287 30.315682, -97.72118599999999 30.317708, -97.71852799999999 30.316422, -97.72460699999999 30.306998, -97.725594 30.30728, -97.72838999999999 30.308633, -97.727559 30.310896))"
484530003052,0.0,48,453,000305,2,0.0,22.0,0.0,0.0,0.0,0.0,638.0,447.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,773.0,31.0,0.0,0.0,447.0,34.0,0.0,8.0,773.0,41.0,310.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,632.0,0.0,447.0,42233.0,32.0,0.0,0.0,0.0,0.0,0.0,9.0,151.0,1.73,0.0,319.0,979.0,9.0,447.0,0.0,773.0,0.0,415.0,25.0,447.0,366700.0,15.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,616.0,0.0,19.0,71.0,0.0,29.0,3661.0,0.0,0.0,0.0,0.0,41.0,0.0,64.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,8.0,0.0,31.5,0.0,15.0,118.0,0.0,0.0,764.0,0.0,479.0,0.0,0.0,22.0,0.0,0.0,484530003052,48453000305,48453,48453,48,453,000305,2,1500000US484530003052,484530003052,2,BG,619638,0,"POLYGON ((-97.73222299999999 30.316499, -97.731133 30.318265, -97.730818 30.318694, -97.72548599999999 30.316343, -97.72287 30.315682, -97.72581699999999 30.311229, -97.727559 30.310896, -97.72838999999999 30.308633, -97.73297599999999 30.310843, -97.73222299999999 30.316499))"
484530003053,0.0,48,453,000305,3,8.0,39.0,0.0,0.0,3.0,0.0,1144.0,779.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,1550.0,163.0,0.0,0.0,779.0,0.0,0.0,37.0,1550.0,41.0,523.0,0.0,0.0,31.0,50.0,0.0,0.0,0.0,1052.0,0.0,779.0,32819.0,77.0,0.0,0.0,0.0,0.0,10.0,14.0,410.0,1.99,20.0,543.0,1155.0,16.0,779.0,41.0,1550.0,0.0,776.0,51.0,779.0,309100.0,15.0,856.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,21.0,1105.0,0.0,19.0,285.0,0.0,34.0,3661.0,0.0,0.0,0.0,31.0,41.0,0.0,64.0,0.0,13.0,76.0,0.0,0.0,25.0,0.0,0.0,0.0,28.5,0.0,8.0,118.0,0.0,0.0,1533.0,0.0,856.0,0.0,0.0,22.0,0.0,0.0,484530003053,48453000305,48453,48453,48,453,000305,3,1500000US484530003053,484530003053,3,BG,434758,0,"POLYGON ((-97.728252 30.322948, -97.72113 30.319552, -97.720517 30.318764, -97.72118599999999 30.317708, -97.72287 30.315682, -97.72548599999999 30.316343, -97.730818 30.318694, -97.728252 30.322948))"
484530003061,0.0,48,453,000306,1,16.0,110.0,0.0,31.0,0.0,0.0,3169.0,2211.0,0.0,0.0,0.0,187.0,0.0,238.0,15.0,60.0,131.0,4869.0,174.0,0.0,18.0,2211.0,0.0,10.0,254.0,4852.0,48.0,1476.0,0.0,0.0,0.0,45.0,23.0,0.0,40.0,3410.0,0.0,2211.0,50321.0,220.0,0.0,0.0,0.0,0.0,230.0,141.0,786.0,2.19,93.0,1294.0,1367.0,58.0,2211.0,451.0,4869.0,27.0,2583.0,190.0,2211.0,453200.0,0.0,2431.0,143.0,9.0,0.0,0.0,67.0,0.0,0.0,52.0,495.0,0.0,36.0,0.0,67.0,3059.0,0.0,83.0,1074.0,0.0,415.0,4842.0,10.0,0.0,7.0,0.0,20.0,0.0,39.0,0.0,35.0,86.0,0.0,26.0,17.0,0.0,60.0,0.0,34.4,0.0,389.0,40.0,0.0,0.0,4444.0,38.0,2431.0,0.0,0.0,0.0,0.0,10.0,484530003061,48453000306,48453,48453,48,453,000306,1,1500000US484530003061,484530003061,1,BG,3369057,0,"POLYGON ((-97.710448 30.30959, -97.709755 30.309108, -97.698876 30.303907, -97.69536099999999 30.301562, -97.69023199999999 30.300942, -97.68940000000001 30.299679, -97.685908 30.300152, -97.68705899999999 30.298182, -97.68920299999999 30.29462, -97.689289 30.291566, -97.69035099999999 30.289913, -97.692021 30.289499, -97.695212 30.290203, -97.69856799999999 30.289089, -97.702045 30.287062, -97.70631299999999 30.286265, -97.70684299999999 30.287626, -97.70714799999999 30.289196, -97.707939 30.295608, -97.70974299999999 30.298787, -97.709211 30.302643, -97.712423 30.306487, -97.710448 30.30959))"
484530003071,0.0,48,453,000307,1,0.0,52.0,0.0,20.0,0.0,0.0,1276.0,828.0,0.0,7.0,0.0,36.0,0.0,48.0,6.0,6.0,15.0,1786.0,68.0,0.0,12.0,828.0,12.0,0.0,109.0,1786.0,19.0,602.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,1427.0,0.0,828.0,45944.0,53.0,11.0,0.0,0.0,0.0,22.0,30.0,164.0,2.16,0.0,400.0,1309.0,20.0,828.0,58.0,1786.0,0.0,930.0,96.0,828.0,411700.0,0.0,881.0,39.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,56.0,1224.0,0.0,13.0,309.0,0.0,45.0,1786.0,0.0,0.0,0.0,5.0,6.0,0.0,40.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,28.0,0.0,35.5,5.0,74.0,64.0,0.0,7.0,1702.0,0.0,881.0,6.0,0.0,0.0,0.0,20.0,484530003071,48453000307,48453,48453,48,453,000307,1,1500000US484530003071,484530003071,1,BG,1214352,0,"POLYGON ((-97.715267 30.302011, -97.712423 30.306487, -97.709211 30.302643, -97.70974299999999 30.298787, -97.707939 30.295608, -97.70714799999999 30.289196, -97.708112 30.289222, -97.71356399999999 30.291765, -97.719719 30.294945, -97.715267 30.302011))"
484530004011,0.0,48,453,000401,1,14.0,18.0,0.0,24.0,0.0,0.0,1596.0,809.0,0.0,0.0,0.0,36.0,0.0,17.0,0.0,0.0,0.0,2086.0,98.0,0.0,0.0,809.0,23.0,0.0,72.0,2069.0,14.0,797.0,0.0,0.0,0.0,68.0,0.0,13.0,13.0,1709.0,0.0,809.0,56786.0,52.0,0.0,0.0,0.0,0.0,0.0,58.0,59.0,2.58,0.0,392.0,1743.0,11.0,809.0,54.0,2086.0,7.0,1120.0,44.0,809.0,347100.0,0.0,861.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,186.0,0.0,0.0,0.0,13.0,1578.0,0.0,0.0,218.0,0.0,48.0,4053.0,0.0,0.0,12.0,0.0,56.0,0.0,44.0,0.0,30.0,60.0,0.0,0.0,12.0,0.0,5.0,0.0,30.5,0.0,83.0,52.0,0.0,0.0,2033.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,484530004011,48453000401,48453,48453,48,453,000401,1,1500000US484530004011,484530004011,1,BG,839805,0,"POLYGON ((-97.72013 30.294284, -97.719719 30.294945, -97.71356399999999 30.291765, -97.71842599999999 30.284411, -97.727401 30.283078, -97.72013 30.294284))"
484530004012,0.0,48,453,000401,2,0.0,43.0,0.0,0.0,0.0,0.0,1103.0,926.0,0.0,0.0,0.0,20.0,0.0,21.0,0.0,0.0,0.0,2001.0,147.0,0.0,17.0,926.0,5.0,1.0,69.0,1758.0,14.0,655.0,0.0,0.0,0.0,68.0,0.0,0.0,13.0,775.0,0.0,926.0,22289.0,156.0,0.0,0.0,0.0,0.0,5.0,15.0,760.0,1.9,0.0,785.0,1308.0,58.0,926.0,54.0,2001.0,0.0,1057.0,82.0,926.0,464000.0,0.0,1082.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,400.0,0.0,226.0,4053.0,0.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,30.0,55.0,0.0,0.0,0.0,0.0,5.0,0.0,23.7,0.0,7.0,52.0,0.0,0.0,1960.0,0.0,1082.0,0.0,0.0,0.0,0.0,7.0,484530004012,48453000401,48453,48453,48,453,000401,2,1500000US484530004012,484530004012,2,BG,1342888,0,"POLYGON ((-97.73430399999999 30.280372, -97.733547 30.280852, -97.73405299999999 30.283213, -97.73360699999999 30.287574, -97.73409599999999 30.28818, -97.73361299999999 30.28906, -97.729406 30.291082, -97.727282 30.297486, -97.723286 30.295792, -97.72013 30.294284, -97.727401 30.283078, -97.72899 30.280654, -97.730048 30.278506, -97.735709 30.279977, -97.73430399999999 30.280372))"
484530004021,0.0,48,453,000402,1,0.0,18.0,0.0,6.0,0.0,28.0,902.0,659.0,0.0,20.0,0.0,17.0,0.0,43.0,0.0,0.0,40.0,1182.0,0.0,0.0,11.0,659.0,0.0,0.0,42.0,1182.0,150.0,438.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,904.0,0.0,659.0,48805.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.79,0.0,448.0,1173.0,6.0,659.0,13.0,1182.0,0.0,619.0,33.0,659.0,356000.0,0.0,667.0,0.0,5.0,0.0,13.0,6.0,0.0,0.0,28.0,81.0,0.0,18.0,0.0,13.0,884.0,0.0,37.0,186.0,0.0,22.0,3163.0,0.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,19.0,47.0,0.0,14.0,0.0,0.0,6.0,0.0,29.4,0.0,26.0,48.0,0.0,0.0,1122.0,0.0,667.0,0.0,0.0,25.0,0.0,0.0,484530004021,48453000402,48453,48453,48,453,000402,1,1500000US484530004021,484530004021,1,BG,495745,0,"POLYGON ((-97.71842599999999 30.284411, -97.71356399999999 30.291765, -97.708112 30.289222, -97.70714799999999 30.289196, -97.70684299999999 30.287626, -97.70631299999999 30.286265, -97.71544299999999 30.284889, -97.71842599999999 30.284411))"
484530004022,7.0,48,453,000402,2,34.0,24.0,0.0,7.0,0.0,28.0,647.0,423.0,0.0,20.0,0.0,219.0,0.0,28.0,21.0,29.0,40.0,1416.0,184.0,0.0,13.0,423.0,16.0,44.0,84.0,1179.0,150.0,394.0,7.0,0.0,0.0,6.0,22.0,0.0,25.0,957.0,0.0,423.0,18116.0,48.0,19.0,0.0,0.0,0.0,16.0,111.0,270.0,2.79,0.0,260.0,896.0,21.0,423.0,494.0,1416.0,6.0,992.0,35.0,423.0,242700.0,0.0,471.0,85.0,0.0,0.0,13.0,14.0,0.0,3.0,28.0,129.0,0.0,18.0,7.0,34.0,623.0,0.0,37.0,192.0,0.0,42.0,3163.0,13.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,19.0,31.0,0.0,14.0,39.0,0.0,6.0,0.0,32.2,0.0,17.0,48.0,0.0,13.0,1169.0,0.0,471.0,14.0,0.0,25.0,0.0,101.0,484530004022,48453000402,48453,48453,48,453,000402,2,1500000US484530004022,484530004022,2,BG,428166,0,"POLYGON ((-97.71544299999999 30.284889, -97.70631299999999 30.286265, -97.70394499999999 30.282572, -97.70849699999999 30.281826, -97.714288 30.280957, -97.715053 30.282903, -97.71544299999999 30.284889))"
484530004023,0.0,48,453,000402,3,24.0,17.0,0.0,0.0,0.0,28.0,679.0,392.0,0.0,20.0,0.0,0.0,0.0,21.0,0.0,0.0,40.0,802.0,49.0,0.0,8.0,392.0,0.0,0.0,85.0,802.0,150.0,259.0,0.0,0.0,0.0,6.0,20.0,0.0,25.0,713.0,0.0,392.0,36457.0,143.0,4.0,0.0,0.0,0.0,27.0,27.0,127.0,2.05,0.0,192.0,972.0,0.0,392.0,230.0,802.0,0.0,331.0,30.0,392.0,352900.0,0.0,535.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,28.0,20.0,0.0,18.0,0.0,0.0,662.0,0.0,37.0,72.0,0.0,31.0,3163.0,11.0,0.0,0.0,0.0,15.0,0.0,37.0,0.0,19.0,48.0,0.0,0.0,0.0,0.0,8.0,0.0,40.2,0.0,21.0,48.0,0.0,0.0,781.0,0.0,535.0,0.0,0.0,25.0,0.0,15.0,484530004023,48453000402,48453,48453,48,453,000402,3,1500000US484530004023,484530004023,3,BG,619672,0,"POLYGON ((-97.72899 30.280654, -97.727401 30.283078, -97.71842599999999 30.284411, -97.71544299999999 30.284889, -97.715053 30.282903, -97.714288 30.280957, -97.717271 30.280438, -97.721237 30.279806, -97.728117 30.278627, -97.730048 30.278506, -97.72899 30.280654))"
484530005001,0.0,48,453,000500,1,0.0,85.0,0.0,0.0,0.0,0.0,547.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,69.0,0.0,0.0,451.0,0.0,0.0,0.0,849.0,24.0,255.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,486.0,0.0,451.0,19918.0,126.0,0.0,0.0,0.0,0.0,0.0,28.0,464.0,1.88,0.0,425.0,1045.0,0.0,451.0,0.0,849.0,0.0,381.0,143.0,451.0,443495.9349593496,40.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,462.0,0.0,116.0,164.0,0.0,186.0,4486.0,0.0,0.0,0.0,0.0,96.0,0.0,59.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,17.0,49.0,0.0,0.0,849.0,0.0,577.0,0.0,0.0,4.0,0.0,0.0,484530005001,48453000500,48453,48453,48,453,000500,1,1500000US484530005001,484530005001,1,BG,140441,0,"POLYGON ((-97.736222 30.296332, -97.73297199999999 30.294735, -97.732467 30.294535, -97.734735 30.290956, -97.735705 30.292202, -97.736025 30.293176, -97.73750699999999 30.294301, -97.736222 30.296332))"
484530005002,2.0,48,453,000500,2,0.0,27.0,0.0,2.0,2.0,0.0,505.0,394.0,0.0,0.0,0.0,26.0,0.0,10.0,1.0,0.0,0.0,767.0,75.0,0.0,0.0,394.0,1.0,0.0,25.0,767.0,24.0,290.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,510.0,0.0,394.0,20129.0,302.0,0.0,0.0,0.0,0.0,0.0,26.0,269.0,1.9,0.0,340.0,1068.0,2.0,394.0,16.0,767.0,11.0,482.0,29.0,394.0,426682.6923076923,40.0,696.0,26.0,0.0,0.0,0.0,10.0,0.0,15.0,14.0,38.0,0.0,26.0,0.0,0.0,478.0,0.0,116.0,67.0,0.0,81.0,4486.0,0.0,0.0,0.0,0.0,96.0,0.0,59.0,0.0,15.0,29.0,0.0,28.0,0.0,0.0,24.0,0.0,28.1,0.0,0.0,49.0,0.0,0.0,731.0,0.0,696.0,3.0,0.0,4.0,0.0,0.0,484530005002,48453000500,48453,48453,48,453,000500,2,1500000US484530005002,484530005002,2,BG,221303,0,"POLYGON ((-97.733548 30.30053, -97.729778 30.298707, -97.732467 30.294535, -97.73297199999999 30.294735, -97.736222 30.296332, -97.733548 30.30053))"
484530005003,0.0,48,453,000500,3,0.0,39.0,0.0,0.0,0.0,0.0,688.0,461.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,0.0,0.0,1120.0,0.0,0.0,11.0,461.0,0.0,0.0,11.0,1079.0,24.0,277.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,665.0,0.0,461.0,44333.0,82.0,0.0,0.0,0.0,0.0,0.0,13.0,331.0,2.34,0.0,301.0,1230.0,11.0,461.0,0.0,1120.0,0.0,522.0,26.0,461.0,539900.0,40.0,543.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,87.0,0.0,26.0,0.0,0.0,649.0,0.0,116.0,134.0,0.0,23.0,4486.0,0.0,0.0,0.0,0.0,96.0,0.0,59.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,45.0,49.0,0.0,0.0,1093.0,0.0,543.0,0.0,0.0,4.0,0.0,0.0,484530005003,48453000500,48453,48453,48,453,000500,3,1500000US484530005003,484530005003,3,BG,393926,0,"POLYGON ((-97.734735 30.290956, -97.732467 30.294535, -97.729778 30.298707, -97.727282 30.297486, -97.729406 30.291082, -97.73361299999999 30.28906, -97.73409599999999 30.28818, -97.73468799999999 30.289326, -97.734735 30.290956))"
484530005004,0.0,48,453,000500,4,0.0,24.0,0.0,12.0,0.0,0.0,1171.0,769.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1750.0,42.0,0.0,0.0,769.0,13.0,0.0,27.0,1727.0,24.0,602.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,1131.0,0.0,769.0,40899.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,454.0,2.25,0.0,554.0,1163.0,13.0,769.0,4.0,1750.0,0.0,957.0,35.0,769.0,734400.0,40.0,819.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,14.0,115.0,0.0,26.0,0.0,0.0,1147.0,0.0,116.0,173.0,0.0,153.0,4486.0,14.0,0.0,0.0,0.0,96.0,0.0,59.0,0.0,15.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,107.0,49.0,0.0,0.0,1694.0,0.0,819.0,0.0,0.0,4.0,0.0,0.0,484530005004,48453000500,48453,48453,48,453,000500,4,1500000US484530005004,484530005004,4,BG,396360,0,"POLYGON ((-97.738147 30.302741, -97.733548 30.30053, -97.736222 30.296332, -97.73750699999999 30.294301, -97.74210000000001 30.296504, -97.738147 30.302741))"
484530006011,0.0,48,453,000601,1,0.0,22.0,0.0,0.0,0.0,0.0,462.0,295.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,9.0,1271.0,87.0,0.0,0.0,295.0,0.0,0.0,24.0,806.0,15.0,225.0,0.0,0.0,0.0,495.0,0.0,46.0,276.0,231.0,0.0,295.0,8942.0,67.0,0.0,0.0,0.0,0.0,0.0,33.0,476.0,2.73,0.0,291.0,1060.0,11.0,295.0,63.0,1271.0,0.0,802.0,34.0,295.0,837500.0,0.0,362.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,440.0,0.0,13.0,216.0,0.0,208.0,10147.0,0.0,0.0,0.0,5.0,955.0,16.0,37.0,0.0,0.0,52.0,0.0,46.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,18.0,0.0,0.0,1267.0,0.0,362.0,0.0,0.0,145.0,0.0,0.0,484530006011,48453000601,48453,48453,48,453,000601,1,1500000US484530006011,484530006011,1,BG,197089,0,"POLYGON ((-97.74210000000001 30.296504, -97.73750699999999 30.294301, -97.736025 30.293176, -97.736583 30.291654, -97.74115399999999 30.291985, -97.742817 30.295429, -97.74210000000001 30.296504))"
