index,B25024_001E,state,county,tract,block group,B16004_029E,B25044_010E,B19301_001E,B15003_002E,B15003_001E,B27001_023E,B15003_004E,B15003_016E,B01001_026E,B16004_051E,B19055_001E,B15003_003E,B16004_066E,B27001_017E,B01001_021E,B01001_027E,B16004_035E,B15003_005E,C24010_001E,B16004_007E,B15003_013E,B01001_049E,B25024_010E,B16004_062E,B03002_001E,B01001_024E,B01001_001E,B16004_022E,B16004_018E,B15003_008E,B17021_002E,B03002_005E,B03002_012E,B27001_005E,B25044_003E,B01001_048E,B16004_034E,B27001_033E,B03002_006E,C24010_038E,B16004_030E,B15003_006E,B25002_001E,C24010_068E,B16004_061E,B15003_014E,B17021_001E,B16004_052E,B15003_010E,B27001_042E,B16004_001E,B25002_003E,B25010_001E,B27001_011E,B27001_020E,B16004_040E,B15003_015E,C24010_055E,B01001_022E,B16004_067E,B27001_026E,B27001_048E,B01001_023E,B01002_001E,B27001_014E,B01001_045E,B16004_057E,B01001_044E,B27001_036E,B19001_017E,B03002_004E,C24010_032E,B23025_003E,B19055_002E,B25003_003E,B27001_057E,B01001_046E,B15003_011E,B27001_045E,B16004_039E,B16004_012E,B01001_025E,B16004_008E,B27001_001E,B16004_017E,B11005_005E,B25077_001E,B15003_007E,B27001_029E,B15003_012E,B01001_003E,B16004_045E,B25003_001E,B16004_023E,B15003_009E,B11001_006E,B23025_005E,B16004_044E,B25044_001E,B27001_008E,B27001_039E,B16004_056E,B16004_013E,C24010_019E,B01001_020E,B11005_003E,B25064_001E,B27001_054E,B19001_001E,B27001_051E,B11001_001E,B01001_047E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
482012211002,362.0,48,201,221100,2,51.0,0.0,9845.0,52.0,689.0,39.0,0.0,0.0,639.0,29.0,318.0,0.0,0.0,103.0,14.0,91.0,0.0,0.0,396.0,19.0,65.0,25.0,6.0,0.0,1294.0,0.0,1294.0,0.0,0.0,70.0,697.0,0.0,1185.0,6.0,0.0,0.0,0.0,0.0,0.0,143.0,201.0,12.0,362.0,0.0,0.0,17.0,1294.0,50.0,86.0,104.0,1164.0,44.0,4.07,166.0,110.0,0.0,32.0,70.0,0.0,0.0,0.0,98.0,0.0,26.9,144.0,0.0,0.0,0.0,35.0,0.0,0.0,90.0,403.0,95.0,117.0,0.0,0.0,35.0,123.0,0.0,0.0,29.0,0.0,3830.0,0.0,84.0,75100.0,11.0,29.0,0.0,39.0,0.0,318.0,0.0,17.0,71.0,7.0,0.0,318.0,47.0,84.0,0.0,0.0,47.0,42.0,174.0,1094.0,18.0,318.0,61.0,318.0,0.0,482012211002,48201221100,48201,48201,48,201,221100,2,1500000US482012211002,482012211002,2,BG,745099,0,"POLYGON ((-95.36196699999999 29.859214, -95.349904 29.85944, -95.34985499999999 29.853562, -95.359183 29.853422, -95.36017099999999 29.853315, -95.36011999999999 29.851716, -95.36033399999999 29.851757, -95.362218 29.859198, -95.36196699999999 29.859214))"
482012211003,294.0,48,201,221100,3,68.0,0.0,11756.0,54.0,627.0,39.0,0.0,0.0,528.0,7.0,288.0,0.0,0.0,103.0,7.0,67.0,0.0,0.0,380.0,50.0,58.0,0.0,16.0,0.0,1065.0,0.0,1065.0,0.0,0.0,35.0,405.0,0.0,991.0,6.0,0.0,5.0,0.0,0.0,0.0,129.0,165.0,0.0,294.0,0.0,0.0,36.0,1065.0,61.0,103.0,104.0,957.0,6.0,3.7,166.0,110.0,0.0,22.0,50.0,0.0,0.0,0.0,98.0,0.0,32.3,144.0,0.0,0.0,24.0,35.0,0.0,12.0,157.0,405.0,78.0,139.0,0.0,26.0,20.0,123.0,0.0,0.0,0.0,0.0,3830.0,0.0,48.0,99200.0,0.0,29.0,17.0,41.0,0.0,288.0,0.0,15.0,33.0,25.0,0.0,288.0,47.0,84.0,0.0,0.0,5.0,41.0,163.0,947.0,18.0,288.0,61.0,288.0,7.0,482012211003,48201221100,48201,48201,48,201,221100,3,1500000US482012211003,482012211003,3,BG,665882,0,"POLYGON ((-95.36011999999999 29.851716, -95.36017099999999 29.853315, -95.359183 29.853422, -95.34985499999999 29.853562, -95.34972399999999 29.850217, -95.348629 29.848072, -95.349795 29.848065, -95.352074 29.84804, -95.358823 29.846537, -95.35905099999999 29.846498, -95.36033399999999 29.851757, -95.36011999999999 29.851716))"
482012212001,573.0,48,201,221200,1,304.0,0.0,14889.0,36.0,1188.0,179.0,0.0,0.0,1046.0,0.0,519.0,0.0,0.0,214.0,0.0,99.0,0.0,39.0,1046.0,22.0,16.0,11.0,0.0,0.0,2039.0,0.0,2039.0,0.0,0.0,21.0,317.0,0.0,1759.0,0.0,9.0,13.0,0.0,33.0,0.0,467.0,108.0,0.0,573.0,0.0,0.0,0.0,2039.0,0.0,41.0,305.0,1823.0,54.0,3.93,140.0,179.0,0.0,41.0,87.0,44.0,0.0,19.0,187.0,0.0,30.2,393.0,0.0,0.0,56.0,52.0,0.0,105.0,182.0,1074.0,157.0,295.0,0.0,12.0,20.0,122.0,0.0,0.0,0.0,0.0,6732.0,0.0,129.0,89600.0,26.0,0.0,43.0,117.0,0.0,519.0,0.0,0.0,142.0,28.0,0.0,519.0,171.0,353.0,0.0,0.0,52.0,19.0,221.0,1246.0,0.0,519.0,72.0,519.0,0.0,482012212001,48201221200,48201,48201,48,201,221200,1,1500000US482012212001,482012212001,1,BG,704494,0,"POLYGON ((-95.371938 29.870209, -95.36814 29.870262, -95.36508499999999 29.870732, -95.362218 29.859198, -95.36280499999999 29.859159, -95.363641 29.86251, -95.37206399999999 29.862336, -95.371938 29.870209))"
482012212002,352.0,48,201,221200,2,141.0,0.0,13925.0,13.0,725.0,179.0,0.0,0.0,731.0,0.0,352.0,0.0,0.0,214.0,0.0,76.0,0.0,0.0,591.0,97.0,64.0,0.0,0.0,0.0,1239.0,0.0,1239.0,0.0,0.0,0.0,322.0,0.0,1209.0,0.0,0.0,0.0,0.0,33.0,0.0,321.0,135.0,0.0,352.0,0.0,0.0,22.0,1239.0,45.0,84.0,305.0,1063.0,0.0,3.52,140.0,179.0,0.0,9.0,220.0,0.0,0.0,19.0,187.0,0.0,28.7,393.0,13.0,0.0,32.0,52.0,0.0,0.0,44.0,600.0,73.0,109.0,0.0,40.0,0.0,122.0,0.0,0.0,0.0,0.0,6732.0,0.0,102.0,105400.0,9.0,0.0,32.0,100.0,0.0,352.0,0.0,32.0,122.0,9.0,0.0,352.0,171.0,353.0,0.0,0.0,76.0,11.0,158.0,845.0,0.0,352.0,72.0,352.0,0.0,482012212002,48201221200,48201,48201,48,201,221200,2,1500000US482012212002,482012212002,2,BG,318155,0,"POLYGON ((-95.37206399999999 29.862336, -95.363641 29.86251, -95.36280499999999 29.859159, -95.36471 29.859034, -95.372012 29.859038, -95.372028 29.860186, -95.37206399999999 29.862336))"
482012212003,828.0,48,201,221200,3,157.0,20.0,12584.0,234.0,1893.0,179.0,0.0,19.0,1789.0,21.0,781.0,0.0,0.0,214.0,21.0,125.0,0.0,0.0,1451.0,83.0,266.0,16.0,29.0,0.0,3454.0,0.0,3454.0,0.0,0.0,54.0,1129.0,0.0,3234.0,0.0,0.0,35.0,0.0,33.0,0.0,583.0,666.0,0.0,828.0,0.0,0.0,0.0,3454.0,120.0,119.0,305.0,3166.0,47.0,4.42,140.0,179.0,0.0,45.0,235.0,0.0,0.0,19.0,187.0,48.0,28.2,393.0,15.0,0.0,16.0,52.0,15.0,111.0,293.0,1459.0,91.0,264.0,0.0,70.0,56.0,122.0,0.0,0.0,33.0,22.0,6732.0,0.0,255.0,88400.0,64.0,0.0,104.0,163.0,0.0,781.0,0.0,37.0,209.0,8.0,0.0,781.0,171.0,353.0,0.0,0.0,74.0,0.0,524.0,1114.0,0.0,781.0,72.0,781.0,0.0,482012212003,48201221200,48201,48201,48,201,221200,3,1500000US482012212003,482012212003,3,BG,1477963,0,"POLYGON ((-95.384913 29.87005, -95.371938 29.870209, -95.37206399999999 29.862336, -95.372028 29.860186, -95.372012 29.859038, -95.37281299999999 29.859281, -95.37630299999999 29.859407, -95.383421 29.859259, -95.38470699999999 29.859438, -95.384913 29.87005))"
482012213001,536.0,48,201,221300,1,254.0,12.0,12632.0,72.0,1093.0,201.0,16.0,135.0,1044.0,12.0,491.0,0.0,0.0,666.0,9.0,105.0,0.0,0.0,799.0,155.0,81.0,0.0,0.0,0.0,2018.0,0.0,2018.0,0.0,0.0,46.0,782.0,0.0,1830.0,42.0,0.0,0.0,0.0,74.0,120.0,303.0,245.0,30.0,536.0,0.0,0.0,59.0,2018.0,0.0,133.0,273.0,1900.0,45.0,4.11,136.0,309.0,14.0,15.0,124.0,0.0,0.0,24.0,103.0,0.0,26.5,429.0,0.0,0.0,0.0,381.0,0.0,0.0,224.0,813.0,115.0,261.0,0.0,20.0,38.0,409.0,0.0,0.0,0.0,0.0,9920.0,0.0,197.0,105000.0,0.0,0.0,55.0,13.0,0.0,491.0,0.0,0.0,253.0,14.0,0.0,491.0,220.0,256.0,0.0,0.0,45.0,32.0,217.0,1041.0,22.0,491.0,408.0,491.0,12.0,482012213001,48201221300,48201,48201,48,201,221300,1,1500000US482012213001,482012213001,1,BG,741124,0,"POLYGON ((-95.37188999999999 29.851835, -95.360996 29.851911, -95.36033399999999 29.851757, -95.35905099999999 29.846498, -95.360294 29.846301, -95.36832899999999 29.846191, -95.36935199999999 29.846089, -95.37176599999999 29.845669, -95.37188999999999 29.851835))"
482012213002,257.0,48,201,221300,2,46.0,0.0,10984.0,13.0,633.0,201.0,0.0,0.0,774.0,0.0,257.0,0.0,0.0,666.0,14.0,58.0,0.0,0.0,554.0,12.0,67.0,0.0,0.0,0.0,1263.0,0.0,1263.0,0.0,0.0,0.0,214.0,0.0,1214.0,42.0,0.0,0.0,0.0,74.0,0.0,302.0,85.0,21.0,257.0,0.0,0.0,60.0,1263.0,0.0,16.0,273.0,1176.0,0.0,4.91,136.0,309.0,0.0,45.0,164.0,7.0,0.0,24.0,103.0,0.0,25.0,429.0,0.0,0.0,12.0,381.0,0.0,34.0,76.0,581.0,21.0,117.0,0.0,8.0,0.0,409.0,0.0,0.0,0.0,0.0,9920.0,0.0,58.0,98100.0,0.0,0.0,55.0,29.0,0.0,257.0,0.0,0.0,0.0,27.0,0.0,257.0,220.0,256.0,0.0,0.0,69.0,0.0,173.0,999.0,22.0,257.0,408.0,257.0,0.0,482012213002,48201221300,48201,48201,48,201,221300,2,1500000US482012213002,482012213002,2,BG,333985,0,"POLYGON ((-95.372012 29.859038, -95.36471 29.859034, -95.36280499999999 29.859159, -95.362218 29.859198, -95.36033399999999 29.851757, -95.360996 29.851911, -95.36215299999999 29.856493, -95.36800599999999 29.856469, -95.368011 29.855925, -95.371943 29.855859, -95.372012 29.859038))"
482012213003,553.0,48,201,221300,3,190.0,0.0,15251.0,93.0,1100.0,201.0,0.0,16.0,766.0,0.0,508.0,0.0,0.0,666.0,40.0,96.0,0.0,0.0,767.0,48.0,112.0,0.0,27.0,0.0,1732.0,0.0,1732.0,0.0,0.0,0.0,417.0,39.0,1662.0,42.0,0.0,0.0,0.0,74.0,0.0,249.0,403.0,0.0,553.0,0.0,0.0,0.0,1732.0,50.0,333.0,273.0,1636.0,45.0,3.41,136.0,309.0,0.0,0.0,94.0,0.0,0.0,24.0,103.0,0.0,34.5,429.0,0.0,0.0,53.0,381.0,0.0,0.0,155.0,825.0,133.0,215.0,0.0,0.0,44.0,409.0,0.0,0.0,0.0,0.0,9920.0,0.0,91.0,119100.0,40.0,0.0,12.0,0.0,0.0,508.0,0.0,0.0,56.0,58.0,0.0,508.0,220.0,256.0,0.0,0.0,30.0,24.0,244.0,698.0,22.0,508.0,408.0,508.0,10.0,482012213003,48201221300,48201,48201,48,201,221300,3,1500000US482012213003,482012213003,3,BG,489007,0,"POLYGON ((-95.371943 29.855859, -95.368011 29.855925, -95.36800599999999 29.856469, -95.36215299999999 29.856493, -95.360996 29.851911, -95.37188999999999 29.851835, -95.371904 29.853393, -95.371943 29.855859))"
482012213004,626.0,48,201,221300,4,112.0,41.0,15130.0,48.0,1238.0,201.0,17.0,28.0,983.0,0.0,605.0,0.0,0.0,666.0,0.0,33.0,0.0,17.0,896.0,63.0,161.0,0.0,26.0,0.0,2095.0,0.0,2095.0,0.0,0.0,80.0,914.0,0.0,1907.0,42.0,0.0,23.0,0.0,74.0,0.0,227.0,271.0,0.0,626.0,0.0,0.0,41.0,2095.0,37.0,117.0,273.0,1905.0,21.0,3.46,136.0,309.0,0.0,0.0,105.0,23.0,0.0,24.0,103.0,11.0,32.1,429.0,12.0,0.0,47.0,381.0,0.0,24.0,385.0,896.0,161.0,285.0,0.0,16.0,13.0,409.0,0.0,0.0,0.0,0.0,9920.0,0.0,63.0,123100.0,10.0,0.0,0.0,157.0,0.0,605.0,0.0,28.0,76.0,0.0,0.0,605.0,220.0,256.0,0.0,0.0,28.0,14.0,188.0,908.0,22.0,605.0,408.0,605.0,11.0,482012213004,48201221300,48201,48201,48,201,221300,4,1500000US482012213004,482012213004,4,BG,1084554,0,"POLYGON ((-95.384615 29.854291, -95.381857 29.854384, -95.381305 29.853185, -95.371904 29.853393, -95.37188999999999 29.851835, -95.37176599999999 29.845669, -95.377743 29.845595, -95.38434099999999 29.845513, -95.384478 29.845521, -95.384615 29.854291))"
482012213005,620.0,48,201,221300,5,95.0,0.0,15057.0,78.0,1663.0,201.0,0.0,0.0,1276.0,0.0,620.0,0.0,0.0,666.0,0.0,112.0,0.0,0.0,1207.0,0.0,60.0,0.0,0.0,0.0,2812.0,0.0,2812.0,0.0,0.0,0.0,139.0,0.0,2709.0,42.0,28.0,11.0,0.0,74.0,0.0,384.0,201.0,64.0,620.0,0.0,0.0,301.0,2812.0,44.0,109.0,273.0,2700.0,0.0,4.54,136.0,309.0,0.0,15.0,94.0,0.0,0.0,24.0,103.0,14.0,30.9,429.0,0.0,0.0,0.0,381.0,0.0,0.0,108.0,1264.0,123.0,65.0,0.0,67.0,0.0,409.0,0.0,0.0,14.0,0.0,9920.0,0.0,89.0,102000.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,49.0,138.0,57.0,0.0,620.0,220.0,256.0,0.0,0.0,71.0,0.0,393.0,1033.0,22.0,620.0,408.0,620.0,16.0,482012213005,48201221300,48201,48201,48,201,221300,5,1500000US482012213005,482012213005,5,BG,783278,0,"POLYGON ((-95.38470699999999 29.859438, -95.383421 29.859259, -95.37630299999999 29.859407, -95.37281299999999 29.859281, -95.372012 29.859038, -95.371943 29.855859, -95.371904 29.853393, -95.381305 29.853185, -95.381857 29.854384, -95.384615 29.854291, -95.38470699999999 29.859438))"
482012214001,281.0,48,201,221400,1,19.0,51.0,11372.0,88.0,512.0,148.0,0.0,0.0,292.0,25.0,254.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,295.0,0.0,65.0,0.0,29.0,0.0,815.0,0.0,815.0,0.0,0.0,0.0,263.0,0.0,709.0,0.0,0.0,6.0,0.0,94.0,0.0,52.0,152.0,0.0,281.0,0.0,0.0,50.0,815.0,33.0,49.0,345.0,790.0,27.0,3.21,242.0,241.0,0.0,0.0,21.0,33.0,0.0,0.0,182.0,0.0,31.5,274.0,0.0,0.0,0.0,188.0,0.0,106.0,122.0,391.0,72.0,91.0,0.0,0.0,25.0,198.0,0.0,0.0,0.0,20.0,5977.0,0.0,63.0,82300.0,21.0,0.0,0.0,25.0,0.0,254.0,0.0,0.0,75.0,96.0,0.0,254.0,171.0,302.0,0.0,0.0,18.0,0.0,118.0,854.0,30.0,254.0,81.0,254.0,25.0,482012214001,48201221400,48201,48201,48,201,221400,1,1500000US482012214001,482012214001,1,BG,399587,0,"POLYGON ((-95.397768 29.853178, -95.395032 29.85332, -95.390974 29.853367, -95.39083699999999 29.845544, -95.39240799999999 29.845533, -95.392955 29.845524, -95.39638599999999 29.85037, -95.39791799999999 29.852533, -95.397768 29.853178))"
482012214002,685.0,48,201,221400,2,286.0,41.0,15660.0,79.0,1253.0,148.0,0.0,0.0,1018.0,31.0,645.0,0.0,0.0,307.0,62.0,78.0,0.0,0.0,1048.0,24.0,123.0,9.0,75.0,0.0,1983.0,0.0,1983.0,0.0,0.0,25.0,313.0,17.0,1806.0,0.0,0.0,10.0,0.0,94.0,0.0,405.0,202.0,18.0,685.0,0.0,0.0,112.0,1983.0,60.0,226.0,345.0,1881.0,40.0,3.07,242.0,241.0,0.0,93.0,266.0,29.0,0.0,0.0,182.0,16.0,30.7,274.0,7.0,0.0,14.0,188.0,0.0,50.0,402.0,1135.0,112.0,349.0,0.0,30.0,58.0,198.0,0.0,0.0,0.0,0.0,5977.0,0.0,50.0,109800.0,30.0,0.0,0.0,24.0,0.0,645.0,0.0,0.0,56.0,87.0,0.0,645.0,171.0,302.0,0.0,0.0,29.0,0.0,200.0,939.0,30.0,645.0,81.0,645.0,13.0,482012214002,48201221400,48201,48201,48,201,221400,2,1500000US482012214002,482012214002,2,BG,964051,0,"POLYGON ((-95.391082 29.859664, -95.385662 29.859638, -95.38470699999999 29.859438, -95.384615 29.854291, -95.384478 29.845521, -95.385036 29.845536, -95.38734599999999 29.84551, -95.38956499999999 29.845504, -95.39083699999999 29.845544, -95.390974 29.853367, -95.391082 29.859664))"
482012214003,1119.0,48,201,221400,3,214.0,114.0,10717.0,85.0,1764.0,148.0,27.0,103.0,1632.0,14.0,902.0,0.0,0.0,307.0,32.0,203.0,0.0,0.0,1189.0,149.0,227.0,22.0,0.0,0.0,3179.0,0.0,3179.0,0.0,0.0,0.0,1095.0,0.0,2882.0,0.0,14.0,0.0,0.0,94.0,0.0,412.0,558.0,38.0,1119.0,0.0,0.0,36.0,3179.0,13.0,101.0,345.0,2826.0,217.0,3.52,242.0,241.0,0.0,55.0,225.0,0.0,0.0,0.0,182.0,27.0,27.4,274.0,0.0,0.0,24.0,188.0,0.0,96.0,202.0,1220.0,102.0,603.0,0.0,29.0,51.0,198.0,0.0,0.0,14.0,25.0,5977.0,0.0,169.0,100400.0,32.0,0.0,142.0,150.0,0.0,902.0,0.0,44.0,96.0,31.0,0.0,902.0,171.0,302.0,0.0,0.0,113.0,36.0,434.0,822.0,30.0,902.0,81.0,902.0,13.0,482012214003,48201221400,48201,48201,48,201,221400,3,1500000US482012214003,482012214003,3,BG,655757,0,"POLYGON ((-95.401962 29.859592, -95.39492399999999 29.859639, -95.391082 29.859664, -95.390974 29.853367, -95.395032 29.85332, -95.397768 29.853178, -95.39791799999999 29.852533, -95.40130599999999 29.857205, -95.40257799999999 29.859395, -95.401962 29.859592))"
482012215001,827.0,48,201,221500,1,238.0,35.0,10370.0,178.0,1379.0,66.0,0.0,38.0,1538.0,0.0,772.0,0.0,0.0,187.0,30.0,14.0,0.0,0.0,1126.0,237.0,74.0,10.0,147.0,0.0,2645.0,10.0,2645.0,0.0,0.0,60.0,1015.0,0.0,2482.0,0.0,124.0,10.0,0.0,0.0,10.0,492.0,665.0,0.0,827.0,0.0,0.0,45.0,2645.0,62.0,75.0,355.0,2591.0,55.0,3.43,455.0,316.0,0.0,44.0,359.0,16.0,0.0,0.0,204.0,12.0,25.8,351.0,0.0,0.0,15.0,121.0,0.0,59.0,233.0,1126.0,171.0,286.0,0.0,51.0,38.0,311.0,0.0,0.0,11.0,37.0,8207.0,0.0,259.0,87000.0,123.0,0.0,47.0,40.0,0.0,772.0,0.0,53.0,218.0,0.0,0.0,772.0,153.0,303.0,0.0,0.0,115.0,0.0,434.0,910.0,0.0,772.0,121.0,772.0,0.0,482012215001,48201221500,48201,48201,48,201,221500,1,1500000US482012215001,482012215001,1,BG,1150937,363,"POLYGON ((-95.395594 29.869926, -95.384913 29.87005, -95.38470699999999 29.859438, -95.385662 29.859638, -95.391082 29.859664, -95.39492399999999 29.859639, -95.394808 29.863815, -95.395594 29.869926))"
482012215002,1306.0,48,201,221500,2,210.0,84.0,11985.0,33.0,1478.0,66.0,0.0,14.0,1795.0,0.0,1131.0,0.0,0.0,187.0,0.0,188.0,0.0,0.0,1287.0,237.0,123.0,0.0,0.0,0.0,3106.0,0.0,3106.0,0.0,0.0,0.0,1654.0,0.0,2223.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,353.0,0.0,1306.0,0.0,0.0,68.0,3106.0,0.0,88.0,355.0,2712.0,175.0,2.75,455.0,316.0,0.0,79.0,160.0,0.0,0.0,0.0,204.0,0.0,23.2,351.0,0.0,0.0,0.0,121.0,0.0,840.0,301.0,1349.0,14.0,1066.0,0.0,0.0,99.0,311.0,0.0,0.0,0.0,64.0,8207.0,0.0,522.0,115434.78260869565,0.0,0.0,0.0,206.0,0.0,1131.0,0.0,57.0,520.0,62.0,0.0,1131.0,153.0,303.0,0.0,0.0,183.0,0.0,522.0,941.0,0.0,1131.0,121.0,1131.0,0.0,482012215002,48201221500,48201,48201,48,201,221500,2,1500000US482012215002,482012215002,2,BG,521583,0,"POLYGON ((-95.407923 29.869866, -95.39782799999999 29.869908, -95.397733 29.864319, -95.40506099999999 29.864265, -95.407923 29.869866))"
482012215003,699.0,48,201,221500,3,106.0,54.0,12179.0,20.0,1369.0,66.0,0.0,0.0,1213.0,0.0,699.0,0.0,0.0,187.0,24.0,215.0,0.0,0.0,988.0,169.0,152.0,37.0,12.0,0.0,2599.0,0.0,2599.0,0.0,0.0,0.0,990.0,0.0,2300.0,0.0,28.0,9.0,0.0,0.0,0.0,338.0,667.0,0.0,699.0,38.0,0.0,81.0,2456.0,0.0,249.0,355.0,2183.0,0.0,3.51,455.0,316.0,0.0,77.0,164.0,7.0,0.0,0.0,204.0,27.0,26.1,351.0,24.0,0.0,18.0,121.0,0.0,136.0,298.0,1070.0,177.0,391.0,0.0,11.0,11.0,311.0,0.0,0.0,9.0,72.0,8207.0,0.0,220.0,96500.0,0.0,0.0,26.0,201.0,0.0,699.0,0.0,106.0,166.0,82.0,0.0,699.0,153.0,303.0,0.0,0.0,63.0,17.0,363.0,697.0,0.0,699.0,121.0,699.0,40.0,482012215003,48201221500,48201,48201,48,201,221500,3,1500000US482012215003,482012215003,3,BG,587974,0,"POLYGON ((-95.40506099999999 29.864265, -95.397733 29.864319, -95.39782799999999 29.869908, -95.395594 29.869926, -95.394808 29.863815, -95.39492399999999 29.859639, -95.401962 29.859592, -95.40257799999999 29.859395, -95.40506099999999 29.864265))"
482012216001,495.0,48,201,221600,1,117.0,0.0,14487.0,122.0,1021.0,90.0,0.0,0.0,1036.0,24.0,495.0,0.0,0.0,419.0,19.0,197.0,0.0,0.0,760.0,44.0,139.0,0.0,0.0,0.0,2001.0,0.0,2001.0,0.0,0.0,0.0,537.0,0.0,1951.0,39.0,24.0,0.0,0.0,0.0,0.0,335.0,329.0,0.0,495.0,0.0,0.0,0.0,2001.0,74.0,62.0,246.0,1611.0,0.0,4.04,94.0,286.0,0.0,13.0,218.0,0.0,0.0,96.0,238.0,0.0,30.2,353.0,51.0,0.0,0.0,145.0,0.0,0.0,91.0,778.0,67.0,118.0,109.0,24.0,0.0,477.0,0.0,0.0,0.0,30.0,9861.0,0.0,216.0,116300.0,16.0,0.0,70.0,193.0,0.0,495.0,0.0,0.0,145.0,18.0,0.0,495.0,88.0,77.0,0.0,0.0,71.0,23.0,343.0,1289.0,64.0,495.0,58.0,495.0,11.0,482012216001,48201221600,48201,48201,48,201,221600,1,1500000US482012216001,482012216001,1,BG,686243,0,"POLYGON ((-95.412453 29.899646, -95.41054299999999 29.898891, -95.40981699999999 29.897077, -95.408625 29.897011, -95.407281 29.895966, -95.406066 29.896139, -95.405233 29.895209, -95.40520599999999 29.892053, -95.404101 29.889968, -95.40245299999999 29.889002, -95.40856099999999 29.888844, -95.41017599999999 29.889033, -95.412238 29.889058, -95.412324 29.893933, -95.412453 29.899646))"
482012216002,276.0,48,201,221600,2,36.0,0.0,14841.0,0.0,603.0,90.0,0.0,24.0,435.0,11.0,248.0,0.0,0.0,419.0,7.0,0.0,0.0,11.0,516.0,0.0,73.0,8.0,29.0,0.0,993.0,11.0,993.0,0.0,0.0,0.0,204.0,0.0,959.0,39.0,0.0,0.0,0.0,0.0,0.0,217.0,156.0,8.0,276.0,0.0,0.0,12.0,993.0,26.0,24.0,246.0,921.0,28.0,4.0,94.0,286.0,0.0,0.0,85.0,0.0,0.0,96.0,238.0,0.0,29.8,353.0,23.0,0.0,15.0,145.0,0.0,0.0,77.0,545.0,45.0,54.0,109.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,9861.0,0.0,41.0,80700.0,0.0,0.0,57.0,72.0,0.0,248.0,0.0,0.0,41.0,29.0,0.0,248.0,88.0,77.0,0.0,0.0,0.0,0.0,164.0,3064.814814814815,64.0,248.0,58.0,248.0,0.0,482012216002,48201221600,48201,48201,48,201,221600,2,1500000US482012216002,482012216002,2,BG,574163,0,"POLYGON ((-95.397722 29.878049, -95.396681 29.885214, -95.39457299999999 29.885218, -95.39457399999999 29.883207, -95.39108899999999 29.883226, -95.38796499999999 29.878075, -95.387643 29.877544, -95.39173599999999 29.877458, -95.39241699999999 29.877275, -95.394745 29.877237, -95.394645 29.875524, -95.397904 29.875481, -95.397722 29.878049))"
482012216003,448.0,48,201,221600,3,70.0,11.0,17100.0,23.0,1269.0,90.0,0.0,0.0,745.0,15.0,425.0,0.0,0.0,419.0,0.0,38.0,0.0,0.0,767.0,0.0,242.0,11.0,37.0,0.0,1702.0,0.0,1702.0,0.0,0.0,0.0,57.0,15.0,1629.0,39.0,30.0,120.0,0.0,0.0,0.0,271.0,576.0,0.0,448.0,0.0,0.0,52.0,1702.0,48.0,193.0,246.0,1626.0,23.0,4.0,94.0,286.0,0.0,0.0,75.0,9.0,0.0,96.0,238.0,0.0,40.9,353.0,8.0,0.0,0.0,145.0,0.0,0.0,303.0,805.0,69.0,57.0,109.0,32.0,0.0,477.0,0.0,0.0,0.0,0.0,9861.0,0.0,0.0,110400.0,81.0,0.0,30.0,38.0,0.0,425.0,0.0,0.0,47.0,38.0,0.0,425.0,88.0,77.0,0.0,0.0,0.0,0.0,159.0,836.8898186889819,64.0,425.0,58.0,425.0,0.0,482012216003,48201221600,48201,48201,48,201,221600,3,1500000US482012216003,482012216003,3,BG,1640425,0,"POLYGON ((-95.412111 29.879718, -95.41047499999999 29.875383, -95.408441 29.875388, -95.397904 29.875481, -95.394645 29.875524, -95.394745 29.877237, -95.39241699999999 29.877275, -95.39173599999999 29.877458, -95.387643 29.877544, -95.386504 29.875586, -95.384996 29.87294, -95.384913 29.87005, -95.395594 29.869926, -95.39782799999999 29.869908, -95.407923 29.869866, -95.408283 29.870575, -95.410231 29.873599, -95.411901 29.876857, -95.412111 29.879718))"
