index,B03002_021E,state,county,tract,block group,bg_fips,tract_fips,country_fips,B16004_040E,B23025_003E,B27001_017E,B27001_057E,B16004_045E,B03002_005E,B11001_001E,B16004_001E,B27001_045E,B01002_001E,B16004_012E,B16004_061E,B25003_001E,B01001_001E,B01001_048E,B01001_023E,B23025_005E,B01001_047E,B01001_045E,B16004_039E,B15003_011E,B15003_001E,B25024_001E,B16004_030E,B16004_035E,B03002_012E,B15003_012E,B15003_004E,B25010_001E,B25044_001E,B27001_005E,B16004_034E,B25002_001E,B16004_007E,B15003_014E,B27001_011E,B15003_008E,B16004_008E,B15003_003E,B16004_022E,B16004_018E,B03002_001E,C24010_032E,B19301_001E,B01001_024E,B27001_054E,B17021_002E,C24010_055E,B27001_042E,B17021_001E,B15003_010E,B19001_001E,B27001_036E,B15003_016E,C24010_019E,B25044_003E,B01001_022E,B27001_033E,B11001_006E,B25024_010E,B27001_023E,B16004_051E,B15003_006E,B15003_013E,B01001_049E,B01001_027E,B19001_017E,B01001_021E,B25077_001E,B27001_039E,B01001_046E,B01001_003E,B16004_052E,B15003_007E,B01001_044E,B15003_015E,C24010_068E,B19055_001E,B27001_051E,B27001_029E,B27001_008E,B15003_009E,C24010_001E,B25044_010E,B16004_029E,B16004_066E,B15003_005E,B01001_026E,B19055_002E,B25064_001E,B01001_025E,B15003_002E,B03002_004E,B27001_020E,B11005_005E,B25002_003E,B11005_003E,B16004_056E,B16004_044E,B27001_001E,B16004_057E,B25003_003E,B16004_017E,B16004_023E,B01001_020E,B16004_013E,B16004_062E,B27001_014E,B16004_067E,B03002_006E,B27001_026E,B27001_048E,C24010_038E,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530018642,0.0,48,453,001864,2,484530018642,48453001864,48453,0.0,1011.0,43.0,0.0,0.0,17.0,832.0,1340.0,0.0,31.1,0.0,0.0,832.0,1404.0,16.0,9.0,44.0,0.0,0.0,5.0,0.0,1033.0,1041.0,0.0,0.0,221.0,0.0,0.0,1.69,832.0,0.0,13.0,1041.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1404.0,13.0,37152.0,0.0,0.0,144.0,66.0,41.0,1383.0,0.0,832.0,0.0,33.0,118.0,0.0,30.0,9.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,585000.0,33.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,967.0,45.0,31.0,0.0,0.0,601.0,85.0,1175.0,0.0,0.0,266.0,0.0,89.0,209.0,131.0,0.0,0.0,2630.0,0.0,832.0,0.0,0.0,8.0,0.0,0.0,26.0,0.0,208.0,0.0,34.0,409.0,48453,48,453,001864,2,1500000US484530018642,484530018642,2,BG,425742,0,"POLYGON ((-97.69595299999999 30.440086, -97.69176 30.441675, -97.688694 30.441663, -97.687451 30.441103, -97.685412 30.438954, -97.685339 30.438832, -97.687629 30.435352, -97.69462 30.438673, -97.695488 30.439189, -97.69595299999999 30.440086))"
484530019011,35.0,48,453,001901,1,484530019011,48453001901,48453,0.0,1330.0,13.0,0.0,0.0,0.0,1012.0,1752.0,43.0,33.9,0.0,0.0,1012.0,1961.0,0.0,20.0,29.0,0.0,18.0,0.0,0.0,1553.0,1055.0,0.0,0.0,176.0,0.0,0.0,1.94,1012.0,49.0,0.0,1055.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1961.0,79.0,66287.0,25.0,0.0,78.0,48.0,73.0,1961.0,0.0,1012.0,54.0,0.0,82.0,15.0,64.0,0.0,101.0,0.0,47.0,0.0,0.0,0.0,21.0,113.0,190.0,0.0,535000.0,80.0,46.0,96.0,0.0,0.0,0.0,0.0,0.0,1012.0,0.0,0.0,18.0,0.0,1301.0,0.0,0.0,0.0,0.0,935.0,125.0,1438.0,0.0,0.0,0.0,34.0,50.0,43.0,219.0,0.0,0.0,6190.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,609.0,48453,48,453,001901,1,1500000US484530019011,484530019011,1,BG,921624,0,"POLYGON ((-97.786744 30.256848, -97.784577 30.258101, -97.78433299999999 30.259538, -97.785409 30.260614, -97.780728 30.262599, -97.77560299999999 30.26353, -97.77475099999999 30.263658, -97.77406099999999 30.263644, -97.773206 30.263678, -97.772944 30.263643, -97.767606 30.264095, -97.765372 30.265031, -97.768315 30.261777, -97.76888099999999 30.261681, -97.770067 30.261303, -97.77226399999999 30.259345, -97.778156 30.258055, -97.77913599999999 30.258976, -97.78135499999999 30.257395, -97.783514 30.253337, -97.78518199999999 30.253029, -97.785139 30.253606, -97.786744 30.256848))"
484530019012,0.0,48,453,001901,2,484530019012,48453001901,48453,0.0,1394.0,13.0,0.0,0.0,0.0,1156.0,2218.0,43.0,31.4,0.0,0.0,1156.0,2379.0,19.0,18.0,17.0,0.0,67.0,0.0,0.0,1575.0,1299.0,0.0,0.0,855.0,0.0,0.0,2.06,1156.0,49.0,0.0,1299.0,0.0,47.0,21.0,0.0,0.0,31.0,0.0,0.0,2379.0,20.0,57921.0,0.0,0.0,468.0,236.0,73.0,2379.0,55.0,1156.0,54.0,0.0,46.0,15.0,44.0,0.0,123.0,0.0,47.0,0.0,0.0,24.0,0.0,42.0,164.0,38.0,705400.0,80.0,37.0,119.0,0.0,0.0,0.0,0.0,0.0,1156.0,0.0,0.0,18.0,0.0,1377.0,94.0,0.0,0.0,0.0,1027.0,191.0,1269.0,0.0,0.0,0.0,34.0,140.0,143.0,252.0,0.0,0.0,6190.0,0.0,696.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,56.0,0.0,14.0,579.0,48453,48,453,001901,2,1500000US484530019012,484530019012,2,BG,2185774,0,"POLYGON ((-97.800945 30.245255, -97.79730699999999 30.244891, -97.79319099999999 30.24294, -97.79218499999999 30.241836, -97.789805 30.242137, -97.788865 30.243431, -97.788899 30.245601, -97.789479 30.246395, -97.79216799999999 30.247833, -97.796216 30.247716, -97.79677599999999 30.248652, -97.795716 30.253427, -97.79125999999999 30.25509, -97.79089499999999 30.255187, -97.786744 30.256848, -97.785139 30.253606, -97.78518199999999 30.253029, -97.78571599999999 30.248939, -97.78546899999999 30.248167, -97.78462599999999 30.246497, -97.78236 30.243652, -97.793111 30.235986, -97.79655699999999 30.234042, -97.797907 30.23552, -97.802487 30.244692, -97.800945 30.245255))"
484530019013,117.0,48,453,001901,3,484530019013,48453001901,48453,0.0,1171.0,13.0,0.0,0.0,0.0,807.0,1734.0,43.0,34.9,0.0,0.0,807.0,1850.0,35.0,0.0,46.0,0.0,15.0,0.0,0.0,1334.0,845.0,0.0,0.0,453.0,0.0,0.0,2.29,807.0,49.0,0.0,845.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1850.0,0.0,55420.0,0.0,0.0,55.0,94.0,73.0,1850.0,0.0,807.0,54.0,9.0,28.0,0.0,22.0,0.0,58.0,0.0,47.0,0.0,0.0,23.0,0.0,42.0,137.0,64.0,587400.0,80.0,21.0,74.0,0.0,0.0,74.0,22.0,0.0,807.0,0.0,0.0,18.0,0.0,1125.0,23.0,17.0,0.0,17.0,969.0,155.0,1635.0,23.0,0.0,20.0,34.0,46.0,38.0,172.0,0.0,0.0,6190.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,616.0,48453,48,453,001901,3,1500000US484530019013,484530019013,3,BG,860491,0,"POLYGON ((-97.78571599999999 30.248939, -97.78518199999999 30.253029, -97.783514 30.253337, -97.78135499999999 30.257395, -97.77913599999999 30.258976, -97.778156 30.258055, -97.77226399999999 30.259345, -97.772819 30.257992, -97.775291 30.256859, -97.77704299999999 30.254729, -97.779056 30.252052, -97.78128199999999 30.248268, -97.77868199999999 30.246156, -97.781397 30.244258, -97.78236 30.243652, -97.78462599999999 30.246497, -97.78546899999999 30.248167, -97.78571599999999 30.248939))"
484530019081,0.0,48,453,001908,1,484530019081,48453001908,48453,0.0,1421.0,0.0,0.0,0.0,0.0,1501.0,3138.0,19.0,57.4,0.0,0.0,1501.0,3225.0,170.0,41.0,24.0,40.0,112.0,0.0,0.0,2669.0,1807.0,0.0,0.0,182.0,5.0,0.0,2.06,1501.0,76.0,0.0,1807.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3225.0,13.0,156503.0,58.0,0.0,127.0,0.0,114.0,3086.0,0.0,1501.0,95.0,0.0,44.0,13.0,164.0,106.0,33.0,0.0,19.0,0.0,0.0,0.0,126.0,19.0,616.0,50.0,1174900.0,34.0,127.0,68.0,0.0,0.0,51.0,15.0,0.0,1501.0,0.0,0.0,116.0,4.0,1397.0,33.0,0.0,0.0,0.0,1745.0,544.0,1552.0,46.0,1.0,10.0,86.0,16.0,306.0,268.0,0.0,0.0,9146.0,0.0,361.0,0.0,0.0,14.0,0.0,0.0,129.0,0.0,105.0,0.0,94.0,537.0,48453,48,453,001908,1,1500000US484530019081,484530019081,1,BG,22452966,502,"POLYGON ((-97.92559199999999 30.296369, -97.92385299999999 30.295999, -97.922985 30.296105, -97.922511 30.296486, -97.92201299999999 30.296669, -97.920886 30.297311, -97.92027499999999 30.297719, -97.91983599999999 30.298138, -97.919231 30.29903, -97.91897 30.301201, -97.917396 30.302801, -97.91269899999999 30.30514, -97.911637 30.30661, -97.909809 30.307092, -97.90840299999999 30.306199, -97.907511 30.30506, -97.90713 30.304707, -97.90270199999999 30.30262, -97.89788 30.298656, -97.89697699999999 30.296928, -97.89814899999999 30.295422, -97.89980199999999 30.29449, -97.90213999999999 30.291839, -97.9007 30.28926, -97.89796899999999 30.289623, -97.895611 30.2913, -97.891638 30.295415, -97.890608 30.295682, -97.889196 30.295248, -97.88740899999999 30.293003, -97.88613099999999 30.289191, -97.884213 30.286971, -97.88241599999999 30.286588, -97.880321 30.288633, -97.880214 30.291105, -97.88152599999999 30.293852, -97.881299 30.29566, -97.880168 30.296201, -97.87930299999999 30.297595, -97.87631999999999 30.298975, -97.87326899999999 30.297316, -97.87083799999999 30.297158, -97.869282 30.298778, -97.86802999999999 30.300985, -97.868588 30.301881, -97.86842899999999 30.303648, -97.86931 30.304976, -97.869095 30.306251, -97.86778 30.306789, -97.86639 30.306194, -97.86438 30.30312, -97.86423499999999 30.299473, -97.86296 30.297519, -97.861329 30.296745, -97.85857799999999 30.298323, -97.85784799999999 30.300233, -97.857705 30.30281, -97.85715499999999 30.30449, -97.855047 30.304894, -97.85353499999999 30.304118, -97.852509 30.298357, -97.851011 30.29232, -97.850009 30.291489, -97.847178 30.291065, -97.844802 30.292839, -97.84356799999999 30.292783, -97.84298199999999 30.292135, -97.843206 30.290567, -97.846825 30.288189, -97.84785099999999 30.287205, -97.84817699999999 30.286905, -97.85184199999999 30.28441, -97.852541 30.282658, -97.848613 30.279182, -97.84806999999999 30.278943, -97.84595499999999 30.275743, -97.84885399999999 30.276645, -97.85366399999999 30.273268, -97.855936 30.271359, -97.85701 30.272057, -97.856881 30.270527, -97.859009 30.268262, -97.85955299999999 30.266973, -97.863462 30.265799, -97.86472999999999 30.263971, -97.86534999999999 30.261939, -97.868403 30.260081, -97.86872 30.259341, -97.869174 30.258613, -97.868341 30.256668, -97.87106299999999 30.257149, -97.87896499999999 30.256688, -97.88098599999999 30.257146, -97.882448 30.258204, -97.88487099999999 30.261051, -97.88888799999999 30.26219, -97.89218799999999 30.264519, -97.89400599999999 30.267928, -97.89614899999999 30.270806, -97.898281 30.276748, -97.89953 30.27864, -97.90195299999999 30.279921, -97.905694 30.280717, -97.90766499999999 30.280546, -97.90925799999999 30.279668, -97.91143699999999 30.276984, -97.914203 30.275436, -97.91471 30.276432, -97.916721 30.280544, -97.916623 30.286503, -97.917626 30.289178, -97.91768499999999 30.289309, -97.918351 30.290498, -97.91904099999999 30.291166, -97.92340899999999 30.293886, -97.925822 30.29634, -97.92559199999999 30.296369))"
484530019082,0.0,48,453,001908,2,484530019082,48453001908,48453,0.0,3041.0,0.0,0.0,0.0,0.0,2102.0,5401.0,19.0,29.8,0.0,0.0,2102.0,6060.0,17.0,16.0,92.0,53.0,0.0,0.0,0.0,3415.0,2372.0,18.0,0.0,2266.0,0.0,0.0,2.88,2102.0,76.0,0.0,2372.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,6060.0,180.0,41010.0,0.0,0.0,809.0,190.0,114.0,6060.0,100.0,2102.0,95.0,78.0,33.0,0.0,42.0,106.0,249.0,343.0,19.0,0.0,0.0,20.0,0.0,433.0,335.0,36.0,415200.0,34.0,72.0,226.0,0.0,0.0,32.0,16.0,0.0,2102.0,0.0,0.0,116.0,0.0,2949.0,0.0,260.0,0.0,0.0,3184.0,228.0,1384.0,0.0,55.0,257.0,86.0,266.0,270.0,973.0,0.0,0.0,9146.0,0.0,1196.0,0.0,0.0,62.0,0.0,0.0,129.0,0.0,712.0,0.0,94.0,1423.0,48453,48,453,001908,2,1500000US484530019082,484530019082,2,BG,9915636,0,"POLYGON ((-97.91143699999999 30.276984, -97.90925799999999 30.279668, -97.90766499999999 30.280546, -97.905694 30.280717, -97.90195299999999 30.279921, -97.89953 30.27864, -97.898281 30.276748, -97.89614899999999 30.270806, -97.89400599999999 30.267928, -97.89218799999999 30.264519, -97.88888799999999 30.26219, -97.88487099999999 30.261051, -97.882448 30.258204, -97.88098599999999 30.257146, -97.87896499999999 30.256688, -97.87106299999999 30.257149, -97.868341 30.256668, -97.86764599999999 30.256343, -97.865476 30.254507, -97.865589 30.254352, -97.86629599999999 30.253012, -97.865962 30.247992, -97.863615 30.244372, -97.86148999999999 30.242011, -97.861268 30.240269, -97.86219899999999 30.238723, -97.864609 30.236983, -97.865324 30.235814, -97.864964 30.234512, -97.864779 30.234061, -97.86493299999999 30.23404, -97.86603199999999 30.233894, -97.872614 30.233944, -97.87577999999999 30.234695, -97.877252 30.235741, -97.88141499999999 30.241291, -97.884722 30.244599, -97.888587 30.247082, -97.89425899999999 30.249891, -97.899827 30.252761, -97.90724299999999 30.260127, -97.909066 30.266754, -97.914203 30.275436, -97.91143699999999 30.276984))"
484530019101,0.0,48,453,001910,1,484530019101,48453001910,48453,0.0,426.0,0.0,0.0,0.0,0.0,529.0,980.0,0.0,63.7,0.0,0.0,529.0,980.0,27.0,21.0,12.0,31.0,33.0,0.0,0.0,852.0,676.0,0.0,0.0,106.0,8.0,0.0,1.71,529.0,0.0,37.0,676.0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,70690.0,43.0,0.0,41.0,4.0,19.0,902.0,0.0,529.0,0.0,8.0,41.0,0.0,16.0,11.0,63.0,0.0,22.0,8.0,7.0,8.0,172.0,0.0,96.0,0.0,965000.0,0.0,10.0,0.0,7.0,20.0,30.0,0.0,0.0,529.0,20.0,0.0,10.0,0.0,414.0,161.0,0.0,0.0,0.0,549.0,236.0,1383.0,30.0,4.0,16.0,9.0,23.0,147.0,45.0,0.0,0.0,4671.0,0.0,298.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,144.0,48453,48,453,001910,1,1500000US484530019101,484530019101,1,BG,2310163,299698,"POLYGON ((-97.797816 30.29177, -97.796004 30.292293, -97.793458 30.295098, -97.79088499999999 30.293982, -97.79021299999999 30.294557, -97.79172299999999 30.296536, -97.790494 30.297426, -97.79028199999999 30.297587, -97.790206 30.297745, -97.78972399999999 30.297463, -97.78855 30.297434, -97.788084 30.297186, -97.78593499999999 30.296576, -97.78558699999999 30.294253, -97.78526099999999 30.29316, -97.785765 30.291658, -97.785336 30.286148, -97.784268 30.28431, -97.78034799999999 30.2805, -97.776663 30.277539, -97.77256199999999 30.274647, -97.77160499999999 30.273636, -97.773718 30.270994, -97.777683 30.268177, -97.781494 30.266067, -97.787223 30.263962, -97.78759599999999 30.265369, -97.790407 30.266222, -97.791629 30.267135, -97.79140000000001 30.269422, -97.791135 30.270697, -97.788101 30.271407, -97.787211 30.271141, -97.78618 30.269822, -97.78618499999999 30.268725, -97.78559199999999 30.267307, -97.78372999999999 30.267841, -97.780886 30.269001, -97.777141 30.273722, -97.78692799999999 30.282931, -97.786531 30.28323, -97.788659 30.284536, -97.789587 30.2854, -97.790481 30.283977, -97.792405 30.284863, -97.793058 30.283838, -97.794838 30.284709, -97.793487 30.286836, -97.79775099999999 30.288835, -97.799915 30.289883, -97.797816 30.29177))"
484530019102,0.0,48,453,001910,2,484530019102,48453001910,48453,0.0,447.0,0.0,0.0,0.0,0.0,343.0,983.0,0.0,36.6,0.0,0.0,343.0,1060.0,0.0,17.0,11.0,7.0,7.0,0.0,0.0,642.0,343.0,0.0,0.0,144.0,0.0,0.0,3.09,343.0,0.0,0.0,343.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,70785.0,0.0,0.0,124.0,19.0,19.0,1060.0,0.0,343.0,0.0,0.0,8.0,0.0,0.0,11.0,81.0,0.0,22.0,0.0,0.0,0.0,0.0,45.0,171.0,7.0,696900.0,0.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,343.0,20.0,0.0,10.0,0.0,436.0,8.0,0.0,0.0,0.0,545.0,51.0,1559.0,0.0,0.0,0.0,9.0,81.0,0.0,204.0,0.0,0.0,4671.0,0.0,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0,9.0,217.0,48453,48,453,001910,2,1500000US484530019102,484530019102,2,BG,1554618,0,"POLYGON ((-97.818293 30.277036, -97.817437 30.276634, -97.81224899999999 30.274342, -97.81108999999999 30.272574, -97.809162 30.272272, -97.809181 30.271782, -97.80876699999999 30.270238, -97.807587 30.270398, -97.80451699999999 30.269018, -97.804937 30.268556, -97.80600000000001 30.266756, -97.81094399999999 30.25888, -97.812298 30.257865, -97.81806399999999 30.265525, -97.81835699999999 30.267082, -97.81773699999999 30.274138, -97.819677 30.277468, -97.818293 30.277036))"
484530019103,0.0,48,453,001910,3,484530019103,48453001910,48453,0.0,753.0,0.0,0.0,0.0,0.0,597.0,1511.0,0.0,41.4,0.0,0.0,597.0,1596.0,25.0,8.0,26.0,16.0,0.0,0.0,0.0,1064.0,695.0,0.0,0.0,352.0,0.0,0.0,2.67,597.0,0.0,0.0,695.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,62465.0,8.0,0.0,214.0,0.0,19.0,1596.0,0.0,597.0,0.0,0.0,11.0,0.0,28.0,11.0,60.0,0.0,22.0,0.0,0.0,0.0,8.0,40.0,182.0,31.0,846300.0,0.0,44.0,45.0,0.0,0.0,46.0,0.0,0.0,597.0,20.0,0.0,10.0,0.0,727.0,26.0,0.0,0.0,0.0,868.0,96.0,2097.0,0.0,0.0,26.0,9.0,44.0,98.0,262.0,0.0,0.0,4671.0,0.0,257.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,32.0,0.0,9.0,366.0,48453,48,453,001910,3,1500000US484530019103,484530019103,3,BG,2122819,0,"POLYGON ((-97.81094399999999 30.25888, -97.80600000000001 30.266756, -97.802139 30.264414, -97.79547599999999 30.26599, -97.792356 30.265755, -97.79158099999999 30.265167, -97.790407 30.266222, -97.78759599999999 30.265369, -97.787223 30.263962, -97.78947699999999 30.262719, -97.78968399999999 30.262602, -97.795045 30.259632, -97.799874 30.256748, -97.800809 30.255592, -97.80337299999999 30.249564, -97.804441 30.247886, -97.812298 30.257865, -97.81094399999999 30.25888))"
484530019104,0.0,48,453,001910,4,484530019104,48453001910,48453,0.0,671.0,0.0,0.0,0.0,0.0,351.0,1060.0,0.0,39.1,0.0,0.0,351.0,1113.0,11.0,2.0,28.0,0.0,0.0,0.0,0.0,771.0,351.0,0.0,0.0,66.0,0.0,0.0,3.17,351.0,0.0,0.0,351.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1113.0,0.0,84786.0,8.0,0.0,64.0,39.0,19.0,1113.0,0.0,351.0,0.0,0.0,31.0,0.0,17.0,11.0,34.0,0.0,22.0,0.0,0.0,1.0,0.0,42.0,142.0,1.0,826300.0,0.0,11.0,11.0,0.0,0.0,19.0,16.0,0.0,351.0,20.0,0.0,10.0,0.0,643.0,0.0,0.0,0.0,0.0,502.0,38.0,2384.0,0.0,0.0,0.0,9.0,17.0,0.0,141.0,0.0,0.0,4671.0,0.0,73.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,55.0,0.0,9.0,277.0,48453,48,453,001910,4,1500000US484530019104,484530019104,4,BG,798401,0,"POLYGON ((-97.804937 30.268556, -97.80451699999999 30.269018, -97.803963 30.269274, -97.803843 30.269302, -97.80169699999999 30.268247, -97.799172 30.272068, -97.798485 30.273102, -97.796571 30.271743, -97.791135 30.270697, -97.79140000000001 30.269422, -97.791629 30.267135, -97.790407 30.266222, -97.79158099999999 30.265167, -97.792356 30.265755, -97.79547599999999 30.26599, -97.802139 30.264414, -97.80600000000001 30.266756, -97.804937 30.268556))"
484530019111,0.0,48,453,001911,1,484530019111,48453001911,48453,0.0,1441.0,31.0,0.0,0.0,0.0,1072.0,1597.0,17.0,31.5,0.0,0.0,1072.0,1615.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,1426.0,1170.0,0.0,0.0,379.0,0.0,0.0,1.51,1072.0,0.0,7.0,1170.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,31.0,51872.0,0.0,0.0,81.0,128.0,8.0,1615.0,0.0,1072.0,0.0,0.0,56.0,0.0,24.0,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,7.0,26.0,14.0,375000.0,6.0,8.0,11.0,0.0,0.0,25.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,1434.0,23.0,0.0,0.0,0.0,839.0,56.0,1343.0,0.0,0.0,26.0,7.0,47.0,98.0,84.0,0.0,0.0,2949.0,0.0,899.0,0.0,0.0,46.0,0.0,0.0,33.0,0.0,90.0,0.0,0.0,751.0,48453,48,453,001911,1,1500000US484530019111,484530019111,1,BG,1910323,73868,"POLYGON ((-97.795045 30.259632, -97.78968399999999 30.262602, -97.78947699999999 30.262719, -97.787223 30.263962, -97.781494 30.266067, -97.777683 30.268177, -97.773718 30.270994, -97.77160499999999 30.273636, -97.76968199999999 30.27162, -97.76460899999999 30.269107, -97.76065699999999 30.267526, -97.761034 30.267268, -97.764285 30.265483, -97.765372 30.265031, -97.767606 30.264095, -97.772944 30.263643, -97.773206 30.263678, -97.77406099999999 30.263644, -97.77475099999999 30.263658, -97.77560299999999 30.26353, -97.780728 30.262599, -97.785409 30.260614, -97.78433299999999 30.259538, -97.784577 30.258101, -97.786744 30.256848, -97.79089499999999 30.255187, -97.79125999999999 30.25509, -97.793139 30.255912, -97.79409899999999 30.256942, -97.79327699999999 30.258543, -97.795045 30.259632))"
484530019112,6.0,48,453,001911,2,484530019112,48453001911,48453,0.0,1031.0,31.0,0.0,0.0,6.0,647.0,1288.0,17.0,30.9,0.0,0.0,647.0,1334.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,1043.0,824.0,0.0,0.0,382.0,0.0,0.0,2.06,647.0,0.0,15.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.0,9.0,67162.0,0.0,0.0,143.0,52.0,8.0,1334.0,9.0,647.0,0.0,0.0,16.0,0.0,0.0,0.0,45.0,0.0,19.0,0.0,0.0,23.0,0.0,46.0,83.0,8.0,819660.1941747572,6.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,647.0,0.0,0.0,0.0,19.0,1024.0,21.0,18.0,0.0,0.0,795.0,28.0,1808.0,0.0,0.0,21.0,7.0,30.0,177.0,123.0,0.0,0.0,2949.0,0.0,631.0,0.0,0.0,8.0,0.0,0.0,33.0,0.0,272.0,0.0,0.0,576.0,48453,48,453,001911,2,1500000US484530019112,484530019112,2,BG,1363762,0,"POLYGON ((-97.804441 30.247886, -97.80337299999999 30.249564, -97.800809 30.255592, -97.799874 30.256748, -97.795045 30.259632, -97.79327699999999 30.258543, -97.79409899999999 30.256942, -97.793139 30.255912, -97.79125999999999 30.25509, -97.795716 30.253427, -97.79677599999999 30.248652, -97.796216 30.247716, -97.79216799999999 30.247833, -97.789479 30.246395, -97.788899 30.245601, -97.788865 30.243431, -97.789805 30.242137, -97.79218499999999 30.241836, -97.79319099999999 30.24294, -97.79730699999999 30.244891, -97.800945 30.245255, -97.802487 30.244692, -97.803454 30.246563, -97.804441 30.247886))"
484530019121,0.0,48,453,001912,1,484530019121,48453001912,48453,0.0,1766.0,8.0,0.0,0.0,0.0,1159.0,3235.0,0.0,43.1,0.0,0.0,1159.0,3325.0,0.0,79.0,104.0,15.0,32.0,0.0,0.0,2364.0,1272.0,0.0,0.0,343.0,0.0,0.0,2.71,1159.0,0.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.0,16.0,89432.0,0.0,0.0,224.0,77.0,38.0,3288.0,0.0,1159.0,0.0,0.0,43.0,0.0,54.0,0.0,106.0,0.0,26.0,0.0,0.0,0.0,13.0,24.0,421.0,44.0,1190100.0,28.0,53.0,66.0,0.0,0.0,94.0,6.0,0.0,1159.0,28.0,0.0,5.0,0.0,1662.0,0.0,0.0,0.0,0.0,1792.0,172.0,1877.0,0.0,50.0,131.0,6.0,65.0,113.0,442.0,0.0,0.0,4129.0,0.0,461.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,368.0,0.0,0.0,809.0,48453,48,453,001912,1,1500000US484530019121,484530019121,1,BG,10794287,705426,"POLYGON ((-97.85524599999999 30.315122, -97.854339 30.318365, -97.85277599999999 30.320377, -97.853099 30.321482, -97.85196599999999 30.323737, -97.85210699999999 30.326393, -97.84902 30.328361, -97.84809799999999 30.329588, -97.84916 30.332784, -97.849553 30.335435, -97.84869499999999 30.335723, -97.848153 30.335961, -97.848187 30.337584, -97.850222 30.340479, -97.84881399999999 30.340025, -97.84519299999999 30.340398, -97.844448 30.336255, -97.844357 30.330905, -97.84266799999999 30.32622, -97.83989 30.324347, -97.83587799999999 30.323921, -97.830636 30.325226, -97.825661 30.32907, -97.82459799999999 30.330115, -97.819138 30.336511, -97.81424699999999 30.341821, -97.81244099999999 30.344135, -97.809512 30.349154, -97.80693699999999 30.351499, -97.80568599999999 30.352022, -97.802379 30.352171, -97.800089 30.351591, -97.796826 30.349986, -97.80635599999999 30.335305, -97.812849 30.325146, -97.814064 30.323247, -97.815513 30.321894, -97.82438999999999 30.317214, -97.826599 30.314705, -97.82687799999999 30.311922, -97.82551599999999 30.307462, -97.825378 30.305438, -97.825836 30.304323, -97.82594999999999 30.304117, -97.82648499999999 30.303152, -97.827675 30.300815, -97.827991 30.299517, -97.828222 30.295722, -97.829284 30.296027, -97.83246799999999 30.296717, -97.83335599999999 30.296719, -97.834732 30.296679, -97.836339 30.297373, -97.837279 30.298691, -97.83911999999999 30.300577, -97.840622 30.303822, -97.842624 30.306094, -97.84300499999999 30.307947, -97.843583 30.308914, -97.84486199999999 30.309871, -97.84855499999999 30.310691, -97.85104899999999 30.31266, -97.854816 30.314319, -97.85524599999999 30.315122))"
